,,,,value,value,value,value,value,value,value,value
,,,,count,mean,std,min,25%,50%,75%,max
date,id_station,id_parameter,unit,,,,,,,,
2014-01-31,ACO,CO,15,550.0,0.2718181818181817,0.23083432194135137,0.0,0.1,0.2,0.4,1.3
2014-01-31,ACO,NO,1,529.0,9.642722117202268,13.497998903327327,1.0,2.0,3.0,11.0,77.0
2014-01-31,ACO,NO2,1,529.0,17.877126654064273,9.235042496386502,4.0,11.0,17.0,23.0,74.0
2014-01-31,ACO,NOX,1,529.0,27.544423440453688,19.371234045006528,5.0,13.0,21.0,37.0,135.0
2014-01-31,ACO,O3,1,675.0,31.27111111111111,23.053910070422187,2.0,10.0,27.0,49.0,94.0
2014-01-31,ACO,PM10,2,593.0,44.66441821247892,19.837524980156086,8.0,31.0,41.0,56.0,154.0
2014-01-31,ACO,SO2,1,551.0,2.8221415607985483,5.42260753662735,0.0,1.0,2.0,2.0,57.0
2014-01-31,ATI,CO,15,701.0,0.8245363766048499,0.5856839400251844,0.2,0.4,0.7,1.0,4.1
2014-01-31,ATI,NO,1,701.0,20.81312410841655,35.9931048805224,0.0,2.0,6.0,21.0,231.0
2014-01-31,ATI,NO2,1,701.0,29.487874465049927,13.544695689929327,7.0,19.0,28.0,38.0,85.0
2014-01-31,ATI,NOX,1,701.0,50.302425106990015,42.613778554381746,8.0,23.0,36.0,59.0,268.0
2014-01-31,ATI,O3,1,695.0,23.20287769784173,21.387612369979013,0.0,6.0,17.0,35.5,102.0
2014-01-31,ATI,PM10,2,700.0,55.212857142857146,31.796187593375485,2.0,32.0,47.0,73.0,195.0
2014-01-31,ATI,SO2,1,701.0,9.12981455064194,15.56108639596547,0.0,1.0,3.0,9.0,138.0
2014-01-31,CAM,CO,15,710.0,1.1304225352112682,0.766545631290864,0.1,0.6,0.9,1.3,5.4
2014-01-31,CAM,NO,1,708.0,49.79237288135593,70.6639804375469,2.0,9.0,20.5,60.0,471.0
2014-01-31,CAM,NO2,1,708.0,43.905367231638415,18.84083033469801,11.0,31.0,41.0,54.0,127.0
2014-01-31,CAM,NOX,1,708.0,93.68926553672317,80.17325332920626,13.0,43.0,64.0,116.0,546.0
2014-01-31,CAM,O3,1,710.0,20.984507042253522,24.122303252667038,1.0,2.0,10.0,35.0,114.0
2014-01-31,CAM,PM10,2,712.0,60.05477528089887,28.88312117549485,3.0,40.0,55.0,75.0,214.0
2014-01-31,CAM,PM2.5,2,712.0,31.389044943820224,16.997858496313757,1.0,18.75,29.0,41.0,114.0
2014-01-31,CAM,PMCO,2,712.0,28.679775280898877,15.116750927339474,2.0,18.0,26.0,36.0,122.0
2014-01-31,CAM,SO2,1,710.0,7.5084507042253525,11.411982993649916,0.0,2.0,4.0,9.0,119.0
2014-01-31,CHO,CO,15,0.0,,,,,,,
2014-01-31,CHO,NO,1,0.0,,,,,,,
2014-01-31,CHO,NO2,1,0.0,,,,,,,
2014-01-31,CHO,NOX,1,0.0,,,,,,,
2014-01-31,CHO,O3,1,671.0,22.862891207153503,21.993668898763683,1.0,2.5,15.0,39.0,94.0
2014-01-31,CHO,PM10,2,666.0,73.64864864864865,41.04228122065296,1.0,47.0,66.0,93.0,306.0
2014-01-31,CHO,SO2,1,671.0,4.34575260804769,2.444544762714491,1.0,3.0,4.0,5.0,23.0
2014-01-31,COY,NO,1,636.0,35.01100628930818,48.65781084097574,1.0,5.0,14.0,45.0,319.0
2014-01-31,COY,NO2,1,636.0,39.1996855345912,17.76689126149553,6.0,27.0,36.0,50.0,111.0
2014-01-31,COY,NOX,1,636.0,74.22641509433963,56.41906468738278,8.0,34.0,58.0,96.0,388.0
2014-01-31,COY,O3,1,704.0,23.321022727272727,26.118491589972596,0.0,1.0,12.0,40.0,101.0
2014-01-31,COY,PM2.5,2,708.0,33.91101694915254,18.522412512979656,2.0,21.0,31.0,43.0,149.0
2014-01-31,CUA,CO,15,676.0,0.77603550295858,0.4106215255636155,0.2,0.5,0.7,1.0,3.1
2014-01-31,CUA,NO,1,676.0,17.81360946745562,28.117175844507575,1.0,4.0,7.0,17.0,258.0
2014-01-31,CUA,NO2,1,676.0,29.652366863905325,16.37266494351542,5.0,18.0,27.0,37.0,112.0
2014-01-31,CUA,NOX,1,676.0,47.460059171597635,38.49767518902222,7.0,23.0,36.0,57.0,315.0
2014-01-31,CUA,O3,1,676.0,32.312130177514796,23.444722711330506,1.0,15.0,28.0,45.0,121.0
2014-01-31,CUA,PM10,2,695.0,40.670503597122305,22.572187922606417,1.0,24.0,37.0,52.0,124.0
2014-01-31,CUA,SO2,1,676.0,5.399408284023669,6.874554236141379,0.0,2.0,3.0,6.0,55.0
2014-01-31,CUT,NO,1,684.0,26.076023391812864,39.84299433201021,0.0,2.0,6.0,35.0,246.0
2014-01-31,CUT,NO2,1,684.0,24.194444444444443,11.51529245420369,5.0,15.0,22.0,31.25,66.0
2014-01-31,CUT,NOX,1,684.0,50.29093567251462,45.067301288070375,6.0,19.0,34.0,67.25,296.0
2014-01-31,CUT,O3,1,684.0,22.364035087719298,23.689868943825637,0.0,1.0,14.0,38.0,92.0
2014-01-31,CUT,PM10,2,681.0,78.95007342143906,48.0719482604296,3.0,47.0,68.0,101.0,310.0
2014-01-31,CUT,SO2,1,684.0,8.121345029239766,16.70013406643369,0.0,2.0,3.0,7.0,187.0
2014-01-31,FAC,CO,15,709.0,1.1692524682651615,0.7847142268419536,0.3,0.6,0.9,1.4,4.6
2014-01-31,FAC,NO,1,704.0,37.52130681818182,53.09940864350372,1.0,7.0,16.0,42.25,315.0
2014-01-31,FAC,NO2,1,704.0,35.99289772727273,19.070840628777876,6.0,23.0,32.0,45.0,114.0
2014-01-31,FAC,NOX,1,704.0,73.57670454545455,62.70089599359065,7.0,32.0,51.0,94.0,358.0
2014-01-31,FAC,O3,1,709.0,24.746121297602258,23.48518892057253,1.0,5.0,17.0,38.0,106.0
2014-01-31,FAC,PM10,2,699.0,48.25894134477826,29.129346254323845,4.0,27.0,42.0,63.0,189.0
2014-01-31,FAC,SO2,1,709.0,8.386459802538788,12.28441838461107,0.0,2.0,4.0,9.0,110.0
2014-01-31,HGM,CO,15,685.0,1.1545985401459853,0.7066290276703916,0.2,0.7,0.9,1.4,5.0
2014-01-31,HGM,NO,1,249.0,45.72289156626506,61.155337629984416,0.0,6.0,19.0,61.0,381.0
2014-01-31,HGM,NO2,1,249.0,39.46184738955823,17.29300244810497,9.0,28.0,37.0,50.0,99.0
2014-01-31,HGM,NOX,1,249.0,85.16867469879519,69.46027280856103,12.0,37.0,60.0,108.0,431.0
2014-01-31,HGM,O3,1,295.0,18.701694915254237,21.04576719545719,0.0,1.0,10.0,30.5,98.0
2014-01-31,HGM,PM10,2,703.0,57.67567567567568,24.77609286902957,4.0,41.0,54.0,72.0,174.0
2014-01-31,HGM,PM2.5,2,703.0,31.823613086770983,17.781441717366196,1.0,20.0,29.0,41.0,127.0
2014-01-31,HGM,PMCO,2,703.0,25.825035561877666,10.761562348453179,2.0,18.0,24.0,32.0,65.0
2014-01-31,HGM,SO2,1,688.0,5.857558139534884,9.760601722932037,0.0,1.0,2.0,5.0,73.0
2014-01-31,IZT,CO,15,708.0,1.0546610169491533,0.8213338399970403,0.1,0.5,0.8,1.3,7.4
2014-01-31,IZT,NO,1,708.0,42.190677966101696,58.637105361203226,1.0,7.0,16.5,55.25,494.0
2014-01-31,IZT,NO2,1,708.0,40.80084745762712,16.60408938448212,10.0,30.0,39.0,49.0,120.0
2014-01-31,IZT,NOX,1,708.0,82.99011299435028,66.05827578941262,13.0,39.0,61.0,106.0,541.0
2014-01-31,IZT,O3,1,708.0,23.423728813559322,27.267828766734556,1.0,1.75,10.0,39.0,114.0
2014-01-31,IZT,PM10,2,711.0,50.10689170182841,21.196992752117584,1.0,37.0,47.0,60.0,169.0
2014-01-31,IZT,SO2,1,708.0,7.228813559322034,11.169956940511685,1.0,3.0,4.0,7.0,108.0
2014-01-31,LLA,CO,15,0.0,,,,,,,
2014-01-31,LLA,NO,1,468.0,41.42948717948718,64.70970711589983,0.0,2.0,11.0,55.25,405.0
2014-01-31,LLA,NO2,1,468.0,33.05128205128205,15.025515004037327,5.0,22.0,32.0,41.0,84.0
2014-01-31,LLA,NOX,1,468.0,74.51923076923077,71.37755612261154,6.0,25.0,50.0,100.0,461.0
2014-01-31,LLA,O3,1,468.0,29.27991452991453,28.04960164521426,2.0,5.0,17.5,49.25,130.0
2014-01-31,LLA,SO2,1,468.0,5.933760683760684,12.603230830573954,0.0,2.0,3.0,5.0,183.0
2014-01-31,LPR,CO,15,0.0,,,,,,,
2014-01-31,LPR,NO,1,0.0,,,,,,,
2014-01-31,LPR,NO2,1,0.0,,,,,,,
2014-01-31,LPR,NOX,1,0.0,,,,,,,
2014-01-31,LPR,O3,1,0.0,,,,,,,
2014-01-31,LPR,SO2,1,0.0,,,,,,,
2014-01-31,MER,CO,15,693.0,1.321356421356421,0.8337739995453284,0.3,0.8,1.1,1.6,7.5
2014-01-31,MER,NO,1,425.0,47.56235294117647,57.78319509996003,1.0,9.0,23.0,63.0,277.0
2014-01-31,MER,NO2,1,425.0,45.73647058823529,16.409161378221476,12.0,35.0,43.0,55.0,110.0
2014-01-31,MER,NOX,1,425.0,93.28235294117647,65.6876922945152,16.0,47.0,68.0,119.0,358.0
2014-01-31,MER,O3,1,693.0,21.904761904761905,25.83674049435067,0.0,2.0,9.0,38.0,99.0
2014-01-31,MER,PM10,2,713.0,66.7741935483871,26.04524599057719,5.0,49.0,64.0,81.0,192.0
2014-01-31,MER,PM2.5,2,713.0,32.96072931276297,16.797827090816703,1.0,21.0,32.0,42.0,135.0
2014-01-31,MER,PMCO,2,713.0,33.806451612903224,13.703485692187373,3.0,25.0,31.0,41.0,91.0
2014-01-31,MER,SO2,1,693.0,7.024531024531025,11.062655437827845,0.0,2.0,4.0,7.0,119.0
2014-01-31,MON,CO,15,0.0,,,,,,,
2014-01-31,MON,NO,1,704.0,12.59375,25.45097684996303,0.0,1.0,2.0,11.0,200.0
2014-01-31,MON,NO2,1,704.0,22.870738636363637,15.42610694751137,4.0,11.0,18.0,31.0,79.0
2014-01-31,MON,NOX,1,704.0,35.47727272727273,36.04287861239784,5.0,12.0,21.0,45.0,230.0
2014-01-31,MON,O3,1,704.0,33.87215909090909,25.013865125811012,0.0,10.75,33.5,54.0,95.0
2014-01-31,MON,SO2,1,0.0,,,,,,,
2014-01-31,NEZ,CO,15,646.0,1.0326625386996924,0.7412547715400604,0.0,0.6,0.9,1.2,5.4
2014-01-31,NEZ,NO,1,646.0,24.065015479876163,39.1543411782211,0.0,3.0,8.0,25.0,294.0
2014-01-31,NEZ,NO2,1,646.0,31.41486068111455,13.558418954811938,8.0,22.0,31.0,40.0,85.0
2014-01-31,NEZ,NOX,1,646.0,55.475232198142415,45.324448007177146,8.0,26.0,42.0,68.75,333.0
2014-01-31,NEZ,O3,1,646.0,27.563467492260063,27.020374105386978,1.0,4.0,17.0,46.0,120.0
2014-01-31,NEZ,PM2.5,2,648.0,28.126543209876544,17.161998540537013,1.0,17.0,25.0,35.0,125.0
2014-01-31,NEZ,SO2,1,646.0,5.241486068111455,12.852552497272846,0.0,2.0,2.0,4.0,172.0
2014-01-31,PED,CO,15,685.0,0.5913868613138684,0.38820169909964136,0.1,0.3,0.5,0.8,2.6
2014-01-31,PED,NO,1,685.0,15.4,24.022723161002638,1.0,2.0,5.0,16.0,172.0
2014-01-31,PED,NO2,1,685.0,31.432116788321167,16.010874111393857,6.0,19.0,29.0,40.0,91.0
2014-01-31,PED,NOX,1,685.0,46.84379562043796,33.983705377522305,7.0,23.0,37.0,61.0,260.0
