,,,,value,value,value,value,value,value,value,value
,,,,count,mean,std,min,25%,50%,75%,max
date,id_station,id_parameter,unit,,,,,,,,
2021-01-31,ACO,CO,15,0.0,,,,,,,
2021-01-31,ACO,NO,1,0.0,,,,,,,
2021-01-31,ACO,NO2,1,0.0,,,,,,,
2021-01-31,ACO,NOX,1,0.0,,,,,,,
2021-01-31,ACO,O3,1,0.0,,,,,,,
2021-01-31,ACO,PM10,2,701.0,58.798858773181166,29.790905589434463,2.0,38.0,56.0,75.0,274.0
2021-01-31,ACO,SO2,1,0.0,,,,,,,
2021-01-31,AJM,CO,15,0.0,,,,,,,
2021-01-31,AJM,NO,1,0.0,,,,,,,
2021-01-31,AJM,NO2,1,0.0,,,,,,,
2021-01-31,AJM,NOX,1,0.0,,,,,,,
2021-01-31,AJM,O3,1,0.0,,,,,,,
2021-01-31,AJM,PM10,2,0.0,,,,,,,
2021-01-31,AJM,PM2.5,2,0.0,,,,,,,
2021-01-31,AJM,PMCO,2,0.0,,,,,,,
2021-01-31,AJM,SO2,1,0.0,,,,,,,
2021-01-31,AJU,O3,1,339.0,26.75221238938053,19.617887158665734,0.0,10.0,25.0,42.0,85.0
2021-01-31,AJU,PM2.5,2,0.0,,,,,,,
2021-01-31,ATI,CO,15,697.0,0.39411764705882313,0.25960259846116523,0.0,0.2,0.3,0.5,1.6
2021-01-31,ATI,NO,1,697.0,10.097560975609756,18.517286341899563,0.0,1.0,2.0,10.0,112.0
2021-01-31,ATI,NO2,1,697.0,21.51219512195122,11.104399196944025,1.0,13.0,20.0,28.0,67.0
2021-01-31,ATI,NOX,1,697.0,31.62410329985653,25.204551537295984,1.0,15.0,24.0,39.0,145.0
2021-01-31,ATI,O3,1,697.0,22.091822094691537,18.900150648077627,0.0,6.0,17.0,33.0,83.0
2021-01-31,ATI,PM10,2,457.0,39.58205689277899,23.1040349663176,1.0,24.0,36.0,52.0,209.0
2021-01-31,ATI,SO2,1,522.0,4.561302681992337,9.870226883006655,0.0,1.0,2.0,4.0,131.0
2021-01-31,BJU,CO,15,692.0,0.51242774566474,0.3355732969236745,0.0,0.3,0.45,0.7,2.0
2021-01-31,BJU,NO2,1,327.0,24.755351681957187,13.302108801699815,3.0,14.0,24.0,33.5,78.0
2021-01-31,BJU,O3,1,327.0,21.89908256880734,19.560169065722928,1.0,5.0,16.0,34.5,89.0
2021-01-31,BJU,PM10,2,688.0,35.86337209302326,15.862727957338741,4.0,25.0,34.0,44.0,162.0
2021-01-31,BJU,PM2.5,2,688.0,18.623546511627907,8.709570648593465,1.0,13.0,17.0,23.0,63.0
2021-01-31,BJU,PMCO,2,688.0,17.218023255813954,11.573025940527733,1.0,10.0,15.0,21.0,142.0
2021-01-31,BJU,SO2,1,692.0,3.115606936416185,4.139176327853572,0.0,1.0,2.0,3.0,42.0
2021-01-31,CAM,CO,15,687.0,0.6168850072780204,0.4411489998970499,0.0,0.3,0.5,0.8,2.7
2021-01-31,CAM,NO,1,687.0,26.54876273653566,45.303062994553926,0.0,1.5,6.0,32.0,392.0
2021-01-31,CAM,NO2,1,687.0,32.42212518195051,14.807490800780892,4.0,22.0,31.0,43.0,79.0
2021-01-31,CAM,NOX,1,687.0,58.93740902474527,53.07555960229062,4.0,23.5,43.0,76.0,452.0
2021-01-31,CAM,O3,1,687.0,22.090247452692868,23.914400453786037,0.0,1.0,12.0,38.0,94.0
2021-01-31,CAM,PM10,2,246.0,61.36178861788618,53.593054713483916,12.0,42.0,53.0,68.0,661.0
2021-01-31,CAM,PM2.5,2,246.0,23.983739837398375,9.79544562213078,4.0,17.0,24.0,30.75,67.0
2021-01-31,CAM,PMCO,2,246.0,37.353658536585364,49.29876563041843,7.0,21.0,29.0,39.0,595.0
2021-01-31,CAM,SO2,1,687.0,4.181950509461426,6.563688452577804,0.0,1.0,2.0,4.0,97.0
2021-01-31,CCA,CO,15,698.0,0.33495702005730615,0.22134014901212173,0.0,0.2,0.3,0.5,1.1
2021-01-31,CCA,NO,1,698.0,7.714899713467049,12.398006564611677,0.0,1.0,2.0,8.75,79.0
2021-01-31,CCA,NO2,1,698.0,20.488538681948423,9.867443410953637,3.0,13.0,20.0,27.0,58.0
2021-01-31,CCA,NOX,1,698.0,28.189111747851,18.842663412841798,4.0,14.0,23.0,36.0,111.0
2021-01-31,CCA,O3,1,698.0,30.050143266475644,26.386794145706865,0.0,6.0,24.0,48.0,105.0
2021-01-31,CCA,PM2.5,2,706.0,16.092067988668557,7.66265842622997,1.0,11.0,15.0,20.0,51.0
2021-01-31,CCA,SO2,1,698.0,2.726361031518625,4.123755402347838,1.0,1.0,1.0,3.0,57.0
2021-01-31,CHO,CO,15,0.0,,,,,,,
2021-01-31,CHO,NO,1,0.0,,,,,,,
2021-01-31,CHO,NO2,1,0.0,,,,,,,
2021-01-31,CHO,NOX,1,0.0,,,,,,,
2021-01-31,CHO,O3,1,0.0,,,,,,,
2021-01-31,CHO,PM10,2,0.0,,,,,,,
2021-01-31,CHO,SO2,1,0.0,,,,,,,
2021-01-31,COY,NO,1,0.0,,,,,,,
2021-01-31,COY,NO2,1,0.0,,,,,,,
2021-01-31,COY,NOX,1,0.0,,,,,,,
2021-01-31,COY,O3,1,0.0,,,,,,,
2021-01-31,COY,PM2.5,2,0.0,,,,,,,
2021-01-31,CUA,CO,15,0.0,,,,,,,
2021-01-31,CUA,NO,1,0.0,,,,,,,
2021-01-31,CUA,NO2,1,0.0,,,,,,,
2021-01-31,CUA,NOX,1,0.0,,,,,,,
2021-01-31,CUA,O3,1,0.0,,,,,,,
2021-01-31,CUA,PM10,2,0.0,,,,,,,
2021-01-31,CUA,SO2,1,0.0,,,,,,,
2021-01-31,CUT,NO,1,686.0,28.839650145772595,43.22040545238634,0.0,1.0,7.0,43.0,264.0
2021-01-31,CUT,NO2,1,686.0,22.346938775510203,11.014882339407468,2.0,14.0,22.0,29.0,61.0
2021-01-31,CUT,NOX,1,686.0,51.18950437317784,47.7541967343122,2.0,17.0,34.0,71.75,287.0
2021-01-31,CUT,O3,1,686.0,21.06122448979592,24.031652745512833,0.0,0.0,11.0,36.75,92.0
2021-01-31,CUT,PM10,2,680.0,61.45,36.14779635259591,1.0,38.0,54.0,79.0,289.0
2021-01-31,CUT,SO2,1,686.0,5.392128279883382,8.567935258152964,1.0,2.0,3.0,5.0,95.0
2021-01-31,FAC,CO,15,691.0,0.5053545586107089,0.34880788311532235,0.0,0.3,0.4,0.7,2.1
2021-01-31,FAC,NO,1,695.0,18.319424460431655,28.64447398990233,0.0,2.0,6.0,20.0,166.0
2021-01-31,FAC,NO2,1,695.0,26.175539568345325,13.503579639228988,2.0,16.0,24.0,34.0,82.0
2021-01-31,FAC,NOX,1,695.0,44.483453237410075,35.99210527652759,2.0,19.0,33.0,60.0,199.0
2021-01-31,FAC,O3,1,695.0,27.26043165467626,23.285159398818635,2.0,8.0,21.0,40.0,115.0
2021-01-31,FAC,PM10,2,677.0,39.63663220088626,27.45719130431269,1.0,24.0,36.0,52.0,316.0
2021-01-31,FAC,SO2,1,695.0,4.092086330935252,7.028155241743469,0.0,1.0,2.0,4.0,78.0
2021-01-31,FAR,CO,15,695.0,0.4736690647482014,0.2689721707771678,0.0,0.3,0.4,0.6,1.8
2021-01-31,FAR,NO,1,0.0,,,,,,,
2021-01-31,FAR,NO2,1,695.0,22.519424460431654,11.634285995250664,3.0,13.0,23.0,30.0,68.0
2021-01-31,FAR,NOX,1,0.0,,,,,,,
2021-01-31,FAR,O3,1,695.0,26.73525179856115,24.035075423658366,0.0,4.0,21.0,44.0,91.0
2021-01-31,FAR,PM2.5,2,694.0,20.77521613832853,9.944066785723583,1.0,14.0,20.0,27.0,55.0
2021-01-31,FAR,SO2,1,695.0,1.9309352517985612,3.904974454835725,0.0,0.0,1.0,2.0,45.0
2021-01-31,GAM,NO2,1,681.0,27.101321585903083,13.966451863755768,3.0,15.0,28.0,36.0,76.0
2021-01-31,GAM,O3,1,681.0,24.901615271659324,25.866751547543693,0.0,2.0,16.0,44.0,101.0
2021-01-31,GAM,PM10,2,646.0,47.075851393188856,23.746310469247916,6.0,32.0,45.0,58.0,352.0
2021-01-31,GAM,PM2.5,2,646.0,21.75232198142415,11.006296402128923,1.0,13.0,20.0,28.0,62.0
2021-01-31,GAM,PMCO,2,646.0,25.314241486068113,18.572097474910134,2.0,15.0,23.0,31.0,331.0
2021-01-31,HGM,CO,15,0.0,,,,,,,
2021-01-31,HGM,NO,1,0.0,,,,,,,
2021-01-31,HGM,NO2,1,0.0,,,,,,,
2021-01-31,HGM,NOX,1,0.0,,,,,,,
2021-01-31,HGM,O3,1,0.0,,,,,,,
2021-01-31,HGM,PM10,2,0.0,,,,,,,
2021-01-31,HGM,PM2.5,2,0.0,,,,,,,
2021-01-31,HGM,PMCO,2,0.0,,,,,,,
2021-01-31,HGM,SO2,1,0.0,,,,,,,
2021-01-31,INN,CO,15,696.0,0.19382183908046002,0.09937527092797643,0.0,0.1,0.2,0.2,0.9
2021-01-31,INN,O3,1,696.0,33.45402298850575,13.24753424786634,8.0,24.0,32.0,42.0,76.0
2021-01-31,INN,PM10,2,670.0,19.138805970149253,17.419560635749843,2.0,9.0,16.0,24.0,169.0
2021-01-31,INN,PM2.5,2,670.0,9.274626865671642,8.907049378714184,1.0,5.0,8.0,12.0,152.0
2021-01-31,INN,PMCO,2,670.0,9.846268656716418,12.13484067689293,1.0,3.0,7.0,13.0,143.0
2021-01-31,INN,SO2,1,694.0,0.9034582132564841,0.8650098217695791,0.0,0.0,1.0,1.0,6.0
2021-01-31,IZT,CO,15,0.0,,,,,,,
2021-01-31,IZT,NO,1,0.0,,,,,,,
2021-01-31,IZT,NO2,1,0.0,,,,,,,
2021-01-31,IZT,NOX,1,0.0,,,,,,,
2021-01-31,IZT,O3,1,0.0,,,,,,,
2021-01-31,IZT,PM10,2,0.0,,,,,,,
2021-01-31,IZT,SO2,1,0.0,,,,,,,
2021-01-31,LLA,CO,15,0.0,,,,,,,
2021-01-31,LLA,NO,1,0.0,,,,,,,
2021-01-31,LLA,NO2,1,0.0,,,,,,,
2021-01-31,LLA,NOX,1,0.0,,,,,,,
2021-01-31,LLA,O3,1,0.0,,,,,,,
2021-01-31,LLA,SO2,1,0.0,,,,,,,
2021-01-31,LPR,CO,15,690.0,0.7624637681159421,0.549412949129189,0.0,0.4,0.6,1.0,3.3
2021-01-31,LPR,NO,1,0.0,,,,,,,
2021-01-31,LPR,NO2,1,0.0,,,,,,,
2021-01-31,LPR,NOX,1,0.0,,,,,,,
2021-01-31,LPR,O3,1,530.0,21.356603773584904,20.649180647466526,0.0,3.0,14.0,36.0,85.0
2021-01-31,LPR,SO2,1,682.0,3.429618768328446,4.067911336848878,0.0,1.0,2.0,4.0,42.0
2021-01-31,MER,CO,15,692.0,0.6231213872832367,0.42329090728511837,0.0,0.3,0.5,0.8,2.5
2021-01-31,MER,NO,1,668.0,27.642215568862277,40.41745228310305,0.0,4.0,10.0,34.0,246.0
2021-01-31,MER,NO2,1,668.0,34.05538922155689,14.124470806385052,5.0,23.0,32.0,43.0,87.0
2021-01-31,MER,NOX,1,668.0,61.709580838323355,47.69322977049239,6.0,27.0,46.0,81.0,301.0
2021-01-31,MER,O3,1,668.0,22.808383233532933,24.830926726962453,0.0,2.0,12.0,39.0,107.0
2021-01-31,MER,PM10,2,701.0,47.99714693295292,19.92091486330978,7.0,35.0,45.0,60.0,184.0
2021-01-31,MER,PM2.5,2,701.0,24.975748930099858,11.739833762014307,1.0,17.0,23.0,32.0,75.0
2021-01-31,MER,PMCO,2,701.0,22.99429386590585,13.126199383319692,4.0,14.0,21.0,29.0,159.0
