,,,,value,value,value,value,value,value,value,value
2015-01-31,MGH,NO,1,699.0,40.4277539341917,54.92348287149976,1.0,7.0,15.0,51.5,342.0
2015-01-31,MGH,NO2,1,699.0,34.419170243204576,16.509534586468718,6.0,23.0,32.0,42.5,111.0
2015-01-31,MGH,NOX,1,699.0,74.8555078683834,61.40616348919971,8.0,33.0,52.0,96.5,373.0
2015-01-31,MGH,O3,1,700.0,22.952857142857145,25.73735072135626,0.0,3.0,13.0,35.0,114.0
2015-01-31,MGH,PM10,2,706.0,46.06798866855524,28.154858909327274,5.0,27.0,42.0,59.0,293.0
2015-01-31,MGH,PM2.5,2,706.0,28.679886685552407,23.924397897103173,2.0,14.0,24.0,36.0,267.0
2015-01-31,MGH,PMCO,2,706.0,17.38526912181303,8.881984858907028,1.0,11.0,16.5,22.0,53.0
2015-01-31,MGH,SO2,1,700.0,4.1657142857142855,5.4409007321049065,0.0,1.0,2.0,4.0,54.0
2015-01-31,MON,CO,15,0.0,,,,,,,
2015-01-31,MON,NO,1,481.0,22.295218295218294,40.32663715942189,1.0,2.0,4.0,23.0,301.0
2015-01-31,MON,NO2,1,481.0,15.958419958419958,9.29618743526618,1.0,8.0,14.0,21.0,53.0
2015-01-31,MON,NOX,1,481.0,38.272349272349274,44.85990512708522,2.0,10.0,20.0,48.0,338.0
2015-01-31,MON,O3,1,0.0,,,,,,,
2015-01-31,MON,SO2,1,0.0,,,,,,,
2015-01-31,NEZ,CO,15,705.0,0.8967375886524822,0.6416226947848155,0.1,0.5,0.7,1.1,5.4
2015-01-31,NEZ,NO,1,700.0,21.33,33.34959767727416,0.0,3.0,7.5,26.0,289.0
2015-01-31,NEZ,NO2,1,700.0,29.747142857142858,13.836995272709585,5.0,20.0,28.0,39.0,94.0
2015-01-31,NEZ,NOX,1,700.0,51.074285714285715,41.11521438934287,6.0,25.0,41.0,62.0,337.0
2015-01-31,NEZ,O3,1,705.0,24.740425531914894,25.212829804496046,0.0,4.0,16.0,40.0,121.0
2015-01-31,NEZ,PM2.5,2,704.0,24.681818181818183,19.13606023301123,1.0,14.0,22.0,31.0,190.0
2015-01-31,NEZ,SO2,1,705.0,4.218439716312057,7.378019440033462,0.0,1.0,2.0,4.0,67.0
2015-01-31,PED,CO,15,693.0,0.45021645021645085,0.36297674954693576,0.0,0.2,0.3,0.6,2.1
2015-01-31,PED,NO,1,693.0,14.173160173160174,24.02068054014271,0.0,2.0,5.0,13.0,157.0
2015-01-31,PED,NO2,1,693.0,28.105339105339105,14.310315524554245,5.0,18.0,26.0,36.0,85.0
2015-01-31,PED,NOX,1,693.0,42.25252525252525,32.4444569417326,6.0,21.0,33.0,51.0,201.0
2015-01-31,PED,O3,1,470.0,34.38085106382979,28.48000187389097,1.0,11.25,27.0,50.0,119.0
2015-01-31,PED,PM10,2,588.0,48.0578231292517,29.294894753629748,5.0,28.0,43.0,62.0,191.0
2015-01-31,PED,PM2.5,2,588.0,24.744897959183675,20.778040707160326,1.0,11.0,21.0,32.0,149.0
2015-01-31,PED,PMCO,2,588.0,23.290816326530614,13.459844399454179,2.0,13.0,23.0,31.0,91.0
2015-01-31,PED,SO2,1,693.0,4.176046176046176,4.476419006220479,1.0,2.0,3.0,4.0,35.0
2015-01-31,SAG,CO,15,701.0,0.9243937232524952,0.5945380767962178,0.1,0.5,0.7,1.1,4.8
2015-01-31,SAG,NO,1,702.0,27.6011396011396,40.709126497070876,0.0,5.0,11.0,31.0,334.0
2015-01-31,SAG,NO2,1,702.0,27.02279202279202,10.702142607323863,7.0,18.25,26.0,34.75,79.0
2015-01-31,SAG,NOX,1,702.0,54.6011396011396,44.56542929222662,8.0,24.25,42.0,66.0,366.0
2015-01-31,SAG,O3,1,702.0,22.99145299145299,23.573055434888005,1.0,3.0,14.0,36.0,109.0
2015-01-31,SAG,PM10,2,638.0,63.7460815047022,45.2087234257866,6.0,41.0,56.0,75.0,610.0
2015-01-31,SAG,PM2.5,2,638.0,30.71003134796238,20.729223708103902,1.0,18.0,28.0,38.0,185.0
2015-01-31,SAG,PMCO,2,638.0,33.07210031347962,37.36633285540027,3.0,20.0,27.0,36.0,559.0
2015-01-31,SAG,SO2,1,702.0,5.682336182336182,9.248677352225274,0.0,2.0,3.0,6.0,120.0
2015-01-31,SFE,CO,15,0.0,,,,,,,
2015-01-31,SFE,NO,1,694.0,11.301152737752162,18.90082184695541,0.0,2.0,4.0,11.75,146.0
2015-01-31,SFE,NO2,1,694.0,26.19020172910663,13.978074635729278,4.0,17.0,23.5,32.0,106.0
2015-01-31,SFE,NOX,1,694.0,37.5014409221902,27.434337153713123,5.0,20.0,29.0,45.0,179.0
2015-01-31,SFE,O3,1,690.0,31.26231884057971,25.4261650627183,1.0,13.0,24.0,42.0,121.0
2015-01-31,SFE,PM10,2,616.0,45.121753246753244,26.873260760707808,4.0,25.0,40.0,61.0,164.0
2015-01-31,SFE,PM2.5,2,616.0,23.493506493506494,17.486346544930093,1.0,11.0,18.0,32.0,84.0
2015-01-31,SFE,PMCO,2,616.0,21.63798701298701,12.913613608479228,1.0,12.0,20.0,29.0,115.0
2015-01-31,SFE,SO2,1,537.0,2.891992551210428,4.261011977754964,0.0,1.0,2.0,3.0,53.0
2015-01-31,SJA,CO,15,695.0,0.776834532374102,0.6399264141450122,0.0,0.3,0.6,1.0,4.3
2015-01-31,SJA,NO,1,690.0,37.35507246376812,54.16531175443221,0.0,4.0,13.0,51.0,349.0
2015-01-31,SJA,NO2,1,690.0,32.47536231884058,14.6696610966312,5.0,22.0,31.0,42.0,94.0
2015-01-31,SJA,NOX,1,690.0,69.81884057971014,59.96114313959795,6.0,27.0,52.0,88.0,395.0
2015-01-31,SJA,O3,1,695.0,23.758273381294963,26.843322492425578,1.0,2.0,12.0,38.0,120.0
2015-01-31,SJA,PM2.5,2,681.0,25.190895741556535,17.696841839950757,1.0,15.0,23.0,31.0,148.0
2015-01-31,SJA,SO2,1,695.0,5.038848920863309,5.98580827377545,1.0,2.0,3.0,5.5,60.0
2015-01-31,SUR,CO,15,707.0,1.0653465346534656,0.5516405998610231,0.2,0.7,0.9,1.3,3.2
2015-01-31,SUR,NO,1,707.0,24.64780763790665,35.20255640548507,0.0,4.0,10.0,30.0,199.0
2015-01-31,SUR,NO2,1,707.0,30.343705799151344,13.999973669077141,5.0,22.0,28.0,37.0,92.0
2015-01-31,SUR,NOX,1,707.0,54.94766619519095,40.892955398245086,6.0,27.5,42.0,70.0,229.0
2015-01-31,SUR,O3,1,707.0,24.27015558698727,26.93327712758481,0.0,3.0,14.0,39.0,130.0
2015-01-31,SUR,PM10,2,693.0,43.903318903318905,26.47194289517229,2.0,26.0,41.0,57.0,196.0
2015-01-31,SUR,SO2,1,663.0,3.689291101055807,4.6055913028588575,0.0,1.0,2.0,4.0,47.0
2015-01-31,TAH,CO,15,671.0,0.5001490312965727,0.3520727220861055,0.0,0.3,0.4,0.7,2.8
2015-01-31,TAH,NO,1,671.0,9.964232488822653,14.443257042634082,1.0,2.0,4.0,11.0,123.0
2015-01-31,TAH,NO2,1,671.0,22.0,10.904469848945759,2.0,14.0,21.0,29.0,67.0
2015-01-31,TAH,NOX,1,671.0,31.943368107302533,20.77224928313524,4.0,17.0,28.0,42.0,154.0
2015-01-31,TAH,O3,1,671.0,28.991058122205665,24.408646203255962,2.0,8.0,20.0,44.5,106.0
2015-01-31,TAH,PM10,2,593.0,49.07588532883643,26.027778337826756,1.0,32.0,45.0,62.0,208.0
2015-01-31,TAH,SO2,1,669.0,3.312406576980568,2.978894578915475,0.0,1.0,2.0,4.0,24.0
2015-01-31,TLA,CO,15,534.0,1.1114232209737833,0.5983095610692711,0.2,0.7,0.9,1.3,3.5
2015-01-31,TLA,NO,1,678.0,38.03244837758112,48.38629770113216,0.0,10.0,19.0,41.0,267.0
2015-01-31,TLA,NO2,1,678.0,37.26548672566372,16.60694327169268,6.0,26.0,34.0,45.0,105.0
2015-01-31,TLA,NOX,1,678.0,75.3023598820059,55.96814107769743,7.0,38.0,56.5,89.0,310.0
2015-01-31,TLA,O3,1,686.0,20.965014577259474,24.444161315302832,0.0,2.25,10.0,32.0,110.0
2015-01-31,TLA,PM10,2,0.0,,,,,,,
2015-01-31,TLA,PM2.5,2,0.0,,,,,,,
2015-01-31,TLA,PMCO,2,0.0,,,,,,,
2015-01-31,TLA,SO2,1,686.0,8.446064139941692,8.368650605297377,1.0,4.0,6.0,10.0,75.0
2015-01-31,TLI,CO,15,703.0,0.6503556187766713,0.64421313019514,0.0,0.2,0.5,0.9,3.7
2015-01-31,TLI,NO,1,698.0,29.92836676217765,43.80209205937279,1.0,4.0,10.0,36.75,306.0
2015-01-31,TLI,NO2,1,698.0,30.810888252149,15.494481696879252,5.0,19.0,29.0,40.0,88.0
2015-01-31,TLI,NOX,1,698.0,60.750716332378225,52.5427560356775,6.0,25.0,45.0,78.0,364.0
2015-01-31,TLI,O3,1,704.0,16.579545454545453,16.797325256769756,1.0,2.0,10.5,27.0,77.0
2015-01-31,TLI,PM10,2,708.0,62.293785310734464,43.10588411832968,2.0,34.75,53.0,75.25,302.0
2015-01-31,TLI,SO2,1,701.0,6.914407988587731,10.841643554851352,0.0,2.0,3.0,7.0,113.0
2015-01-31,TPN,NO,1,644.0,10.400621118012422,13.61767672419854,0.0,2.0,6.0,12.0,132.0
2015-01-31,TPN,NO2,1,644.0,18.520186335403725,11.747786104105186,2.0,9.0,16.0,26.0,70.0
2015-01-31,TPN,NOX,1,644.0,28.948757763975156,23.077774682625684,3.0,12.0,24.0,37.0,168.0
2015-01-31,TPN,O3,1,644.0,34.41304347826087,23.20904159748284,3.0,16.0,27.0,48.0,115.0
2015-01-31,TPN,SO2,1,644.0,2.2267080745341614,2.9791657638852724,0.0,1.0,1.0,2.0,30.0
2015-01-31,UAX,CO,15,604.0,0.7453642384105954,0.39995236007256013,0.2,0.4,0.6499999999999999,0.9,2.4
2015-01-31,UAX,NO,1,692.0,17.94364161849711,29.322025673779432,0.0,1.0,5.0,22.25,251.0
2015-01-31,UAX,NO2,1,692.0,26.296242774566473,12.918662961872306,3.0,18.0,25.0,33.0,76.0
2015-01-31,UAX,NOX,1,692.0,44.23410404624278,35.10027139934302,4.0,20.0,35.0,58.0,277.0
2015-01-31,UAX,O3,1,696.0,26.772988505747126,27.096367650165934,0.0,4.0,17.0,44.0,132.0
2015-01-31,UAX,PM2.5,2,671.0,24.257824143070046,19.77841415036495,1.0,14.5,22.0,29.0,171.0
2015-01-31,UAX,SO2,1,696.0,3.574712643678161,4.382784329448387,0.0,2.0,2.0,4.0,48.0
2015-01-31,UIZ,CO,15,695.0,0.9768345323741012,0.5653504128376585,0.2,0.6,0.8,1.2,4.2
2015-01-31,UIZ,NO,1,694.0,25.512968299711815,36.80186376337305,0.0,3.0,10.0,34.0,217.0
2015-01-31,UIZ,NO2,1,694.0,33.085014409221905,14.29598396415579,5.0,23.0,32.0,41.0,91.0
2015-01-31,UIZ,NOX,1,694.0,58.59798270893372,44.01565439048361,6.0,27.0,47.0,76.0,280.0
2015-01-31,UIZ,O3,1,695.0,25.106474820143884,26.312632726760988,1.0,3.0,14.0,41.0,123.0
2015-01-31,UIZ,PM10,2,666.0,59.9984984984985,29.707268508790605,6.0,39.0,58.0,75.0,238.0
2015-01-31,UIZ,PM2.5,2,666.0,30.59009009009009,21.458583805536655,1.0,17.0,28.0,40.0,193.0
2015-01-31,UIZ,PMCO,2,666.0,29.37087087087087,14.046078568419654,2.0,20.0,27.0,37.0,86.0
2015-01-31,UIZ,SO2,1,695.0,5.312230215827338,6.898110467083623,1.0,2.0,3.0,5.0,53.0
2015-01-31,VIF,CO,15,693.0,0.6552669552669548,0.4767018123924629,0.1,0.3,0.5,0.8,3.2
2015-01-31,VIF,NO,1,693.0,21.128427128427127,32.33601514877328,0.0,2.0,6.0,30.0,198.0
2015-01-31,VIF,NO2,1,693.0,22.87878787878788,11.875061191312877,3.0,14.0,23.0,30.0,77.0
2015-01-31,VIF,NOX,1,693.0,44.03318903318903,38.55658398474372,3.0,16.0,32.0,61.0,218.0
2015-01-31,VIF,O3,1,693.0,22.007215007215006,22.028389588629643,0.0,3.0,15.0,36.0,97.0
2015-01-31,VIF,PM10,2,654.0,72.98470948012232,49.01988606529204,3.0,41.0,62.0,92.0,462.0
2015-01-31,VIF,SO2,1,693.0,6.357864357864358,12.303205186462035,0.0,1.0,2.0,6.0,133.0
2015-01-31,XAL,CO,15,560.0,1.3053571428571424,0.942007076390806,0.3,0.7,1.0,1.6,7.8
2015-01-31,XAL,NO,1,557.0,50.983842010771994,71.1389467060752,1.0,11.0,23.0,65.0,664.0
2015-01-31,XAL,NO2,1,557.0,33.40215439856373,14.668759774971791,5.0,22.0,32.0,42.0,106.0
2015-01-31,XAL,NOX,1,557.0,84.38599640933573,77.27429434253462,6.0,36.0,59.0,106.0,717.0
2015-01-31,XAL,O3,1,410.0,21.102439024390243,19.542174163939123,1.0,3.0,15.0,35.0,78.0
2015-01-31,XAL,PM10,2,0.0,,,,,,,
2015-01-31,XAL,PM2.5,2,0.0,,,,,,,
2015-01-31,XAL,PMCO,2,0.0,,,,,,,
2015-01-31,XAL,SO2,1,560.0,6.423214285714286,7.41061200776768,0.0,2.0,3.0,8.0,50.0
2015-02-28,ACO,CO,15,538.0,0.3466542750929361,0.19490234242370713,0.1,0.2,0.3,0.4,1.0
2015-02-28,ACO,NO,1,226.0,8.761061946902656,11.858254948465747,1.0,2.0,4.0,10.75,73.0
2015-02-28,ACO,NO2,1,226.0,13.517699115044248,6.670808447936862,2.0,7.25,14.0,18.75,39.0
2015-02-28,ACO,NOX,1,226.0,22.29646017699115,16.070557919948115,3.0,10.0,19.0,28.0,87.0
2015-02-28,ACO,O3,1,538.0,30.732342007434944,25.09169245505327,1.0,8.0,26.0,48.75,133.0
2015-02-28,ACO,PM10,2,546.0,47.672161172161175,22.98999849754443,7.0,32.0,43.0,59.0,208.0
2015-02-28,ACO,SO2,1,538.0,1.7843866171003717,3.0092931319143696,0.0,0.0,1.0,2.0,29.0
2015-02-28,AJM,CO,15,578.0,0.5596885813148786,0.29593064420211695,0.1,0.3,0.5,0.7,1.8
2015-02-28,AJM,NO,1,577.0,7.259965337954939,11.130460987953372,0.0,1.0,2.0,8.0,90.0
2015-02-28,AJM,NO2,1,577.0,21.35008665511265,13.265143501317036,2.0,11.0,20.0,28.0,74.0
2015-02-28,AJM,NOX,1,577.0,28.641247833622185,21.433470154985454,2.0,12.0,24.0,38.0,130.0
2015-02-28,AJM,O3,1,577.0,39.36915077989602,24.538602344199226,2.0,21.0,35.0,52.0,132.0
2015-02-28,AJM,PM10,2,576.0,36.345486111111114,20.386792325633348,3.0,22.0,32.0,47.0,108.0
2015-02-28,AJM,PM2.5,2,576.0,19.29513888888889,13.32782812072015,1.0,10.0,16.0,24.0,82.0
2015-02-28,AJM,PMCO,2,576.0,17.036458333333332,9.653315211118802,2.0,9.0,15.0,23.0,62.0
2015-02-28,AJM,SO2,1,578.0,3.1089965397923875,4.252052867033005,0.0,1.0,1.0,4.0,30.0
2015-02-28,AJU,O3,1,547.0,35.877513711151735,26.241440028310702,4.0,14.0,28.0,53.0,117.0
2015-02-28,ATI,CO,15,631.0,0.7342313787638666,0.5080941704658983,0.1,0.4,0.6,0.9,3.1
2015-02-28,ATI,NO,1,632.0,20.189873417721518,31.142869368504915,1.0,3.0,7.0,23.0,212.0
2015-02-28,ATI,NO2,1,632.0,24.86392405063291,12.166716795120585,4.0,16.0,23.0,31.0,79.0
2015-02-28,ATI,NOX,1,632.0,45.06012658227848,38.21574660702015,5.0,20.0,31.0,55.0,240.0
2015-02-28,ATI,O3,1,632.0,26.47626582278481,23.447065647115213,1.0,6.0,19.0,42.25,103.0
2015-02-28,ATI,PM10,2,630.0,48.06190476190476,29.63896657726682,1.0,28.0,42.0,62.0,201.0
2015-02-28,ATI,SO2,1,630.0,5.56031746031746,8.640056079473732,0.0,1.0,3.0,6.0,88.0
2015-02-28,CAM,CO,15,551.0,0.8758620689655167,0.6203942522405942,0.2,0.4,0.7,1.1,3.5
