,,,,value,value,value,value,value,value,value,value
,,,,count,mean,std,min,25%,50%,75%,max
date,id_station,id_parameter,unit,,,,,,,,
2016-01-31,ACO,CO,15,0.0,,,,,,,
2016-01-31,ACO,NO,1,0.0,,,,,,,
2016-01-31,ACO,NO2,1,0.0,,,,,,,
2016-01-31,ACO,NOX,1,0.0,,,,,,,
2016-01-31,ACO,O3,1,0.0,,,,,,,
2016-01-31,ACO,PM10,2,656.0,50.582317073170735,30.42476780514556,1.0,30.75,45.0,63.0,220.0
2016-01-31,ACO,SO2,1,0.0,,,,,,,
2016-01-31,AJM,CO,15,692.0,0.6287572254335263,0.32279023044543564,0.2,0.4,0.5,0.8,2.1
2016-01-31,AJM,NO,1,691.0,6.70767004341534,11.414772360485115,0.0,1.0,2.0,7.0,88.0
2016-01-31,AJM,NO2,1,691.0,20.114327062228654,15.40233222327267,2.0,10.0,16.0,26.0,106.0
2016-01-31,AJM,NOX,1,691.0,26.842257597684515,23.874059844244982,2.0,11.0,20.0,34.0,145.0
2016-01-31,AJM,O3,1,692.0,38.80346820809248,21.238473392975088,2.0,26.0,36.0,48.0,118.0
2016-01-31,AJM,PM10,2,626.0,36.953674121405754,28.10715657051121,2.0,15.0,30.0,51.0,140.0
2016-01-31,AJM,PM2.5,2,626.0,20.763578274760384,19.450080085579692,1.0,6.0,15.0,29.0,112.0
2016-01-31,AJM,PMCO,2,626.0,16.202875399361023,11.114475953406433,1.0,8.0,15.0,23.0,79.0
2016-01-31,AJM,SO2,1,692.0,3.546242774566474,5.586514700561152,0.0,1.0,1.0,4.0,38.0
2016-01-31,AJU,O3,1,695.0,32.21582733812949,20.9554772265265,2.0,17.0,29.0,43.0,117.0
2016-01-31,AJU,PM2.5,2,685.0,14.594160583941607,12.90140165570304,1.0,5.0,12.0,21.0,103.0
2016-01-31,ATI,CO,15,0.0,,,,,,,
2016-01-31,ATI,NO,1,0.0,,,,,,,
2016-01-31,ATI,NO2,1,0.0,,,,,,,
2016-01-31,ATI,NOX,1,0.0,,,,,,,
2016-01-31,ATI,O3,1,0.0,,,,,,,
2016-01-31,ATI,PM10,2,706.0,48.96883852691218,37.68656314616176,1.0,23.0,39.0,68.75,215.0
2016-01-31,ATI,SO2,1,0.0,,,,,,,
2016-01-31,BJU,CO,15,535.0,1.0330841121495329,0.7141224037366699,0.1,0.5,0.8,1.3,5.1
2016-01-31,BJU,O3,1,531.0,22.048964218455744,24.90800912831963,1.0,2.0,12.0,34.0,123.0
2016-01-31,BJU,PM10,2,682.0,50.989736070381234,31.692467921961676,4.0,27.0,44.0,66.75,194.0
2016-01-31,BJU,PM2.5,2,682.0,28.954545454545453,24.554760370273268,1.0,12.0,23.0,39.0,170.0
2016-01-31,BJU,PMCO,2,682.0,22.067448680351905,12.175834698413471,2.0,13.0,20.0,28.0,88.0
2016-01-31,BJU,SO2,1,134.0,7.246268656716418,11.729685089045782,0.0,1.0,2.0,7.0,59.0
2016-01-31,CAM,CO,15,695.0,1.1697841726618707,0.8271557004428309,0.2,0.6,0.9,1.5,6.3
2016-01-31,CAM,NO,1,693.0,45.09090909090909,59.9937770463568,1.0,6.0,19.0,60.0,459.0
2016-01-31,CAM,NO2,1,693.0,39.63203463203463,20.451873892379187,6.0,26.0,36.0,50.0,126.0
2016-01-31,CAM,NOX,1,693.0,84.69408369408369,71.57474311675858,9.0,34.0,63.0,113.0,533.0
2016-01-31,CAM,O3,1,692.0,19.082369942196532,23.396856348549015,0.0,1.0,8.5,30.0,120.0
2016-01-31,CAM,PM10,2,520.0,68.35192307692307,39.79350839471381,10.0,41.0,59.0,85.0,242.0
2016-01-31,CAM,PM2.5,2,520.0,35.10192307692308,27.188615366421367,1.0,19.0,29.0,44.0,186.0
2016-01-31,CAM,PMCO,2,520.0,33.23269230769231,18.492035687676847,7.0,20.0,29.0,42.0,198.0
2016-01-31,CAM,SO2,1,695.0,7.175539568345323,12.04115087397504,0.0,1.0,3.0,7.0,101.0
2016-01-31,CCA,CO,15,631.0,0.8315372424722661,0.51003020277017,0.2,0.5,0.7,1.0,3.4
2016-01-31,CCA,NO,1,631.0,22.49920760697306,32.19547808147796,0.0,3.0,8.0,29.0,190.0
2016-01-31,CCA,NO2,1,631.0,31.10459587955626,16.84142175651664,3.0,20.0,28.0,39.0,101.0
2016-01-31,CCA,NOX,1,631.0,53.61965134706814,41.61563954190087,5.0,24.0,43.0,67.0,234.0
2016-01-31,CCA,O3,1,631.0,24.49920760697306,25.59996743561306,1.0,3.0,16.0,37.5,117.0
2016-01-31,CCA,PM2.5,2,636.0,19.416666666666668,17.442033731260118,1.0,8.0,15.0,26.25,121.0
2016-01-31,CCA,SO2,1,583.0,3.840480274442539,4.970041635468182,1.0,2.0,2.0,4.0,38.0
2016-01-31,CHO,CO,15,690.0,0.768115942028986,0.533817957811652,0.1,0.4,0.6,0.9,3.6
2016-01-31,CHO,NO,1,0.0,,,,,,,
2016-01-31,CHO,NO2,1,0.0,,,,,,,
2016-01-31,CHO,NOX,1,0.0,,,,,,,
2016-01-31,CHO,O3,1,687.0,26.95633187772926,21.79491909777638,2.0,7.0,23.0,40.0,103.0
2016-01-31,CHO,PM10,2,693.0,57.297258297258296,45.0140113830783,1.0,24.0,47.0,78.0,220.0
2016-01-31,CHO,SO2,1,690.0,2.801449275362319,2.1556953796842895,0.0,1.0,2.0,3.0,17.0
2016-01-31,COY,NO,1,689.0,31.921625544267055,42.14826694724341,0.0,4.0,13.0,42.0,207.0
2016-01-31,COY,NO2,1,689.0,34.716981132075475,18.090687703093668,6.0,22.0,32.0,44.0,119.0
2016-01-31,COY,NOX,1,689.0,66.60377358490567,51.75224450514928,6.0,28.0,52.0,85.0,268.0
2016-01-31,COY,O3,1,693.0,23.053391053391053,25.555929385935805,1.0,2.0,12.0,38.0,118.0
2016-01-31,COY,PM2.5,2,705.0,29.163120567375888,23.682806897007676,1.0,13.0,24.0,38.0,162.0
2016-01-31,CUA,CO,15,695.0,0.6066187050359702,0.39149744655395025,0.1,0.3,0.5,0.7,2.9
2016-01-31,CUA,NO,1,678.0,11.644542772861357,17.68338540444873,1.0,3.0,6.0,11.0,124.0
2016-01-31,CUA,NO2,1,678.0,22.94395280235988,15.435952881779684,2.0,11.25,19.0,30.0,91.0
2016-01-31,CUA,NOX,1,678.0,34.6047197640118,28.896393770922135,3.0,15.0,25.0,42.0,189.0
2016-01-31,CUA,O3,1,695.0,33.09928057553957,21.069876527593195,2.0,20.0,29.0,43.5,133.0
2016-01-31,CUA,PM10,2,699.0,33.7310443490701,27.873677293649717,1.0,15.0,27.0,45.0,168.0
2016-01-31,CUA,SO2,1,0.0,,,,,,,
2016-01-31,CUT,NO,1,678.0,39.07669616519174,54.04664558749758,0.0,3.0,15.5,54.5,306.0
2016-01-31,CUT,NO2,1,678.0,29.06047197640118,17.470148443292512,3.0,18.0,27.0,37.0,120.0
2016-01-31,CUT,NOX,1,678.0,68.15486725663717,62.40363606866928,4.0,23.0,49.0,87.0,361.0
2016-01-31,CUT,O3,1,691.0,17.03762662807525,16.547998771587128,1.0,3.0,11.0,28.0,82.0
2016-01-31,CUT,PM10,2,702.0,73.97150997150997,52.37630534122728,1.0,37.0,59.0,100.0,290.0
2016-01-31,CUT,SO2,1,691.0,5.562952243125904,11.189281334334012,0.0,1.0,2.0,5.0,98.0
2016-01-31,FAC,CO,15,694.0,0.992219020172911,0.7808290842066848,0.1,0.4,0.8,1.3,5.8
2016-01-31,FAC,NO,1,694.0,36.18155619596542,49.85382853121494,0.0,5.0,15.0,43.0,296.0
2016-01-31,FAC,NO2,1,694.0,34.321325648414984,23.47985364614628,3.0,19.0,29.0,43.0,150.0
2016-01-31,FAC,NOX,1,694.0,70.48991354466858,64.35482257111661,3.0,25.0,48.0,94.0,429.0
2016-01-31,FAC,O3,1,689.0,23.526850507982584,22.615393799871324,1.0,6.0,17.0,35.0,122.0
2016-01-31,FAC,PM10,2,706.0,46.124645892351275,37.27020430997195,1.0,20.0,36.0,63.0,264.0
2016-01-31,FAC,SO2,1,694.0,5.909221902017291,9.806738633511817,0.0,1.0,3.0,6.0,78.0
2016-01-31,GAM,O3,1,594.0,21.282828282828284,24.563799467181084,0.0,2.0,10.5,35.0,124.0
2016-01-31,GAM,PM2.5,2,0.0,,,,,,,
2016-01-31,HGM,CO,15,694.0,1.0288184438040342,0.6337360659874233,0.2,0.6,0.9,1.2,4.4
2016-01-31,HGM,NO,1,693.0,33.893217893217894,45.901787876259625,0.0,7.0,15.0,41.0,319.0
2016-01-31,HGM,NO2,1,693.0,40.32034632034632,18.51818677674429,8.0,28.0,37.0,49.0,134.0
2016-01-31,HGM,NOX,1,693.0,74.24531024531025,55.09891653176509,8.0,37.0,58.0,92.0,359.0
2016-01-31,HGM,O3,1,692.0,22.715317919075144,25.42031383501034,1.0,3.0,12.0,34.0,129.0
2016-01-31,HGM,PM10,2,709.0,47.19605077574048,31.363184833697506,5.0,24.0,41.0,60.0,196.0
2016-01-31,HGM,PM2.5,2,709.0,29.001410437235542,24.678755204828153,1.0,12.0,23.0,37.0,172.0
2016-01-31,HGM,PMCO,2,709.0,18.221438645980253,10.62537697121763,3.0,10.0,16.0,24.0,68.0
2016-01-31,HGM,SO2,1,694.0,6.678674351585014,10.072417753177318,1.0,2.0,3.0,6.0,66.0
2016-01-31,INN,CO,15,66.0,0.41060606060606064,0.14156138964995738,0.2,0.3,0.4,0.5,0.8
2016-01-31,INN,O3,1,595.0,42.30756302521009,14.697094009836917,2.0,33.0,40.0,49.0,115.0
2016-01-31,INN,PM10,2,603.0,17.8424543946932,17.03572722073707,1.0,5.0,12.0,26.0,109.0
2016-01-31,INN,PM2.5,2,603.0,10.519071310116086,11.074088360815335,1.0,3.0,6.0,15.0,74.0
2016-01-31,INN,PMCO,2,603.0,7.3349917081260365,7.15192649684057,1.0,2.0,5.0,11.0,43.0
2016-01-31,INN,SO2,1,465.0,1.6408602150537634,1.857547312198534,1.0,1.0,1.0,2.0,19.0
2016-01-31,IZT,CO,15,697.0,1.3817790530846472,0.9868376535989073,0.3,0.8,1.1,1.6,7.7
2016-01-31,IZT,NO,1,697.0,39.24390243902439,59.62399589006518,1.0,6.0,16.0,46.0,459.0
2016-01-31,IZT,NO2,1,697.0,37.30846484935437,18.301932881772128,6.0,26.0,33.0,46.0,110.0
2016-01-31,IZT,NOX,1,697.0,76.55810616929699,67.16185948008025,8.0,33.0,58.0,91.0,492.0
2016-01-31,IZT,O3,1,697.0,21.714490674318508,24.25481892053798,1.0,3.0,11.0,32.0,118.0
2016-01-31,IZT,PM10,2,711.0,43.30379746835443,30.802605975058295,3.0,22.0,37.0,55.0,342.0
2016-01-31,IZT,SO2,1,697.0,6.649928263988523,8.80117077638406,1.0,2.0,3.0,7.0,71.0
2016-01-31,LLA,CO,15,0.0,,,,,,,
2016-01-31,LLA,NO,1,0.0,,,,,,,
2016-01-31,LLA,NO2,1,0.0,,,,,,,
2016-01-31,LLA,NOX,1,0.0,,,,,,,
2016-01-31,LLA,O3,1,693.0,20.50793650793651,24.08436539695406,1.0,2.0,9.0,32.0,141.0
2016-01-31,LLA,SO2,1,693.0,7.696969696969697,14.829004329917506,1.0,2.0,3.0,5.0,117.0
2016-01-31,LPR,CO,15,0.0,,,,,,,
2016-01-31,LPR,NO,1,0.0,,,,,,,
2016-01-31,LPR,NO2,1,0.0,,,,,,,
2016-01-31,LPR,NOX,1,0.0,,,,,,,
2016-01-31,LPR,O3,1,0.0,,,,,,,
2016-01-31,LPR,SO2,1,0.0,,,,,,,
2016-01-31,MER,CO,15,673.0,1.1997028231797922,0.7786014061442184,0.2,0.7,1.0,1.5,5.7
