,,,,value,value,value,value,value,value,value,value
2020-01-31,LLA,CO,15,655.0,0.46900763358778613,0.4378513966032176,0.0,0.2,0.3,0.6,2.7
2020-01-31,LLA,NO,1,678.0,29.479351032448378,45.315294761397475,0.0,3.0,10.0,33.0,334.0
2020-01-31,LLA,NO2,1,678.0,27.24188790560472,12.164573742349498,4.0,18.0,26.0,35.0,85.0
2020-01-31,LLA,NOX,1,678.0,56.740412979351035,51.90065946599298,5.0,23.0,39.0,72.0,374.0
2020-01-31,LLA,O3,1,677.0,19.78138847858198,20.977292791544265,1.0,3.0,11.0,30.0,94.0
2020-01-31,LLA,SO2,1,470.0,4.285106382978723,6.638036635365429,0.0,1.0,2.0,4.0,48.0
2020-01-31,LPR,CO,15,686.0,0.6594752186588931,0.606910822197394,0.0,0.225,0.5,0.9,4.3
2020-01-31,LPR,NO,1,0.0,,,,,,,
2020-01-31,LPR,NO2,1,0.0,,,,,,,
2020-01-31,LPR,NOX,1,0.0,,,,,,,
2020-01-31,LPR,O3,1,688.0,15.113372093023257,15.798455739429727,1.0,2.0,10.0,22.0,86.0
2020-01-31,LPR,SO2,1,687.0,3.483260553129549,4.988844333004573,0.0,1.0,2.0,4.0,44.0
2020-01-31,MER,CO,15,558.0,0.5822580645161288,0.49281071059670917,0.0,0.2,0.4,0.8,3.1
2020-01-31,MER,NO,1,692.0,29.903179190751445,40.4816606921728,1.0,6.0,14.0,39.0,272.0
2020-01-31,MER,NO2,1,692.0,32.27023121387283,14.437171971477555,3.0,22.0,31.0,40.0,90.0
2020-01-31,MER,NOX,1,692.0,62.18063583815029,48.58207164446636,4.0,31.0,47.0,79.0,334.0
2020-01-31,MER,O3,1,692.0,20.570809248554912,22.144360280960868,0.0,3.0,11.0,32.0,97.0
2020-01-31,MER,PM10,2,621.0,53.611916264090176,25.197077141670626,6.0,36.0,50.0,66.0,148.0
2020-01-31,MER,PM2.5,2,621.0,22.272141706924316,15.297744301964057,1.0,11.0,20.0,30.0,102.0
2020-01-31,MER,PMCO,2,621.0,31.355877616747183,14.452053713120975,3.0,21.0,30.0,39.0,130.0
2020-01-31,MER,SO2,1,692.0,7.9031791907514455,10.826517333709225,1.0,2.0,4.0,9.0,94.0
2020-01-31,MGH,CO,15,686.0,0.41632653061224434,0.39463027667159783,0.0,0.1,0.3,0.6,3.1
2020-01-31,MGH,NO,1,181.0,28.425414364640883,42.96744524080749,1.0,4.0,9.0,38.0,243.0
2020-01-31,MGH,NO2,1,181.0,25.607734806629836,11.239105631497035,5.0,18.0,26.0,33.0,56.0
2020-01-31,MGH,NOX,1,181.0,54.06077348066298,50.71173058966144,7.0,22.0,35.0,78.0,291.0
2020-01-31,MGH,O3,1,692.0,19.99421965317919,19.17004329369702,1.0,4.0,14.0,31.0,91.0
2020-01-31,MGH,PM10,2,0.0,,,,,,,
2020-01-31,MGH,PM2.5,2,0.0,,,,,,,
2020-01-31,MGH,PMCO,2,0.0,,,,,,,
2020-01-31,MGH,SO2,1,692.0,5.933526011560693,7.308277149979624,0.0,2.0,3.0,7.0,42.0
2020-01-31,MON,CO,15,671.0,0.33949329359165314,0.3688696483749642,0.0,0.1,0.2,0.4,2.4
2020-01-31,MON,NO,1,680.0,18.58529411764706,35.12441704800193,1.0,1.0,2.0,18.0,245.0
2020-01-31,MON,NO2,1,680.0,16.310294117647057,9.577182623926632,2.0,8.0,15.0,22.0,62.0
2020-01-31,MON,NOX,1,680.0,34.923529411764704,40.672078902515516,3.0,10.0,18.0,42.25,274.0
2020-01-31,MON,O3,1,675.0,24.868148148148148,22.928325464005496,0.0,2.0,22.0,39.0,104.0
2020-01-31,MON,PM2.5,2,198.0,15.676767676767676,7.500698150691202,3.0,10.0,15.0,20.0,38.0
2020-01-31,MON,SO2,1,676.0,2.062130177514793,2.7258408237389906,0.0,1.0,1.0,2.0,22.0
2020-01-31,MPA,CO,15,666.0,0.09894894894894936,0.09553383264239301,0.0,0.0,0.1,0.1,0.5
2020-01-31,MPA,NO2,1,683.0,6.4568081991215225,5.593968767490839,0.0,2.0,4.0,10.0,30.0
2020-01-31,MPA,O3,1,683.0,40.651537335285504,17.292255224280005,5.0,29.0,39.0,50.0,106.0
2020-01-31,MPA,PM10,2,0.0,,,,,,,
2020-01-31,MPA,PM2.5,2,0.0,,,,,,,
2020-01-31,MPA,PMCO,2,0.0,,,,,,,
2020-01-31,MPA,SO2,1,682.0,2.3152492668621703,3.292232974046024,0.0,1.0,1.0,2.0,30.0
2020-01-31,NEZ,CO,15,694.0,0.5335734870317002,0.536822646462427,0.0,0.2,0.4,0.6,4.6
2020-01-31,NEZ,NO,1,694.0,17.73198847262248,31.406338223361104,0.0,2.0,5.0,16.0,277.0
2020-01-31,NEZ,NO2,1,694.0,25.347262247838618,14.010061824301035,3.0,15.0,24.0,33.0,84.0
2020-01-31,NEZ,NOX,1,694.0,43.05187319884726,40.26431668992118,3.0,18.25,30.0,52.0,342.0
2020-01-31,NEZ,O3,1,694.0,23.860230547550433,23.5588802864402,0.0,4.25,15.0,38.0,109.0
2020-01-31,NEZ,PM2.5,2,699.0,26.05865522174535,17.963294122315016,1.0,13.0,22.0,35.0,100.0
2020-01-31,NEZ,SO2,1,694.0,5.547550432276657,10.380073792699932,1.0,1.0,2.0,5.0,93.0
2020-01-31,PED,CO,15,676.0,0.30576923076922957,0.24845448200752812,0.0,0.1,0.2,0.4,1.8
2020-01-31,PED,NO,1,680.0,7.392647058823529,14.440276844270223,0.0,0.0,1.0,7.0,129.0
2020-01-31,PED,NO2,1,680.0,22.473529411764705,11.858488351946152,3.0,13.0,21.0,31.0,73.0
2020-01-31,PED,NOX,1,680.0,28.863235294117647,22.743504174899854,2.0,12.75,22.0,38.25,186.0
2020-01-31,PED,O3,1,677.0,27.892171344165437,23.775799705566943,0.0,9.0,22.0,40.0,115.0
2020-01-31,PED,PM10,2,658.0,32.67325227963526,17.939300209152453,3.0,19.0,30.0,42.75,95.0
2020-01-31,PED,PM2.5,2,658.0,17.35562310030395,11.864839028267978,1.0,9.0,15.0,23.0,72.0
2020-01-31,PED,PMCO,2,658.0,15.308510638297872,8.70245266608893,1.0,9.0,14.0,21.0,53.0
2020-01-31,PED,SO2,1,680.0,3.5823529411764707,4.393627101771043,1.0,1.0,2.0,4.0,38.0
2020-01-31,SAC,CO,15,424.0,0.5969339622641502,0.6300324847171944,0.0,0.2,0.4,0.7,4.0
2020-01-31,SAC,NO,1,424.0,21.389150943396228,40.47749250818547,0.0,1.0,4.0,20.0,267.0
2020-01-31,SAC,NO2,1,424.0,27.11556603773585,17.331651395766528,3.0,14.0,26.0,36.0,115.0
2020-01-31,SAC,NOX,1,424.0,48.488207547169814,51.91031411649453,2.0,15.0,30.0,63.25,312.0
2020-01-31,SAC,O3,1,422.0,23.27962085308057,22.561765565090433,0.0,4.0,18.0,38.0,113.0
2020-01-31,SAC,PM2.5,2,690.0,24.092753623188404,15.905292259796537,1.0,12.0,20.0,32.0,85.0
2020-01-31,SAC,SO2,1,424.0,4.6415094339622645,6.7399359233231575,0.0,1.0,2.0,6.0,56.0
2020-01-31,SAG,CO,15,676.0,0.5352071005917164,0.47926188774594114,0.0,0.2,0.4,0.7,3.7
2020-01-31,SAG,NO,1,684.0,20.912280701754387,33.453158546730954,0.0,3.0,6.0,22.0,213.0
2020-01-31,SAG,NO2,1,684.0,25.880116959064328,11.363949161390577,5.0,17.0,24.0,33.0,71.0
2020-01-31,SAG,NOX,1,684.0,46.80701754385965,38.93596737423109,5.0,20.0,34.0,59.0,261.0
2020-01-31,SAG,O3,1,655.0,20.931297709923665,21.038696995041164,1.0,3.0,13.0,33.0,94.0
2020-01-31,SAG,PM10,2,589.0,60.79117147707979,26.078222014186967,11.0,42.0,58.0,77.0,194.0
2020-01-31,SAG,PM2.5,2,589.0,26.31578947368421,15.501440747056867,1.0,15.0,25.0,36.0,82.0
2020-01-31,SAG,PMCO,2,589.0,34.47028862478778,17.346838507609135,7.0,23.0,31.0,43.0,170.0
2020-01-31,SAG,SO2,1,0.0,,,,,,,
2020-01-31,SFE,CO,15,688.0,0.26468023255813855,0.19345826028709265,0.0,0.1,0.2,0.4,1.1
2020-01-31,SFE,NO,1,689.0,9.865021770682148,16.141293238758283,0.0,2.0,3.0,11.0,157.0
2020-01-31,SFE,NO2,1,689.0,21.586357039187227,12.207098092160964,2.0,13.0,20.0,28.0,81.0
2020-01-31,SFE,NOX,1,689.0,31.46153846153846,24.18614918015225,3.0,15.0,24.0,40.0,180.0
2020-01-31,SFE,O3,1,686.0,28.255102040816325,22.451516527155437,0.0,12.0,22.0,38.0,117.0
2020-01-31,SFE,PM10,2,658.0,29.60030395136778,17.775099300949485,3.0,16.0,26.0,38.0,95.0
2020-01-31,SFE,PM2.5,2,658.0,15.253799392097264,10.342727759451007,1.0,8.0,13.0,20.0,59.0
2020-01-31,SFE,PMCO,2,658.0,14.33434650455927,8.937500201189716,1.0,8.0,13.0,19.0,56.0
2020-01-31,SFE,SO2,1,689.0,2.825834542815675,4.088607993832996,0.0,1.0,1.0,3.0,29.0
2020-01-31,SJA,CO,15,0.0,,,,,,,
2020-01-31,SJA,NO,1,0.0,,,,,,,
2020-01-31,SJA,NO2,1,0.0,,,,,,,
2020-01-31,SJA,NOX,1,0.0,,,,,,,
2020-01-31,SJA,O3,1,0.0,,,,,,,
2020-01-31,SJA,PM2.5,2,0.0,,,,,,,
2020-01-31,SJA,SO2,1,0.0,,,,,,,
2020-01-31,TAH,CO,15,669.0,0.39820627802690556,0.38756465084329034,0.0,0.1,0.3,0.5,2.7
2020-01-31,TAH,NO,1,685.0,7.944525547445256,14.29840153678102,0.0,1.0,3.0,8.0,139.0
2020-01-31,TAH,NO2,1,685.0,17.341605839416058,10.979384205613211,2.0,7.0,17.0,24.0,62.0
2020-01-31,TAH,NOX,1,685.0,24.98978102189781,21.425954654267166,2.0,8.0,21.0,34.0,165.0
2020-01-31,TAH,O3,1,686.0,28.303206997084548,21.958186307264427,0.0,10.0,22.0,44.0,107.0
2020-01-31,TAH,PM10,2,399.0,59.987468671679196,32.19877558392424,1.0,38.0,55.0,79.0,210.0
2020-01-31,TAH,SO2,1,686.0,2.336734693877551,2.8457201276370045,0.0,1.0,1.0,2.0,29.0
2020-01-31,TLA,CO,15,690.0,0.5281159420289857,0.4525601271499473,0.0,0.2,0.4,0.7,2.9
2020-01-31,TLA,NO,1,688.0,27.896802325581394,38.98836599073542,0.0,6.0,12.0,33.0,234.0
2020-01-31,TLA,NO2,1,688.0,32.92296511627907,16.069215152592978,3.0,22.0,31.0,41.0,96.0
2020-01-31,TLA,NOX,1,688.0,60.86482558139535,48.18363751302925,3.0,30.0,44.0,77.0,285.0
2020-01-31,TLA,O3,1,695.0,18.345323741007196,17.52664181599115,1.0,4.0,12.0,28.0,74.0
2020-01-31,TLA,PM10,2,687.0,52.02037845705968,27.893480086633907,3.0,32.0,46.0,66.5,185.0
2020-01-31,TLA,PM2.5,2,687.0,21.735080058224163,13.3454758918255,1.0,12.0,19.0,28.0,84.0
2020-01-31,TLA,PMCO,2,687.0,30.310043668122272,19.08768170457671,2.0,17.0,25.0,39.5,155.0
2020-01-31,TLA,SO2,1,694.0,9.40778097982709,12.03983275824968,1.0,2.0,5.0,11.0,110.0
2020-01-31,TLI,CO,15,685.0,0.555620437956204,0.520782785356046,0.0,0.2,0.4,0.8,2.9
2020-01-31,TLI,NO,1,686.0,22.9533527696793,39.72196265555966,0.0,2.0,5.0,25.0,283.0
2020-01-31,TLI,NO2,1,686.0,27.899416909620992,14.769670035047502,3.0,16.0,26.5,36.0,106.0
2020-01-31,TLI,NOX,1,686.0,50.86443148688047,49.54903774840754,5.0,19.0,34.0,61.0,352.0
2020-01-31,TLI,O3,1,686.0,23.106413994169095,23.0606699587546,1.0,4.0,16.0,35.0,100.0
2020-01-31,TLI,PM10,2,0.0,,,,,,,
2020-01-31,TLI,SO2,1,686.0,9.036443148688047,13.514095853826088,0.0,2.0,4.0,11.0,146.0
2020-01-31,UAX,CO,15,625.0,0.4359999999999997,0.34659516027810466,0.0,0.2,0.3,0.6,2.3
2020-01-31,UAX,NO,1,367.0,9.577656675749319,19.09320944610529,0.0,0.0,1.0,9.0,130.0
2020-01-31,UAX,NO2,1,367.0,17.95367847411444,10.336445750295312,2.0,10.0,17.0,25.0,62.0
2020-01-31,UAX,NOX,1,367.0,27.509536784741144,25.634874033720866,1.0,10.0,20.0,35.5,163.0
2020-01-31,UAX,O3,1,691.0,25.59479015918958,24.657436813455018,0.0,4.5,17.0,41.0,124.0
2020-01-31,UAX,PM2.5,2,679.0,18.368188512518408,12.524780915415638,1.0,9.0,16.0,25.0,102.0
2020-01-31,UAX,SO2,1,691.0,2.793053545586107,3.34607853044595,0.0,1.0,1.0,3.0,23.0
2020-01-31,UIZ,CO,15,596.0,0.38842281879194523,0.3768291355434102,0.0,0.1,0.3,0.6,2.4
2020-01-31,UIZ,NO,1,613.0,16.693311582381728,26.160400853944004,0.0,2.0,6.0,20.0,194.0
2020-01-31,UIZ,NO2,1,613.0,27.450244698205548,13.578609936802884,4.0,17.0,28.0,35.0,86.0
2020-01-31,UIZ,NOX,1,613.0,44.10440456769984,34.242057380361615,5.0,20.0,35.0,58.0,250.0
2020-01-31,UIZ,O3,1,613.0,17.725938009787928,17.68792457564023,1.0,3.0,12.0,28.0,82.0
2020-01-31,UIZ,PM10,2,576.0,47.1875,22.136876571635533,7.0,30.0,44.0,61.0,142.0
2020-01-31,UIZ,PM2.5,2,576.0,21.640625,14.101286365928217,1.0,11.0,18.0,29.0,94.0
2020-01-31,UIZ,PMCO,2,576.0,25.54513888888889,13.480731910777006,4.0,15.0,23.0,34.0,93.0
2020-01-31,UIZ,SO2,1,591.0,4.846023688663283,7.65871478305932,1.0,1.0,2.0,5.0,76.0
2020-01-31,VIF,CO,15,551.0,0.48747731397459043,0.5118657378408107,0.0,0.2,0.3,0.6,3.6
2020-01-31,VIF,NO,1,551.0,19.834845735027223,32.04440019047118,0.0,2.0,5.0,25.0,210.0
2020-01-31,VIF,NO2,1,551.0,21.228675136116152,11.700286471461775,3.0,12.0,20.0,28.5,61.0
2020-01-31,VIF,NOX,1,551.0,41.07078039927405,39.697406362825824,4.0,14.0,25.0,55.0,254.0
2020-01-31,VIF,O3,1,553.0,21.61121157323689,20.878244800676285,0.0,4.0,16.0,32.0,86.0
2020-01-31,VIF,PM10,2,668.0,63.3188622754491,51.542403066272264,1.0,32.0,53.0,81.0,426.0
2020-01-31,VIF,SO2,1,550.0,8.107272727272727,18.23049502434281,0.0,1.0,3.0,8.0,170.0
2020-01-31,XAL,CO,15,0.0,,,,,,,
2020-01-31,XAL,NO,1,0.0,,,,,,,
2020-01-31,XAL,NO2,1,0.0,,,,,,,
2020-01-31,XAL,NOX,1,0.0,,,,,,,
2020-01-31,XAL,O3,1,0.0,,,,,,,
2020-01-31,XAL,PM10,2,0.0,,,,,,,
2020-01-31,XAL,PM2.5,2,0.0,,,,,,,
2020-01-31,XAL,PMCO,2,0.0,,,,,,,
2020-01-31,XAL,SO2,1,0.0,,,,,,,
2020-02-29,ACO,CO,15,0.0,,,,,,,
2020-02-29,ACO,NO,1,0.0,,,,,,,
2020-02-29,ACO,NO2,1,0.0,,,,,,,
2020-02-29,ACO,NOX,1,0.0,,,,,,,
2020-02-29,ACO,O3,1,0.0,,,,,,,
2020-02-29,ACO,PM10,2,0.0,,,,,,,
2020-02-29,ACO,SO2,1,0.0,,,,,,,
2020-02-29,AJM,CO,15,0.0,,,,,,,
2020-02-29,AJM,NO,1,0.0,,,,,,,
2020-02-29,AJM,NO2,1,0.0,,,,,,,
2020-02-29,AJM,NOX,1,0.0,,,,,,,
2020-02-29,AJM,O3,1,0.0,,,,,,,
2020-02-29,AJM,PM10,2,0.0,,,,,,,
2020-02-29,AJM,PM2.5,2,0.0,,,,,,,
2020-02-29,AJM,PMCO,2,0.0,,,,,,,
2020-02-29,AJM,SO2,1,0.0,,,,,,,
2020-02-29,AJU,O3,1,601.0,32.0765391014975,24.52021204371784,0.0,12.0,27.0,49.0,109.0
