,,,,,value,value,value,value,value,value,value,value
,,,,,count,mean,std,min,25%,50%,75%,max
date,id_station,id_parameter,hour,unit,,,,,,,,
2021-01-03,BJU,PM2.5,6,2,3.0,29.333333333333332,17.46663486002193,19.0,19.25,19.5,34.5,49.5
2021-01-03,BJU,PM2.5,12,2,3.0,18.999999999999996,7.881060278357925,11.666666666666666,14.833333333333332,18.0,22.666666666666664,27.33333333333333
2021-01-03,BJU,PM2.5,18,2,3.0,13.666666666666666,4.9693505052918585,9.5,10.916666666666668,12.333333333333334,15.75,19.166666666666668
2021-01-03,BJU,PMCO,0,2,3.0,11.066666666666665,1.1718930554164635,10.2,10.399999999999999,10.6,11.5,12.4
2021-01-03,BJU,PMCO,6,2,3.0,10.333333333333334,1.3228756555322954,8.833333333333334,9.833333333333334,10.833333333333334,11.083333333333334,11.333333333333334
2021-01-03,BJU,PMCO,12,2,3.0,14.055555555555555,0.4194352464039308,13.666666666666666,13.833333333333332,14.0,14.25,14.5
2021-01-03,BJU,PMCO,18,2,3.0,19.555555555555554,7.6054317821273365,11.166666666666666,16.333333333333332,21.5,23.75,26.0
2021-01-03,BJU,SO2,0,1,3.0,0.7666666666666666,0.2516611478423583,0.5,0.65,0.8,0.9,1.0
2021-01-03,BJU,SO2,6,1,3.0,1.222222222222222,0.1924500897298752,1.0,1.1666666666666665,1.3333333333333333,1.3333333333333333,1.3333333333333333
2021-01-03,BJU,SO2,12,1,3.0,0.8888888888888888,0.5853140973807078,0.3333333333333333,0.5833333333333334,0.8333333333333334,1.1666666666666667,1.5
2021-01-03,BJU,SO2,18,1,3.0,0.8888888888888888,0.1924500897298753,0.6666666666666666,0.8333333333333333,1.0,1.0,1.0
2021-01-03,CAM,CO,0,15,3.0,1.0166666666666668,0.5107184482014855,0.65,0.7250000000000001,0.8,1.2000000000000002,1.6
2021-01-03,CAM,CO,6,15,3.0,0.8333333333333334,0.03333333333333338,0.7999999999999999,0.8166666666666667,0.8333333333333334,0.8500000000000001,0.8666666666666667
2021-01-03,CAM,CO,12,15,3.0,0.25555555555555554,0.1058475493514314,0.1333333333333333,0.22499999999999995,0.3166666666666666,0.31666666666666665,0.3166666666666667
2021-01-03,CAM,CO,18,15,3.0,0.85,0.4186618895693489,0.6000000000000001,0.6083333333333334,0.6166666666666667,0.975,1.3333333333333333
2021-01-03,CAM,NO,0,1,3.0,34.1,28.270302439132127,15.2,17.85,20.5,43.55,66.6
2021-01-03,CAM,NO,6,1,3.0,34.27777777777777,13.624256690563717,19.0,28.83333333333333,38.66666666666666,41.91666666666666,45.16666666666666
2021-01-03,CAM,NO,12,1,3.0,2.2777777777777777,0.6309898162000304,1.8333333333333333,1.9166666666666665,2.0,2.5,3.0
