,,,,,value,value,value,value,value,value,value,value
,,,,,count,mean,std,min,25%,50%,75%,max
date,id_station,id_parameter,hour,unit,,,,,,,,
2011-01-02,ACO,CO,0,15,0.0,,,,,,,
2011-01-02,ACO,CO,6,15,0.0,,,,,,,
2011-01-02,ACO,CO,12,15,0.0,,,,,,,
2011-01-02,ACO,CO,18,15,0.0,,,,,,,
2011-01-02,ACO,NO,0,1,0.0,,,,,,,
2011-01-02,ACO,NO,6,1,0.0,,,,,,,
2011-01-02,ACO,NO,12,1,0.0,,,,,,,
2011-01-02,ACO,NO,18,1,0.0,,,,,,,
2011-01-02,ACO,NO2,0,1,0.0,,,,,,,
2011-01-02,ACO,NO2,6,1,0.0,,,,,,,
2011-01-02,ACO,NO2,12,1,0.0,,,,,,,
2011-01-02,ACO,NO2,18,1,0.0,,,,,,,
2011-01-02,ACO,NOX,0,1,0.0,,,,,,,
2011-01-02,ACO,NOX,6,1,0.0,,,,,,,
2011-01-02,ACO,NOX,12,1,0.0,,,,,,,
2011-01-02,ACO,NOX,18,1,0.0,,,,,,,
2011-01-02,ACO,O3,0,1,2.0,6.6,2.2627416997969516,5.0,5.8,6.6,7.3999999999999995,8.2
2011-01-02,ACO,O3,6,1,2.0,13.25,1.5320646925708539,12.166666666666666,12.708333333333332,13.25,13.791666666666668,14.333333333333334
2011-01-02,ACO,O3,12,1,2.0,51.66666666666667,16.734860488081623,39.833333333333336,45.75,51.66666666666667,57.583333333333336,63.5
2011-01-02,ACO,O3,18,1,2.0,27.25,6.010407640085654,23.0,25.125,27.25,29.375,31.5
2011-01-02,ACO,PM10,0,2,0.0,,,,,,,
2011-01-02,ACO,PM10,6,2,0.0,,,,,,,
2011-01-02,ACO,PM10,12,2,0.0,,,,,,,
2011-01-02,ACO,PM10,18,2,0.0,,,,,,,
2011-01-02,ACO,SO2,0,1,2.0,2.3,3.2526911934581184,0.0,1.15,2.3,3.4499999999999997,4.6
2011-01-02,ACO,SO2,6,1,2.0,1.75,0.3535533905932738,1.5,1.625,1.75,1.875,2.0
2011-01-02,ACO,SO2,12,1,2.0,1.75,2.4748737341529163,0.0,0.875,1.75,2.625,3.5
2011-01-02,ACO,SO2,18,1,2.0,3.4166666666666665,4.831896338108074,0.0,1.7083333333333333,3.4166666666666665,5.125,6.833333333333333
2011-01-02,ATI,NO,0,1,2.0,15.6,22.061731573020282,0.0,7.8,15.6,23.4,31.2
2011-01-02,ATI,NO,6,1,2.0,17.166666666666668,5.421151989096864,13.333333333333334,15.25,17.166666666666668,19.083333333333332,21.0
2011-01-02,ATI,NO,12,1,2.0,2.083333333333333,0.11785113019775781,2.0,2.0416666666666665,2.083333333333333,2.125,2.1666666666666665
2011-01-02,ATI,NO,18,1,2.0,2.833333333333333,0.47140452079103157,2.5,2.6666666666666665,2.833333333333333,3.0,3.1666666666666665
2011-01-02,ATI,NO2,0,1,2.0,17.1,14.8492424049175,6.6,11.85,17.1,22.35,27.6
2011-01-02,ATI,NO2,6,1,2.0,25.999999999999996,9.428090415820636,19.33333333333333,22.666666666666664,25.999999999999996,29.33333333333333,32.666666666666664
2011-01-02,ATI,NO2,12,1,2.0,14.75,2.9462782549439477,12.666666666666666,13.708333333333332,14.75,15.791666666666666,16.833333333333332
2011-01-02,ATI,NO2,18,1,2.0,22.5,1.649915822768615,21.33333333333333,21.916666666666664,22.5,23.083333333333332,23.666666666666668
2011-01-02,ATI,NOX,0,1,2.0,32.5,37.476659402887016,6.0,19.25,32.5,45.75,59.0
2011-01-02,ATI,NOX,6,1,2.0,43.333333333333336,14.849242404917497,32.833333333333336,38.083333333333336,43.333333333333336,48.583333333333336,53.833333333333336
2011-01-02,ATI,NOX,12,1,2.0,16.75,3.4176827757349804,14.333333333333334,15.541666666666668,16.75,17.958333333333336,19.166666666666668
2011-01-02,ATI,NOX,18,1,2.0,25.416666666666664,2.003469213361881,24.0,24.708333333333332,25.416666666666664,26.124999999999996,26.83333333333333
2011-01-02,ATI,SO2,0,1,2.0,1.7,2.4041630560342613,0.0,0.85,1.7,2.55,3.4
2011-01-02,ATI,SO2,6,1,2.0,3.75,0.5892556509887901,3.333333333333333,3.5416666666666665,3.75,3.9583333333333335,4.166666666666667
2011-01-02,ATI,SO2,12,1,2.0,3.75,4.831896338108074,0.3333333333333333,2.041666666666667,3.75,5.458333333333334,7.166666666666667
2011-01-02,ATI,SO2,18,1,2.0,13.75,19.445436482630058,0.0,6.875,13.75,20.625,27.5
2011-01-02,CAM,CO,0,15,0.0,,,,,,,
2011-01-02,CAM,CO,6,15,0.0,,,,,,,
2011-01-02,CAM,CO,12,15,0.0,,,,,,,
2011-01-02,CAM,CO,18,15,0.0,,,,,,,
2011-01-02,CAM,NO,0,1,0.0,,,,,,,
2011-01-02,CAM,NO,6,1,0.0,,,,,,,
2011-01-02,CAM,NO,12,1,0.0,,,,,,,
2011-01-02,CAM,NO,18,1,0.0,,,,,,,
2011-01-02,CAM,NO2,0,1,0.0,,,,,,,
2011-01-02,CAM,NO2,6,1,0.0,,,,,,,
2011-01-02,CAM,NO2,12,1,0.0,,,,,,,
2011-01-02,CAM,NO2,18,1,0.0,,,,,,,
2011-01-02,CAM,NOX,0,1,0.0,,,,,,,
2011-01-02,CAM,NOX,6,1,0.0,,,,,,,
2011-01-02,CAM,NOX,12,1,0.0,,,,,,,
2011-01-02,CAM,NOX,18,1,0.0,,,,,,,
2011-01-02,CAM,O3,0,1,0.0,,,,,,,
2011-01-02,CAM,O3,6,1,0.0,,,,,,,
2011-01-02,CAM,O3,12,1,0.0,,,,,,,
2011-01-02,CAM,O3,18,1,0.0,,,,,,,
2011-01-02,CAM,PM10,0,2,0.0,,,,,,,
2011-01-02,CAM,PM10,6,2,0.0,,,,,,,
2011-01-02,CAM,PM10,12,2,0.0,,,,,,,
