,,,,,value,value,value,value,value,value,value,value
,,,,,count,mean,std,min,25%,50%,75%,max
date,id_station,id_parameter,hour,unit,,,,,,,,
2015-01-04,ACO,CO,0,15,4.0,0.4666666666666667,0.25664502073226886,0.2666666666666666,0.32166666666666666,0.38,0.525,0.8400000000000001
2015-01-04,ACO,CO,6,15,4.0,0.4916666666666667,0.21709359647311027,0.3666666666666667,0.37916666666666665,0.3916666666666667,0.5041666666666668,0.8166666666666668
2015-01-04,ACO,CO,12,15,4.0,0.15,0.01360827634879542,0.1333333333333333,0.14583333333333331,0.15,0.15416666666666665,0.1666666666666666
2015-01-04,ACO,CO,18,15,4.0,0.35,0.19196836159078892,0.0999999999999999,0.2875,0.36666666666666664,0.4291666666666667,0.5666666666666668
2015-01-04,ACO,NO,0,1,4.0,18.15,9.0515192095029,11.0,13.7,15.1,19.55,31.4
2015-01-04,ACO,NO,6,1,4.0,17.458333333333332,2.477210946624058,14.5,16.125,17.5,18.83333333333333,20.33333333333333
2015-01-04,ACO,NO,12,1,4.0,2.791666666666667,0.9658521472618729,1.5,2.5,2.9166666666666665,3.2083333333333335,3.8333333333333335
2015-01-04,ACO,NO,18,1,4.0,12.416666666666668,13.314222415091258,1.0,6.375,8.5,14.541666666666668,31.666666666666668
2015-01-04,ACO,NO2,0,1,4.0,18.116666666666667,3.1680698645494965,15.4,15.6,17.53333333333333,20.049999999999997,22.0
2015-01-04,ACO,NO2,6,1,4.0,12.583333333333334,1.897854539170969,11.0,11.25,12.083333333333334,13.416666666666668,15.166666666666666
2015-01-04,ACO,NO2,12,1,4.0,5.333333333333333,0.7200822998230955,4.666666666666667,4.916666666666667,5.166666666666666,5.583333333333333,6.333333333333333
2015-01-04,ACO,NO2,18,1,4.0,15.791666666666668,7.193586392418261,5.5,13.5,18.416666666666668,20.708333333333332,20.83333333333333
2015-01-04,ACO,NOX,0,1,4.0,36.31666666666666,10.565825413410288,26.666666666666668,30.066666666666666,33.8,40.05,51.0
2015-01-04,ACO,NOX,6,1,4.0,30.0,1.976716319406356,27.5,28.874999999999996,30.416666666666664,31.541666666666668,31.666666666666668
2015-01-04,ACO,NOX,12,1,4.0,8.333333333333334,1.5153535218873175,6.666666666666667,7.666666666666667,8.166666666666668,8.833333333333334,10.333333333333334
2015-01-04,ACO,NOX,18,1,4.0,28.166666666666668,18.694919095839918,6.5,20.375,27.083333333333336,34.875,52.0
2015-01-04,ACO,O3,0,1,4.0,4.033333333333333,1.5534906930308057,2.2,3.05,4.166666666666666,5.15,5.6
2015-01-04,ACO,O3,6,1,4.0,11.291666666666668,3.2556930194717433,7.333333333333333,9.333333333333334,11.666666666666668,13.625,14.5
2015-01-04,ACO,O3,12,1,4.0,41.083333333333336,6.150127972170504,35.166666666666664,37.54166666666667,39.833333333333336,43.375,49.5
2015-01-04,ACO,O3,18,1,4.0,18.999999999999996,2.6352313834736476,16.833333333333332,17.708333333333332,18.166666666666664,19.45833333333333,22.83333333333333
2015-01-04,ACO,PM10,0,2,4.0,57.1,44.164691779746406,32.6,33.2,36.3,60.2,123.2
2015-01-04,ACO,PM10,6,2,4.0,48.375,48.51830028930283,21.166666666666668,22.416666666666664,25.666666666666664,51.625,121.0
2015-01-04,ACO,PM10,12,2,4.0,29.208333333333332,6.10005312666604,21.166666666666668,26.291666666666668,30.333333333333332,33.25,35.0
2015-01-04,ACO,PM10,18,2,4.0,36.04166666666666,4.7810873550162505,31.33333333333333,32.33333333333333,35.83333333333333,39.541666666666664,41.16666666666666
2015-01-04,ACO,SO2,0,1,4.0,2.5,2.6051231576773235,1.0,1.15,1.2999999999999998,2.65,6.4
2015-01-04,ACO,SO2,6,1,4.0,1.9583333333333335,1.4868248545636262,1.0,1.125,1.3333333333333335,2.166666666666667,4.166666666666667
2015-01-04,ACO,SO2,12,1,4.0,1.4166666666666665,0.5527707983925665,1.0,1.0,1.25,1.6666666666666665,2.1666666666666665
2015-01-04,ACO,SO2,18,1,4.0,1.125,0.8858454843945541,0.0,0.875,1.1666666666666667,1.4166666666666667,2.1666666666666665
2015-01-04,AJM,CO,0,15,4.0,0.49333333333333335,0.47488010182688334,0.2,0.22499999999999998,0.2866666666666667,0.5549999999999999,1.2
2015-01-04,AJM,CO,6,15,4.0,0.5375,0.2266401128237028,0.3333333333333333,0.39583333333333337,0.4833333333333334,0.625,0.85
2015-01-04,AJM,CO,12,15,4.0,0.3833333333333333,0.15092308563562368,0.2666666666666666,0.2666666666666666,0.3416666666666667,0.45833333333333337,0.5833333333333334
2015-01-04,AJM,CO,18,15,4.0,0.2625,0.11656741810198495,0.15,0.18749999999999992,0.24166666666666664,0.3166666666666667,0.4166666666666667
2015-01-04,AJM,NO,0,1,4.0,1.95,3.9,0.0,0.0,0.0,1.95,7.8
2015-01-04,AJM,NO,6,1,4.0,9.958333333333334,2.9763730102754757,7.333333333333333,7.958333333333333,9.25,11.25,14.0
2015-01-04,AJM,NO,12,1,4.0,4.708333333333334,2.5179908216230213,2.0,3.375,4.416666666666667,5.75,8.0
2015-01-04,AJM,NO,18,1,4.0,1.4166666666666665,0.9953596037316066,0.1666666666666666,0.9166666666666667,1.5,2.0,2.5
2015-01-04,AJM,NO2,0,1,4.0,22.89166666666667,18.759716001167085,6.5,13.375,17.633333333333333,27.15,49.8
2015-01-04,AJM,NO2,6,1,4.0,19.833333333333332,5.300244578563577,15.166666666666666,15.791666666666666,18.833333333333336,22.875,26.5
2015-01-04,AJM,NO2,12,1,4.0,12.041666666666666,6.915327849007538,8.0,8.0,8.916666666666668,12.958333333333332,22.33333333333333
2015-01-04,AJM,NO2,18,1,4.0,8.916666666666668,4.810289896553937,5.166666666666667,5.416666666666667,7.5,11.0,15.5
