,,,,,value,value,value,value,value,value,value,value
2020-01-05,AJM,SO2,18,1,3.0,8.166666666666666,6.251666444503684,1.0,6.0,11.0,11.75,12.5
2020-01-05,AJU,O3,0,1,4.0,16.025,6.719312960911009,10.2,10.8,14.75,19.975,24.4
2020-01-05,AJU,O3,6,1,4.0,19.833333333333332,3.5381518506868117,15.5,17.999999999999996,20.0,21.833333333333332,23.83333333333333
2020-01-05,AJU,O3,12,1,4.0,56.375,24.55092025128967,24.5,43.625,61.166666666666664,73.91666666666666,78.66666666666667
2020-01-05,AJU,O3,18,1,4.0,27.125,3.56519959443341,23.166666666666668,24.791666666666664,27.08333333333333,29.416666666666664,31.166666666666668
2020-01-05,AJU,PM2.5,0,2,2.0,10.0,0.5656854249492386,9.6,9.8,10.0,10.2,10.4
2020-01-05,AJU,PM2.5,6,2,2.0,10.083333333333334,4.831896338108074,6.666666666666667,8.375,10.083333333333334,11.791666666666666,13.5
2020-01-05,AJU,PM2.5,12,2,3.0,27.5,18.861336113860016,12.0,17.0,22.0,35.25,48.5
2020-01-05,AJU,PM2.5,18,2,3.0,21.11111111111111,6.362505912097957,16.333333333333332,17.5,18.666666666666668,23.5,28.33333333333333
2020-01-05,ATI,CO,0,15,0.0,,,,,,,
2020-01-05,ATI,CO,6,15,0.0,,,,,,,
2020-01-05,ATI,CO,12,15,0.0,,,,,,,
2020-01-05,ATI,CO,18,15,0.0,,,,,,,
2020-01-05,ATI,NO,0,1,5.0,7.960000000000001,11.014899000898737,0.0,0.0,0.2,16.8,22.8
2020-01-05,ATI,NO,6,1,5.0,17.533333333333335,14.415173333062015,7.166666666666667,8.5,12.333333333333334,17.333333333333332,42.333333333333336
2020-01-05,ATI,NO,12,1,5.0,2.333333333333333,1.541103500742244,0.8333333333333334,1.3333333333333333,1.5,4.0,4.0
2020-01-05,ATI,NO,18,1,5.0,6.066666666666666,12.263654521480218,0.1666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,28.0
2020-01-05,ATI,NO2,0,1,5.0,16.080000000000002,12.985838440393444,4.2,6.0,10.2,27.8,32.2
2020-01-05,ATI,NO2,6,1,5.0,20.5,5.377421934967226,12.666666666666666,18.666666666666668,21.0,23.0,27.166666666666668
2020-01-05,ATI,NO2,12,1,5.0,12.3,8.946911323033342,3.1666666666666665,3.333333333333333,13.0,19.5,22.5
2020-01-05,ATI,NO2,18,1,5.0,18.26666666666667,12.472525361324742,4.5,7.833333333333333,18.666666666666668,25.666666666666668,34.666666666666664
2020-01-05,ATI,NOX,0,1,5.0,23.96,24.06300064414245,3.8,6.0,10.2,44.8,55.0
2020-01-05,ATI,NOX,6,1,5.0,37.96666666666667,17.869278416072405,25.666666666666668,29.5,30.0,35.333333333333336,69.33333333333333
2020-01-05,ATI,NOX,12,1,5.0,14.633333333333335,10.617333835656567,3.8333333333333335,4.666666666666667,14.0,23.666666666666668,27.0
2020-01-05,ATI,NOX,18,1,5.0,24.533333333333335,22.83527972239447,5.333333333333333,8.833333333333334,19.5,26.5,62.5
2020-01-05,ATI,O3,0,1,5.0,11.5,10.133607452432722,1.2,1.8,11.5,19.2,23.8
2020-01-05,ATI,O3,6,1,5.0,10.033333333333335,4.120409904096652,7.166666666666667,7.5,8.5,9.833333333333334,17.166666666666668
2020-01-05,ATI,O3,12,1,5.0,35.4,14.651791699311046,20.83333333333333,24.33333333333333,34.833333333333336,39.0,58.0
2020-01-05,ATI,O3,18,1,5.0,20.266666666666666,7.8090047736927115,13.666666666666666,14.666666666666666,18.166666666666668,21.83333333333333,33.0
2020-01-05,ATI,PM10,0,2,5.0,34.12,41.27162463485051,3.5,9.5,12.6,42.0,103.0
2020-01-05,ATI,PM10,6,2,5.0,33.16666666666667,23.74546740374302,10.5,16.166666666666668,25.666666666666668,44.833333333333336,68.66666666666667
2020-01-05,ATI,PM10,12,2,5.0,35.806666666666665,17.14021262671175,20.33333333333333,22.0,30.2,46.0,60.5
2020-01-05,ATI,PM10,18,2,5.0,39.03333333333333,8.95079139890248,30.666666666666668,33.833333333333336,34.666666666666664,43.333333333333336,52.66666666666666
2020-01-05,ATI,SO2,0,1,5.0,4.3,4.535416188179426,0.0,1.5,2.0,7.2,10.8
2020-01-05,ATI,SO2,6,1,5.0,4.0,2.96273147243853,1.3333333333333333,1.6666666666666667,3.0,5.666666666666667,8.333333333333334
2020-01-05,ATI,SO2,12,1,5.0,3.3666666666666663,4.957317823178175,0.5,1.0,1.0,2.1666666666666665,12.166666666666666
2020-01-05,ATI,SO2,18,1,5.0,13.633333333333331,22.406720222092098,0.3333333333333333,1.0,1.5,12.666666666666666,52.66666666666666
2020-01-05,BJU,CO,0,15,5.0,0.32399999999999995,0.39532265303167236,0.0,0.1,0.1399999999999999,0.4,0.98
2020-01-05,BJU,CO,6,15,5.0,0.43,0.28072327220156784,0.1166666666666666,0.3,0.3333333333333333,0.5499999999999999,0.85
2020-01-05,BJU,CO,12,15,5.0,0.20333333333333328,0.15696779570628136,0.05,0.0999999999999999,0.1666666666666666,0.25,0.4499999999999999
2020-01-05,BJU,CO,18,15,5.0,0.36,0.35679904085571135,0.0999999999999999,0.1,0.2166666666666666,0.4333333333333333,0.95
2020-01-05,BJU,NO2,0,1,5.0,20.2,13.150665382405561,3.0,10.4,23.2,31.0,33.4
2020-01-05,BJU,NO2,6,1,5.0,24.3,9.819481769534594,8.666666666666666,23.33333333333333,25.83333333333333,28.33333333333333,35.333333333333336
2020-01-05,BJU,NO2,12,1,5.0,16.966666666666665,13.103434664239753,3.6666666666666665,5.833333333333333,15.333333333333334,25.33333333333333,34.666666666666664
2020-01-05,BJU,NO2,18,1,5.0,26.6,18.127863758436742,8.833333333333334,15.0,20.33333333333333,34.666666666666664,54.16666666666666
2020-01-05,BJU,O3,0,1,4.0,9.899999999999999,7.230490993010087,1.8,4.8,10.9,16.0,16.0
2020-01-05,BJU,O3,6,1,4.0,10.374999999999998,2.9166666666666665,8.0,8.125,9.666666666666666,11.916666666666666,14.166666666666666
2020-01-05,BJU,O3,12,1,4.0,37.0,15.196856400073159,19.33333333333333,27.95833333333333,37.166666666666664,46.208333333333336,54.333333333333336
2020-01-05,BJU,O3,18,1,3.0,17.888888888888886,2.551325000712227,15.0,16.916666666666664,18.83333333333333,19.33333333333333,19.83333333333333
2020-01-05,BJU,PM10,0,2,5.0,29.439999999999998,22.774722830366127,9.0,10.8,22.2,43.0,62.2
2020-01-05,BJU,PM10,6,2,5.0,37.1,27.962425184919535,10.5,17.5,33.0,42.833333333333336,81.66666666666667
2020-01-05,BJU,PM10,12,2,5.0,42.599999999999994,20.02588602561972,26.5,28.83333333333333,35.666666666666664,46.333333333333336,75.66666666666667
2020-01-05,BJU,PM10,18,2,5.0,34.78,13.6024017487109,17.833333333333332,22.4,42.333333333333336,44.0,47.333333333333336
2020-01-05,BJU,PM2.5,0,2,5.0,18.439999999999998,17.300520223392127,4.8,5.0,13.6,22.2,46.6
2020-01-05,BJU,PM2.5,6,2,5.0,24.75,26.412460232919532,3.75,4.166666666666667,21.5,25.83333333333333,68.5
2020-01-05,BJU,PM2.5,12,2,5.0,19.23333333333333,18.629650798898215,6.166666666666667,7.333333333333333,8.833333333333334,23.83333333333333,50.0
2020-01-05,BJU,PM2.5,18,2,5.0,14.0,9.127948534278906,4.0,7.666666666666667,11.333333333333334,21.83333333333333,25.166666666666668
2020-01-05,BJU,PMCO,0,2,5.0,11.080000000000002,7.057761684840314,4.2,5.8,8.8,15.6,21.0
2020-01-05,BJU,PMCO,6,2,5.0,12.299999999999999,3.9728243521874123,6.166666666666667,11.666666666666666,12.666666666666666,14.0,17.0
2020-01-05,BJU,PMCO,12,2,5.0,23.333333333333332,9.472181492255215,11.833333333333334,18.83333333333333,22.83333333333333,25.666666666666668,37.5
2020-01-05,BJU,PMCO,18,2,5.0,20.78666666666667,9.364964258103473,10.333333333333334,18.5,18.6,20.5,36.0
2020-01-05,BJU,SO2,0,1,5.0,4.16,6.954710633807852,1.0,1.0,1.0,1.2,16.6
2020-01-05,BJU,SO2,6,1,5.0,6.6,7.885112554681764,1.0,1.3333333333333333,1.5,10.333333333333334,18.83333333333333
2020-01-05,BJU,SO2,12,1,5.0,4.7,5.730522566824852,0.0,1.0,1.0,8.666666666666666,12.833333333333334
2020-01-05,BJU,SO2,18,1,5.0,4.633333333333333,5.3182077181446505,0.0,1.0,1.3333333333333333,9.833333333333334,11.0
2020-01-05,CAM,CO,0,15,5.0,0.372,0.4834459638884164,0.0,0.02,0.24,0.4199999999999999,1.18
2020-01-05,CAM,CO,6,15,5.0,0.6033333333333334,0.33424874303761,0.35,0.3666666666666667,0.4000000000000001,0.7999999999999999,1.1
2020-01-05,CAM,CO,12,15,5.0,0.20999999999999996,0.09545214042184241,0.0999999999999999,0.1333333333333333,0.2166666666666666,0.2666666666666666,0.3333333333333334
2020-01-05,CAM,CO,18,15,5.0,0.34333333333333327,0.2688969236632423,0.1333333333333333,0.1833333333333333,0.1999999999999999,0.4166666666666667,0.7833333333333333
2020-01-05,CAM,NO,0,1,5.0,12.16,15.463117408853883,0.0,0.6,2.4,25.8,32.0
2020-01-05,CAM,NO,6,1,5.0,34.33333333333333,20.59800421831634,14.0,23.83333333333333,32.166666666666664,33.166666666666664,68.5
2020-01-05,CAM,NO,12,1,5.0,3.6666666666666665,2.7411473672330877,0.0,1.5,5.0,5.833333333333333,6.0
2020-01-05,CAM,NO,18,1,5.0,7.5,10.080922576827977,0.0,0.5,1.5,12.5,23.0
2020-01-05,CAM,NO2,0,1,5.0,20.48,15.07554310796132,4.0,5.4,27.0,27.8,38.2
2020-01-05,CAM,NO2,6,1,5.0,27.0,7.4981479194679945,14.833333333333334,25.166666666666668,29.5,32.0,33.5
2020-01-05,CAM,NO2,12,1,5.0,16.76666666666667,12.405531920164579,3.333333333333333,3.5,22.666666666666668,25.166666666666668,29.166666666666668
2020-01-05,CAM,NO2,18,1,5.0,28.933333333333326,22.03015609971426,7.5,8.0,25.83333333333333,51.16666666666666,52.16666666666666
2020-01-05,CAM,NOX,0,1,5.0,32.519999999999996,28.534049835240705,4.0,5.6,29.6,59.8,63.6
2020-01-05,CAM,NOX,6,1,5.0,61.29999999999999,23.38814989595276,45.833333333333336,47.66666666666666,53.333333333333336,57.333333333333336,102.33333333333331
2020-01-05,CAM,NOX,12,1,5.0,20.4,14.928812559759884,3.6666666666666665,4.666666666666667,28.83333333333333,31.0,33.833333333333336
2020-01-05,CAM,NOX,18,1,5.0,36.5,31.333998219895978,7.666666666666667,8.333333333333334,27.5,64.83333333333333,74.16666666666667
2020-01-05,CAM,O3,0,1,5.0,12.0,9.313431161500041,2.6,4.0,12.8,15.0,25.6
2020-01-05,CAM,O3,6,1,5.0,9.933333333333334,2.6183115848873975,7.0,7.666666666666667,10.0,12.0,13.0
2020-01-05,CAM,O3,12,1,5.0,43.93333333333334,15.293698775058381,25.0,34.333333333333336,43.16666666666666,53.333333333333336,63.833333333333336
2020-01-05,CAM,O3,18,1,5.0,20.733333333333334,5.0643086618236675,12.166666666666666,21.666666666666668,21.666666666666668,22.5,25.666666666666668
2020-01-05,CAM,PM10,0,2,0.0,,,,,,,
2020-01-05,CAM,PM10,6,2,0.0,,,,,,,
2020-01-05,CAM,PM10,12,2,0.0,,,,,,,
2020-01-05,CAM,PM10,18,2,0.0,,,,,,,
2020-01-05,CAM,PM2.5,0,2,0.0,,,,,,,
2020-01-05,CAM,PM2.5,6,2,0.0,,,,,,,
2020-01-05,CAM,PM2.5,12,2,0.0,,,,,,,
2020-01-05,CAM,PM2.5,18,2,0.0,,,,,,,
2020-01-05,CAM,PMCO,0,2,0.0,,,,,,,
2020-01-05,CAM,PMCO,6,2,0.0,,,,,,,
2020-01-05,CAM,PMCO,12,2,0.0,,,,,,,
2020-01-05,CAM,PMCO,18,2,0.0,,,,,,,
2020-01-05,CAM,SO2,0,1,5.0,8.760000000000002,15.397662160211206,1.0,1.0,1.4,4.2,36.2
2020-01-05,CAM,SO2,6,1,5.0,12.666666666666668,17.686702475149076,1.1666666666666667,1.3333333333333333,3.0,15.333333333333334,42.5
2020-01-05,CAM,SO2,12,1,5.0,5.333333333333333,5.952357142809523,1.0,1.0,1.0,11.166666666666666,12.5
2020-01-05,CAM,SO2,18,1,5.0,8.066666666666666,12.914569722259857,1.0,1.0,1.3333333333333333,6.166666666666667,30.83333333333333
2020-01-05,CCA,CO,0,15,5.0,0.42400000000000004,0.365896160132899,0.1,0.18,0.1999999999999999,0.7600000000000001,0.8800000000000001
2020-01-05,CCA,CO,6,15,5.0,0.37999999999999995,0.15696779570628136,0.1666666666666666,0.3,0.3999999999999999,0.45,0.5833333333333333
2020-01-05,CCA,CO,12,15,5.0,0.20999999999999996,0.15616942366829972,0.0999999999999999,0.0999999999999999,0.1333333333333333,0.25,0.4666666666666666
2020-01-05,CCA,CO,18,15,5.0,0.26333333333333336,0.2316606713852541,0.1,0.1,0.1333333333333333,0.35,0.6333333333333334
2020-01-05,CCA,NO,0,1,5.0,7.92,12.275666987988881,0.0,0.0,0.4,11.0,28.2
2020-01-05,CCA,NO,6,1,5.0,13.23333333333333,8.573700095835715,3.5,6.333333333333333,14.833333333333334,16.5,25.0
2020-01-05,CCA,NO,12,1,5.0,3.2,2.9354159273715656,0.1666666666666666,0.5,3.5,4.666666666666667,7.166666666666667
2020-01-05,CCA,NO,18,1,5.0,2.066666666666667,2.534758371127315,0.1666666666666666,1.0,1.0,1.6666666666666667,6.5
2020-01-05,CCA,NO2,0,1,5.0,18.52,12.410962895762761,2.0,12.8,17.0,26.8,34.0
2020-01-05,CCA,NO2,6,1,5.0,20.033333333333335,8.301940870797758,6.666666666666667,17.666666666666668,23.0,25.666666666666668,27.166666666666668
2020-01-05,CCA,NO2,12,1,5.0,14.566666666666666,14.276340178382164,1.3333333333333333,2.5,12.166666666666666,21.166666666666668,35.666666666666664
2020-01-05,CCA,NO2,18,1,5.0,21.666666666666664,16.030353153384432,6.5,7.833333333333333,19.0,30.5,44.5
2020-01-05,CCA,NOX,0,1,5.0,26.46,24.139966859960683,1.5,12.8,17.4,38.0,62.6
2020-01-05,CCA,NOX,6,1,5.0,33.16666666666667,16.339709639743024,9.666666666666666,24.33333333333333,37.5,43.5,50.833333333333336
2020-01-05,CCA,NOX,12,1,5.0,17.766666666666662,17.189951845320692,1.5,3.0,15.333333333333334,26.33333333333333,42.66666666666666
2020-01-05,CCA,NOX,18,1,5.0,23.6,18.262210527023647,7.166666666666667,8.666666666666666,19.166666666666668,32.0,51.0
2020-01-05,CCA,O3,0,1,5.0,8.64,7.44902678207026,1.0,1.0,11.4,11.8,18.0
2020-01-05,CCA,O3,6,1,5.0,12.2,2.794836508833944,9.333333333333334,10.333333333333334,11.0,14.666666666666666,15.666666666666666
2020-01-05,CCA,O3,12,1,5.0,46.0,18.45489998166702,22.83333333333333,32.5,47.833333333333336,59.333333333333336,67.5
2020-01-05,CCA,O3,18,1,5.0,24.999999999999996,6.4839545546423025,17.333333333333332,21.5,22.83333333333333,30.33333333333333,33.0
2020-01-05,CCA,PM2.5,0,2,5.0,17.93,15.935793045844942,4.25,4.6,13.6,25.2,42.0
2020-01-05,CCA,PM2.5,6,2,5.0,18.599999999999998,16.52338410321028,3.8333333333333335,4.833333333333333,18.83333333333333,20.83333333333333,44.66666666666666
2020-01-05,CCA,PM2.5,12,2,5.0,15.459999999999997,15.12460100483829,4.6,6.0,11.2,13.833333333333334,41.66666666666666
2020-01-05,CCA,PM2.5,18,2,5.0,14.273333333333335,8.867932240506928,2.2,8.0,17.0,22.0,22.166666666666668
2020-01-05,CCA,SO2,0,1,5.0,2.52,3.1799371062962867,1.0,1.0,1.0,1.4,8.2
2020-01-05,CCA,SO2,6,1,5.0,3.1666666666666665,2.6087459737497545,1.0,1.1666666666666667,1.6666666666666667,5.666666666666667,6.333333333333333
2020-01-05,CCA,SO2,12,1,5.0,3.8333333333333335,4.239365780658968,1.0,1.0,1.0,5.666666666666667,10.5
2020-01-05,CCA,SO2,18,1,5.0,3.7666666666666666,4.763285514105667,1.0,1.0,1.0,3.8333333333333335,12.0
2020-01-05,CHO,CO,0,15,0.0,,,,,,,
2020-01-05,CHO,CO,6,15,0.0,,,,,,,
2020-01-05,CHO,CO,12,15,0.0,,,,,,,
2020-01-05,CHO,CO,18,15,0.0,,,,,,,
2020-01-05,CHO,NO,0,1,0.0,,,,,,,
2020-01-05,CHO,NO,6,1,0.0,,,,,,,
2020-01-05,CHO,NO,12,1,0.0,,,,,,,
2020-01-05,CHO,NO,18,1,0.0,,,,,,,
2020-01-05,CHO,NO2,0,1,0.0,,,,,,,
2020-01-05,CHO,NO2,6,1,0.0,,,,,,,
2020-01-05,CHO,NO2,12,1,0.0,,,,,,,
2020-01-05,CHO,NO2,18,1,0.0,,,,,,,
2020-01-05,CHO,NOX,0,1,0.0,,,,,,,
2020-01-05,CHO,NOX,6,1,0.0,,,,,,,
2020-01-05,CHO,NOX,12,1,0.0,,,,,,,
2020-01-05,CHO,NOX,18,1,0.0,,,,,,,
2020-01-05,CHO,O3,0,1,0.0,,,,,,,
2020-01-05,CHO,O3,6,1,0.0,,,,,,,
2020-01-05,CHO,O3,12,1,0.0,,,,,,,
2020-01-05,CHO,O3,18,1,0.0,,,,,,,
2020-01-05,CHO,PM10,0,2,0.0,,,,,,,
2020-01-05,CHO,PM10,6,2,0.0,,,,,,,
2020-01-05,CHO,PM10,12,2,0.0,,,,,,,
2020-01-05,CHO,PM10,18,2,0.0,,,,,,,
2020-01-05,CHO,SO2,0,1,0.0,,,,,,,
2020-01-05,CHO,SO2,6,1,0.0,,,,,,,
2020-01-05,CHO,SO2,12,1,0.0,,,,,,,
2020-01-05,CHO,SO2,18,1,0.0,,,,,,,
2020-01-05,COY,NO,0,1,0.0,,,,,,,
2020-01-05,COY,NO,6,1,0.0,,,,,,,
2020-01-05,COY,NO,12,1,0.0,,,,,,,
2020-01-05,COY,NO,18,1,0.0,,,,,,,
2020-01-05,COY,NO2,0,1,0.0,,,,,,,
2020-01-05,COY,NO2,6,1,0.0,,,,,,,
2020-01-05,COY,NO2,12,1,0.0,,,,,,,
2020-01-05,COY,NO2,18,1,0.0,,,,,,,
2020-01-05,COY,NOX,0,1,0.0,,,,,,,
2020-01-05,COY,NOX,6,1,0.0,,,,,,,
2020-01-05,COY,NOX,12,1,0.0,,,,,,,
2020-01-05,COY,NOX,18,1,0.0,,,,,,,
2020-01-05,COY,O3,0,1,0.0,,,,,,,
2020-01-05,COY,O3,6,1,0.0,,,,,,,
2020-01-05,COY,O3,12,1,0.0,,,,,,,
2020-01-05,COY,O3,18,1,0.0,,,,,,,
2020-01-05,COY,PM2.5,0,2,0.0,,,,,,,
2020-01-05,COY,PM2.5,6,2,0.0,,,,,,,
2020-01-05,COY,PM2.5,12,2,0.0,,,,,,,
2020-01-05,COY,PM2.5,18,2,0.0,,,,,,,
2020-01-05,CUA,CO,0,15,5.0,0.21600000000000003,0.34275355578024286,0.0,0.04,0.06,0.16,0.8200000000000001
2020-01-05,CUA,CO,6,15,5.0,0.22666666666666663,0.10967122584241405,0.0999999999999999,0.1666666666666666,0.1999999999999999,0.2833333333333334,0.3833333333333333
2020-01-05,CUA,CO,12,15,5.0,0.16999999999999996,0.14112642086677696,0.0166666666666666,0.1166666666666666,0.15,0.1666666666666666,0.3999999999999999
2020-01-05,CUA,CO,18,15,5.0,0.3066666666666666,0.39749213828703583,0.1166666666666666,0.1166666666666666,0.1166666666666666,0.1666666666666666,1.0166666666666666
2020-01-05,CUA,NO,0,1,5.0,3.3600000000000003,3.6038867906747574,0.0,0.2,3.4,4.4,8.8
2020-01-05,CUA,NO,6,1,5.0,11.733333333333333,9.038190576043906,2.333333333333333,3.1666666666666665,13.833333333333334,15.5,23.83333333333333
2020-01-05,CUA,NO,12,1,5.0,4.033333333333333,2.4106246309019395,1.6666666666666667,3.0,3.1666666666666665,4.333333333333333,8.0
2020-01-05,CUA,NO,18,1,5.0,6.366666666666666,9.87097315927417,1.5,1.6666666666666667,1.8333333333333333,2.833333333333333,24.0
2020-01-05,CUA,NO2,0,1,5.0,18.06,12.641914411986818,3.5,5.0,26.0,27.8,28.0
2020-01-05,CUA,NO2,6,1,5.0,18.333333333333332,10.627532377953239,5.5,9.166666666666666,20.5,27.33333333333333,29.166666666666668
2020-01-05,CUA,NO2,12,1,5.0,11.5,8.437680039231424,4.0,4.666666666666667,10.666666666666666,13.333333333333334,24.83333333333333
2020-01-05,CUA,NO2,18,1,5.0,21.06666666666667,22.71031336933362,5.0,6.666666666666667,15.5,17.666666666666668,60.5
2020-01-05,CUA,NOX,0,1,5.0,21.46,15.68782967781076,3.5,5.2,31.4,32.2,35.0
2020-01-05,CUA,NOX,6,1,5.0,30.199999999999996,19.306878451877076,7.833333333333333,12.666666666666666,36.16666666666666,41.16666666666666,53.16666666666666
2020-01-05,CUA,NOX,12,1,5.0,15.4,10.647508837490788,5.833333333333333,7.5,14.666666666666666,16.333333333333332,32.666666666666664
2020-01-05,CUA,NOX,18,1,5.0,27.5,32.44225639501667,6.333333333333333,8.333333333333334,17.333333333333332,21.0,84.5
2020-01-05,CUA,O3,0,1,5.0,15.98,6.7425514458549,10.8,12.0,14.0,15.5,27.6
2020-01-05,CUA,O3,6,1,5.0,18.0,4.226240777701988,11.166666666666666,16.833333333333332,20.0,20.166666666666668,21.83333333333333
2020-01-05,CUA,O3,12,1,5.0,41.8,19.95947282759631,20.0,25.5,44.0,49.66666666666666,69.83333333333333
2020-01-05,CUA,O3,18,1,5.0,23.133333333333333,6.561038196979364,15.333333333333334,20.5,20.666666666666668,26.83333333333333,32.333333333333336
2020-01-05,CUA,PM10,0,2,5.0,42.239999999999995,54.143448357118885,6.5,9.5,24.0,34.2,137.0
2020-01-05,CUA,PM10,6,2,5.0,22.666666666666668,10.50330635773538,9.833333333333334,13.0,27.166666666666668,31.0,32.333333333333336
