,,,,,value,value,value,value,value,value,value,value
,,,,,count,mean,std,min,25%,50%,75%,max
date,id_station,id_parameter,hour,unit,,,,,,,,
2018-01-07,ACO,CO,0,15,7.0,0.3057142857142857,0.10501700542565201,0.2,0.21000000000000002,0.28,0.4,0.4399999999999999
2018-01-07,ACO,CO,6,15,7.0,0.43571428571428567,0.13348205990866457,0.2166666666666666,0.35,0.4833333333333333,0.5416666666666667,0.5666666666666667
2018-01-07,ACO,CO,12,15,7.0,0.19761904761904756,0.07480132415430958,0.1166666666666666,0.1333333333333333,0.1999999999999999,0.24999999999999994,0.3
2018-01-07,ACO,CO,18,15,7.0,0.30571428571428566,0.15125051926099156,0.1166666666666666,0.19999999999999996,0.24,0.4583333333333333,0.4666666666666666
2018-01-07,ACO,NO,0,1,7.0,6.957142857142857,5.704926859845836,2.2,3.7,4.4,8.25,18.2
2018-01-07,ACO,NO,6,1,7.0,19.428571428571427,11.93456586700423,2.1666666666666665,13.5,16.5,26.166666666666664,38.0
2018-01-07,ACO,NO,12,1,7.0,3.1428571428571432,1.338284458179684,1.6666666666666667,2.5,2.6666666666666665,3.4166666666666665,5.833333333333333
2018-01-07,ACO,NO,18,1,7.0,4.123809523809524,2.575505292797418,2.0,2.1833333333333336,3.0,5.333333333333334,8.833333333333334
2018-01-07,ACO,NO2,0,1,7.0,22.7,7.1802971154867015,11.4,18.9,24.2,25.85,33.8
2018-01-07,ACO,NO2,6,1,7.0,20.809523809523807,5.521363032390617,12.833333333333334,17.0,20.5,25.5,27.33333333333333
2018-01-07,ACO,NO2,12,1,7.0,14.523809523809524,3.414875643618031,8.333333333333334,13.5,14.5,16.333333333333336,19.166666666666668
2018-01-07,ACO,NO2,18,1,7.0,23.595238095238095,6.726025422894118,13.666666666666666,19.666666666666664,22.0,29.333333333333336,31.5
2018-01-07,ACO,NOX,0,1,7.0,29.62857142857143,11.551870596821724,15.4,21.9,27.8,37.8,44.8
2018-01-07,ACO,NOX,6,1,7.0,40.19047619047619,16.159628643121653,14.833333333333334,31.5,41.0,48.75,65.0
2018-01-07,ACO,NOX,12,1,7.0,17.69047619047619,4.447667482146797,10.333333333333334,16.416666666666668,17.333333333333332,19.166666666666664,25.0
2018-01-07,ACO,NOX,18,1,7.0,27.671428571428567,8.864628599757586,15.333333333333334,21.933333333333334,25.0,35.91666666666666,37.66666666666666
2018-01-07,ACO,O3,0,1,7.0,4.628571428571428,4.4980419020259195,1.6,2.1,3.0,4.6,14.4
2018-01-07,ACO,O3,6,1,7.0,4.690476190476191,3.972624577246891,2.333333333333333,2.583333333333333,3.1666666666666665,4.333333333333334,13.5
2018-01-07,ACO,O3,12,1,7.0,30.071428571428573,5.641165776925132,23.33333333333333,26.666666666666668,30.5,31.666666666666664,40.0
2018-01-07,ACO,O3,18,1,7.0,12.723809523809523,4.011405696433067,7.0,9.916666666666668,13.0,15.916666666666666,17.4
2018-01-07,ACO,PM10,0,2,7.0,70.54285714285713,23.59709425210776,26.0,62.7,72.4,86.1,97.8
2018-01-07,ACO,PM10,6,2,7.0,70.11904761904762,26.271325426832583,35.166666666666664,52.58333333333333,64.0,92.0,102.5
2018-01-07,ACO,PM10,12,2,7.0,51.11904761904761,11.207105172577183,29.5,47.91666666666667,51.5,59.91666666666666,61.16666666666666
2018-01-07,ACO,PM10,18,2,7.0,77.8690476190476,26.547557655278155,38.66666666666666,61.0,83.25,92.58333333333334,116.0
2018-01-07,ACO,SO2,0,1,5.0,1.92,1.1798304963002102,1.0,1.0,1.2,3.0,3.4
2018-01-07,ACO,SO2,6,1,5.0,1.7333333333333332,0.641179468722378,1.1666666666666667,1.5,1.5,1.6666666666666667,2.833333333333333
2018-01-07,ACO,SO2,12,1,5.0,2.5,1.1960583412006103,1.1666666666666667,1.3333333333333333,2.833333333333333,3.333333333333333,3.8333333333333335
2018-01-07,ACO,SO2,18,1,5.0,3.5,3.278719262151,1.0,1.0,3.0,3.5,9.0
2018-01-07,AJM,CO,0,15,7.0,0.3257142857142857,0.16998599382077953,0.1,0.24,0.3,0.39,0.62
2018-01-07,AJM,CO,6,15,7.0,0.48,0.1573625208331481,0.2333333333333333,0.3833333333333333,0.5166666666666667,0.5966666666666667,0.65
2018-01-07,AJM,CO,12,15,7.0,0.4119047619047618,0.07859547491585424,0.2833333333333334,0.37499999999999994,0.4499999999999999,0.45833333333333326,0.4833333333333333
2018-01-07,AJM,CO,18,15,7.0,0.4952380952380952,0.14960264830861913,0.2833333333333333,0.4083333333333333,0.4833333333333333,0.575,0.7333333333333334
2018-01-07,AJM,NO,0,1,7.0,0.6142857142857144,0.7798046153333784,0.0,0.1,0.4,0.75,2.2
2018-01-07,AJM,NO,6,1,7.0,9.4,4.998851719997155,4.833333333333333,6.0,8.0,10.983333333333334,19.0
2018-01-07,AJM,NO,12,1,7.0,3.69047619047619,1.3588822048142535,2.333333333333333,2.583333333333333,3.5,4.583333333333333,5.666666666666667
2018-01-07,AJM,NO,18,1,7.0,1.3095238095238095,0.9594972228385659,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.5,3.1666666666666665
2018-01-07,AJM,NO2,0,1,7.0,15.385714285714284,6.013437334123353,8.4,10.1,15.6,20.45,22.6
2018-01-07,AJM,NO2,6,1,7.0,22.376190476190477,4.651153353011218,18.5,19.25,20.666666666666668,24.066666666666663,30.83333333333333
2018-01-07,AJM,NO2,12,1,7.0,21.547619047619044,5.420907985406448,14.833333333333334,17.916666666666664,19.0,26.333333333333336,28.5
2018-01-07,AJM,NO2,18,1,7.0,31.047619047619047,13.210095145630623,17.0,22.666666666666668,26.0,38.58333333333333,51.833333333333336
2018-01-07,AJM,NOX,0,1,7.0,15.971428571428572,6.255055098535447,8.6,10.5,15.8,21.6,23.2
