,,,,,value,value,value,value,value,value,value,value
2014-01-05,ATI,SO2,0,1,5.0,4.4,3.9799497484264794,0.0,1.8,3.8,6.2,10.2
2014-01-05,ATI,SO2,6,1,5.0,4.199999999999999,3.911166350620007,0.0,2.333333333333333,3.6666666666666665,4.5,10.5
2014-01-05,ATI,SO2,12,1,5.0,3.9666666666666672,3.1455435848902886,1.0,3.0,3.1666666666666665,3.333333333333333,9.333333333333334
2014-01-05,ATI,SO2,18,1,5.0,8.34,11.440920708870708,0.8333333333333334,1.0,5.333333333333333,6.2,28.33333333333333
2014-01-05,CAM,CO,0,15,5.0,0.5319999999999998,0.212414688757628,0.16,0.5599999999999999,0.6199999999999999,0.64,0.6799999999999999
2014-01-05,CAM,CO,6,15,5.0,1.15,0.5639641438562877,0.5000000000000001,0.7333333333333334,1.2666666666666668,1.3,1.95
2014-01-05,CAM,CO,12,15,5.0,0.6399999999999999,0.12053123154509698,0.4833333333333333,0.5499999999999999,0.6666666666666666,0.7333333333333334,0.7666666666666666
2014-01-05,CAM,CO,18,15,5.0,1.0133333333333332,0.46627960138383356,0.3999999999999999,0.75,1.0833333333333333,1.2,1.6333333333333335
2014-01-05,CAM,NO,0,1,5.0,19.119999999999997,9.67326211781734,3.2,19.6,20.8,22.6,29.4
2014-01-05,CAM,NO,6,1,5.0,76.63333333333333,54.33223414021061,25.5,26.83333333333333,74.0,102.5,154.33333333333334
2014-01-05,CAM,NO,12,1,5.0,11.933333333333334,5.228925957275228,5.833333333333333,7.833333333333333,13.0,14.0,19.0
2014-01-05,CAM,NO,18,1,5.0,35.03333333333333,28.02166820317607,12.833333333333334,13.666666666666666,21.5,49.833333333333336,77.33333333333333
2014-01-05,CAM,NO2,0,1,5.0,25.72,7.862060798543852,12.6,25.0,28.8,29.2,33.0
2014-01-05,CAM,NO2,6,1,5.0,36.033333333333324,11.589866263249112,22.83333333333333,25.33333333333333,40.16666666666666,41.66666666666666,50.16666666666666
2014-01-05,CAM,NO2,12,1,5.0,33.4,8.477584823783507,21.166666666666668,29.33333333333333,34.166666666666664,41.0,41.333333333333336
2014-01-05,CAM,NO2,18,1,5.0,43.56666666666666,13.609433003129359,21.666666666666668,41.0,46.5,51.66666666666666,57.0
2014-01-05,CAM,NOX,0,1,5.0,44.8,17.455658108475888,15.8,44.6,50.0,51.2,62.4
2014-01-05,CAM,NOX,6,1,5.0,112.7,65.31126327909384,50.0,50.833333333333336,115.66666666666669,142.66666666666666,204.33333333333331
2014-01-05,CAM,NOX,12,1,5.0,45.33333333333333,12.668311296740033,27.166666666666668,42.0,43.16666666666666,54.333333333333336,60.0
2014-01-05,CAM,NOX,18,1,5.0,78.56666666666666,36.62527967280401,34.666666666666664,54.5,78.33333333333333,96.33333333333331,129.0
2014-01-05,CAM,O3,0,1,5.0,5.04,4.831976821136458,1.8,3.0,3.2,3.6,13.6
2014-01-05,CAM,O3,6,1,5.0,5.6,1.742444005158017,2.833333333333333,5.333333333333333,5.666666666666667,7.0,7.166666666666667
2014-01-05,CAM,O3,12,1,5.0,50.16666666666667,18.865017595774695,28.0,35.0,54.5,58.333333333333336,75.0
2014-01-05,CAM,O3,18,1,5.0,11.433333333333332,6.396179415175211,2.6666666666666665,8.666666666666666,11.0,15.5,19.33333333333333
2014-01-05,CAM,PM10,0,2,5.0,37.07000000000001,33.14603294513538,4.75,22.4,25.8,40.6,91.8
2014-01-05,CAM,PM10,6,2,5.0,63.8,39.18818557791224,18.166666666666668,46.66666666666666,64.33333333333333,64.66666666666667,125.16666666666669
2014-01-05,CAM,PM10,12,2,5.0,56.633333333333326,9.488589638788964,47.333333333333336,51.5,56.0,56.0,72.33333333333333
2014-01-05,CAM,PM10,18,2,5.0,47.43333333333333,17.076462032738384,19.0,46.0,51.16666666666666,60.0,61.0
2014-01-05,CAM,PM2.5,0,2,5.0,26.79,27.027772753225527,2.75,14.2,16.6,28.0,72.4
2014-01-05,CAM,PM2.5,6,2,5.0,41.63333333333334,32.53190741410653,8.833333333333334,27.83333333333333,37.333333333333336,38.333333333333336,95.83333333333331
2014-01-05,CAM,PM2.5,12,2,5.0,36.7,10.135471265697403,27.5,31.33333333333333,33.666666666666664,37.333333333333336,53.66666666666666
2014-01-05,CAM,PM2.5,18,2,5.0,25.73333333333333,11.48102298965074,8.166666666666666,24.0,25.166666666666668,32.666666666666664,38.66666666666666
2014-01-05,CAM,PMCO,0,2,5.0,10.45,6.20987117418711,2.25,8.4,9.6,12.8,19.2
2014-01-05,CAM,PMCO,6,2,5.0,22.299999999999997,8.0133569051234,9.833333333333334,18.83333333333333,26.33333333333333,27.166666666666668,29.33333333333333
2014-01-05,CAM,PMCO,12,2,5.0,19.866666666666667,2.8097054017182033,17.5,18.5,18.83333333333333,19.83333333333333,24.666666666666668
2014-01-05,CAM,PMCO,18,2,5.0,21.76666666666667,6.495297444219848,10.833333333333334,22.166666666666668,22.5,26.166666666666668,27.166666666666668
2014-01-05,CAM,SO2,0,1,5.0,4.56,5.144706016868214,0.0,1.2,1.4,9.0,11.2
2014-01-05,CAM,SO2,6,1,5.0,5.266666666666667,2.737598298590289,2.5,2.833333333333333,5.166666666666667,6.833333333333333,9.0
2014-01-05,CAM,SO2,12,1,5.0,4.5666666666666655,5.430878791175922,1.0,2.0,2.333333333333333,3.333333333333333,14.166666666666666
2014-01-05,CAM,SO2,18,1,5.0,6.033333333333333,7.052777230755744,0.5,1.3333333333333333,2.5,8.5,17.333333333333332
2014-01-05,CHO,CO,0,15,0.0,,,,,,,
2014-01-05,CHO,CO,6,15,0.0,,,,,,,
2014-01-05,CHO,CO,12,15,0.0,,,,,,,
2014-01-05,CHO,CO,18,15,0.0,,,,,,,
2014-01-05,CHO,NO,0,1,0.0,,,,,,,
2014-01-05,CHO,NO,6,1,0.0,,,,,,,
2014-01-05,CHO,NO,12,1,0.0,,,,,,,
2014-01-05,CHO,NO,18,1,0.0,,,,,,,
2014-01-05,CHO,NO2,0,1,0.0,,,,,,,
2014-01-05,CHO,NO2,6,1,0.0,,,,,,,
2014-01-05,CHO,NO2,12,1,0.0,,,,,,,
2014-01-05,CHO,NO2,18,1,0.0,,,,,,,
2014-01-05,CHO,NOX,0,1,0.0,,,,,,,
2014-01-05,CHO,NOX,6,1,0.0,,,,,,,
2014-01-05,CHO,NOX,12,1,0.0,,,,,,,
2014-01-05,CHO,NOX,18,1,0.0,,,,,,,
2014-01-05,CHO,O3,0,1,5.0,3.7600000000000002,3.3923443221465597,2.0,2.0,2.2,2.8,9.8
2014-01-05,CHO,O3,6,1,5.0,6.866666666666665,1.2438738771363527,5.666666666666667,5.666666666666667,6.833333333333333,7.666666666666667,8.5
2014-01-05,CHO,O3,12,1,5.0,42.9,4.095390362617737,39.0,39.66666666666666,41.333333333333336,46.5,48.0
2014-01-05,CHO,O3,18,1,5.0,16.4,4.548504027577515,8.333333333333334,17.666666666666668,18.33333333333333,18.33333333333333,19.33333333333333
2014-01-05,CHO,PM10,0,2,5.0,39.64,32.79493863388069,6.0,20.2,32.8,47.8,91.4
2014-01-05,CHO,PM10,6,2,5.0,81.63333333333334,44.933500246969906,21.666666666666668,66.5,84.5,89.16666666666667,146.33333333333334
2014-01-05,CHO,PM10,12,2,5.0,55.96666666666666,14.339824111737059,45.0,48.16666666666666,49.16666666666666,57.16666666666666,80.33333333333333
2014-01-05,CHO,PM10,18,2,5.0,46.96666666666667,10.299946062426196,31.0,43.0,50.0,54.5,56.333333333333336
2014-01-05,CHO,SO2,0,1,5.0,2.6799999999999997,0.8671793355471521,1.8,2.0,2.8,2.8,4.0
2014-01-05,CHO,SO2,6,1,5.0,3.6333333333333337,1.4500957822770804,2.0,3.0,3.1666666666666665,4.166666666666667,5.833333333333333
2014-01-05,CHO,SO2,12,1,5.0,4.2333333333333325,2.691550565091513,2.6666666666666665,2.6666666666666665,3.333333333333333,3.5,9.0
2014-01-05,CHO,SO2,18,1,5.0,2.7333333333333334,0.7321960878829598,2.0,2.0,2.833333333333333,3.1666666666666665,3.6666666666666665
2014-01-05,COY,NO,0,1,5.0,28.2,23.839043604977107,1.4,17.8,23.2,33.0,65.6
2014-01-05,COY,NO,6,1,5.0,42.766666666666666,19.03126083287413,22.0,28.83333333333333,40.333333333333336,53.333333333333336,69.33333333333333
2014-01-05,COY,NO,12,1,5.0,9.466666666666667,4.7234638890448934,4.5,5.833333333333333,8.333333333333334,13.166666666666666,15.5
2014-01-05,COY,NO,18,1,5.0,23.166666666666668,22.9249984853992,7.5,8.666666666666666,12.666666666666666,24.666666666666668,62.333333333333336
2014-01-05,COY,NO2,0,1,5.0,30.04,8.444406432662984,16.8,27.0,32.6,36.8,37.0
2014-01-05,COY,NO2,6,1,5.0,30.7,6.759150176694635,23.5,24.166666666666668,32.666666666666664,33.833333333333336,39.333333333333336
2014-01-05,COY,NO2,12,1,5.0,31.96666666666666,8.106410357790242,18.83333333333333,30.83333333333333,34.0,35.833333333333336,40.333333333333336
2014-01-05,COY,NO2,18,1,5.0,42.733333333333334,15.199872075485082,24.5,35.333333333333336,42.16666666666666,46.0,65.66666666666667
2014-01-05,COY,NOX,0,1,5.0,58.32000000000001,30.848209024188105,18.4,50.2,50.4,70.2,102.4
2014-01-05,COY,NOX,6,1,5.0,73.4,23.85593334069233,45.16666666666666,52.833333333333336,79.66666666666667,87.16666666666667,102.16666666666669
2014-01-05,COY,NOX,12,1,5.0,41.5,12.283118496538249,23.33333333333333,36.833333333333336,43.833333333333336,47.5,56.0
2014-01-05,COY,NOX,18,1,5.0,66.06666666666668,36.69404281048598,33.0,48.333333333333336,54.16666666666666,66.83333333333333,128.0
2014-01-05,COY,O3,0,1,5.0,2.6399999999999997,3.567632268045573,0.6,1.0,1.2,1.4,9.0
2014-01-05,COY,O3,6,1,5.0,5.966666666666667,1.7927322412699804,3.6666666666666665,4.666666666666667,6.5,6.833333333333333,8.166666666666666
2014-01-05,COY,O3,12,1,5.0,57.06666666666666,19.72611072777512,31.83333333333333,45.66666666666666,56.333333333333336,69.0,82.5
2014-01-05,COY,O3,18,1,5.0,13.433333333333334,5.5510259312030685,6.166666666666667,12.0,13.166666666666666,14.166666666666666,21.666666666666668
2014-01-05,COY,PM2.5,0,2,5.0,36.2,25.70291812226775,7.0,30.2,31.8,34.2,77.8
2014-01-05,COY,PM2.5,6,2,5.0,49.233333333333334,46.45272387659905,8.333333333333334,33.833333333333336,34.0,40.66666666666666,129.33333333333334
2014-01-05,COY,PM2.5,12,2,5.0,45.766666666666666,18.68733974290259,35.5,36.0,37.66666666666666,40.66666666666666,79.0
2014-01-05,COY,PM2.5,18,2,5.0,27.7,12.475197615891926,12.0,23.33333333333333,27.166666666666668,29.5,46.5
2014-01-05,CUA,CO,0,15,5.0,0.6880000000000001,0.3448477925114209,0.4,0.5,0.62,0.64,1.28
2014-01-05,CUA,CO,6,15,5.0,0.8966666666666667,0.20662634015159947,0.6999999999999998,0.7833333333333333,0.7999999999999999,0.9833333333333334,1.2166666666666668
2014-01-05,CUA,CO,12,15,5.0,0.7233333333333333,0.1884144368141677,0.4166666666666667,0.7333333333333334,0.7666666666666666,0.7666666666666667,0.9333333333333332
2014-01-05,CUA,CO,18,15,5.0,0.79,0.3744625778662297,0.5166666666666667,0.5333333333333333,0.7333333333333333,0.7333333333333333,1.4333333333333331
2014-01-05,CUA,NO,0,1,5.0,7.4,7.353910524340094,1.8,3.4,5.8,5.8,20.2
2014-01-05,CUA,NO,6,1,5.0,25.166666666666668,15.632498200863482,10.166666666666666,15.0,23.166666666666668,27.0,50.5
2014-01-05,CUA,NO,12,1,5.0,9.733333333333334,6.841052550594826,4.333333333333333,6.333333333333333,6.333333333333333,10.333333333333334,21.33333333333333
2014-01-05,CUA,NO,18,1,5.0,12.0,13.36246816855163,3.0,4.833333333333333,7.166666666666667,9.5,35.5
2014-01-05,CUA,NO2,0,1,5.0,21.76,9.629537891300911,7.2,17.8,24.2,27.8,31.8
2014-01-05,CUA,NO2,6,1,5.0,23.699999999999996,5.624104867048225,16.666666666666668,20.83333333333333,23.83333333333333,25.33333333333333,31.83333333333333
2014-01-05,CUA,NO2,12,1,5.0,20.866666666666667,8.884599659585744,7.833333333333333,18.83333333333333,19.666666666666668,27.0,31.0
2014-01-05,CUA,NO2,18,1,5.0,23.299999999999997,15.46474485186656,11.5,12.666666666666666,20.5,22.166666666666668,49.66666666666666
2014-01-05,CUA,NOX,0,1,5.0,29.079999999999995,15.886220444145927,8.8,21.2,30.2,33.4,51.8
2014-01-05,CUA,NOX,6,1,5.0,48.9,20.88779547965749,30.83333333333333,32.0,47.0,52.333333333333336,82.33333333333333
2014-01-05,CUA,NOX,12,1,5.0,30.7,14.991849637571592,12.5,25.5,25.83333333333333,37.16666666666666,52.5
2014-01-05,CUA,NOX,18,1,5.0,35.3,28.788356056649782,14.5,17.666666666666668,28.83333333333333,30.166666666666668,85.33333333333333
2014-01-05,CUA,O3,0,1,5.0,13.52,6.087035403215592,4.0,12.0,14.6,17.0,20.0
2014-01-05,CUA,O3,6,1,5.0,12.666666666666666,8.152198067597066,7.0,7.166666666666667,8.166666666666666,15.0,26.0
2014-01-05,CUA,O3,12,1,5.0,47.46666666666667,17.12632801014599,28.5,34.166666666666664,44.333333333333336,64.83333333333333,65.5
2014-01-05,CUA,O3,18,1,5.0,21.73333333333333,7.746504588092188,11.833333333333334,17.333333333333332,20.5,29.0,30.0
2014-01-05,CUA,PM10,0,2,5.0,36.25333333333333,37.431282223414264,6.666666666666667,19.6,23.0,30.6,101.4
2014-01-05,CUA,PM10,6,2,5.0,40.83333333333333,39.17978503712795,10.833333333333334,20.83333333333333,22.166666666666668,42.5,107.83333333333331
2014-01-05,CUA,PM10,12,2,5.0,40.49999999999999,21.762288993169403,13.666666666666666,31.5,36.5,48.5,72.33333333333333
2014-01-05,CUA,PM10,18,2,5.0,26.76666666666667,11.817242581170204,11.166666666666666,25.166666666666668,25.166666666666668,28.0,44.333333333333336
2014-01-05,CUA,SO2,0,1,5.0,4.8,2.727636339397171,1.0,3.6,4.6,7.0,7.8
2014-01-05,CUA,SO2,6,1,5.0,5.4,3.8416576283335466,1.1666666666666667,3.5,3.6666666666666665,8.0,10.666666666666666
2014-01-05,CUA,SO2,12,1,5.0,6.033333333333333,8.50767627237635,1.0,2.0,2.5,3.5,21.166666666666668
2014-01-05,CUA,SO2,18,1,5.0,2.2666666666666666,0.7958224257542214,1.3333333333333333,1.6666666666666667,2.333333333333333,2.6666666666666665,3.333333333333333
2014-01-05,CUT,NO,0,1,5.0,17.19,15.720861935657345,1.4,5.2,17.75,20.2,41.4
2014-01-05,CUT,NO,6,1,5.0,39.1,32.1326676971168,5.166666666666667,6.666666666666667,44.5,65.16666666666667,74.0
2014-01-05,CUT,NO,12,1,5.0,3.9333333333333327,1.967090349842743,2.1666666666666665,3.0,3.0,4.333333333333333,7.166666666666667
2014-01-05,CUT,NO,18,1,5.0,10.8,13.091239649305773,0.8333333333333334,3.0,3.1666666666666665,15.0,32.0
2014-01-05,CUT,NO2,0,1,5.0,19.169999999999998,7.31057453282572,8.0,18.0,19.6,22.25,28.0
2014-01-05,CUT,NO2,6,1,5.0,20.73333333333333,5.4563927848187594,11.833333333333334,20.33333333333333,21.5,23.83333333333333,26.166666666666668
2014-01-05,CUT,NO2,12,1,5.0,14.2,3.53042332998309,8.833333333333334,13.0,15.0,16.0,18.166666666666668
2014-01-05,CUT,NO2,18,1,5.0,27.7,8.613135962650947,13.333333333333334,28.5,28.666666666666668,31.83333333333333,36.16666666666666
2014-01-05,CUT,NOX,0,1,5.0,36.33,18.602405758395875,9.0,33.2,38.2,40.25,61.0
2014-01-05,CUT,NOX,6,1,5.0,59.8,36.59944595816232,17.166666666666668,27.0,65.83333333333333,91.33333333333331,97.66666666666669
2014-01-05,CUT,NOX,12,1,5.0,18.033333333333335,5.248544771860312,11.5,15.0,18.666666666666668,19.5,25.5
2014-01-05,CUT,NOX,18,1,5.0,38.46666666666666,19.945202709200807,16.166666666666668,29.33333333333333,31.83333333333333,46.5,68.5
2014-01-05,CUT,O3,0,1,5.0,3.72,5.794134965635508,0.6,0.6,1.0,2.4,14.0
2014-01-05,CUT,O3,6,1,5.0,7.033333333333333,2.7573135073432944,5.0,5.5,6.166666666666667,6.666666666666667,11.833333333333334
2014-01-05,CUT,O3,12,1,5.0,51.3,16.187872689832417,28.666666666666668,41.66666666666666,54.16666666666666,64.83333333333333,67.16666666666667
2014-01-05,CUT,O3,18,1,5.0,16.766666666666666,8.524963343029693,11.166666666666666,11.5,11.666666666666666,18.5,31.0
2014-01-05,CUT,PM10,0,2,5.0,49.46333333333333,39.040556547717856,6.666666666666667,33.0,44.0,51.25,112.4
2014-01-05,CUT,PM10,6,2,5.0,77.43333333333334,36.14892037730095,21.666666666666668,74.66666666666667,80.83333333333333,88.0,122.0
2014-01-05,CUT,PM10,12,2,5.0,48.5,10.446955962809877,40.0,41.0,46.0,49.66666666666666,65.83333333333333
2014-01-05,CUT,PM10,18,2,5.0,63.633333333333326,33.174077898932545,8.0,58.16666666666666,81.5,81.83333333333333,88.66666666666667
2014-01-05,CUT,SO2,0,1,5.0,4.84,7.519840423838793,0.8,1.0,1.2,3.0,18.2
2014-01-05,CUT,SO2,6,1,5.0,5.1,3.712965272004454,1.1666666666666667,3.333333333333333,3.5,6.833333333333333,10.666666666666666
2014-01-05,CUT,SO2,12,1,5.0,4.1,1.5749779539903266,2.0,3.5,3.6666666666666665,5.5,5.833333333333333
2014-01-05,CUT,SO2,18,1,5.0,14.26666666666667,21.50439231619645,1.5,3.8333333333333335,5.5,8.0,52.5
2014-01-05,FAC,CO,0,15,5.0,0.8119999999999999,0.43464928390600166,0.3,0.5,0.8800000000000001,0.96,1.42
2014-01-05,FAC,CO,6,15,5.0,1.2133333333333334,0.43499680714026195,0.5499999999999999,1.15,1.25,1.3666666666666665,1.75
2014-01-05,FAC,CO,12,15,5.0,0.89,0.15257056655127746,0.7166666666666667,0.7666666666666667,0.9333333333333332,0.9333333333333336,1.1
2014-01-05,FAC,CO,18,15,5.0,1.11,0.6205508305798434,0.5166666666666666,0.6000000000000001,1.0666666666666669,1.3166666666666669,2.0500000000000003
2014-01-05,FAC,NO,0,1,5.0,18.8,15.215781281288187,1.6,4.8,23.6,26.4,37.6
2014-01-05,FAC,NO,6,1,5.0,50.8,34.69698193727453,15.0,19.0,49.5,76.66666666666667,93.83333333333331
2014-01-05,FAC,NO,12,1,5.0,13.76666666666667,5.137822712221805,7.5,10.5,14.333333333333334,15.5,21.0
2014-01-05,FAC,NO,18,1,5.0,34.919999999999995,33.2201628867503,3.5,9.0,22.33333333333333,61.16666666666666,78.6
2014-01-05,FAC,NO2,0,1,5.0,19.839999999999996,8.226056163192663,7.8,16.0,21.0,26.4,28.0
2014-01-05,FAC,NO2,6,1,5.0,27.93333333333333,8.277815063301562,16.333333333333332,26.0,27.666666666666668,30.33333333333333,39.333333333333336
2014-01-05,FAC,NO2,12,1,5.0,32.86666666666666,8.292734437110866,23.83333333333333,26.33333333333333,32.166666666666664,38.0,44.0
2014-01-05,FAC,NO2,18,1,5.0,32.96666666666666,12.71667758846189,16.833333333333332,24.5,32.5,45.0,46.0
2014-01-05,FAC,NOX,0,1,5.0,38.720000000000006,21.939279842328464,9.6,21.0,50.4,54.2,58.4
2014-01-05,FAC,NOX,6,1,5.0,78.86666666666667,42.277916483930746,31.5,45.16666666666666,77.16666666666667,107.16666666666669,133.33333333333334
2014-01-05,FAC,NOX,12,1,5.0,46.666666666666664,9.872802146413253,31.5,41.833333333333336,52.16666666666666,53.16666666666666,54.66666666666666
2014-01-05,FAC,NOX,18,1,5.0,68.10666666666667,42.33462858910868,25.83333333333333,28.33333333333333,68.5,93.66666666666669,124.2
2014-01-05,FAC,O3,0,1,5.0,8.079999999999998,7.074743811616079,2.8,3.0,3.4,13.2,18.0
2014-01-05,FAC,O3,6,1,5.0,6.933333333333333,2.95710068216225,4.0,4.333333333333333,6.666666666666667,8.666666666666666,11.0
2014-01-05,FAC,O3,12,1,5.0,52.96666666666666,22.65974158919048,29.0,33.166666666666664,58.16666666666666,59.66666666666666,84.83333333333333
2014-01-05,FAC,O3,18,1,5.0,16.633333333333333,10.25670512396647,5.333333333333333,12.333333333333334,12.833333333333334,20.33333333333333,32.333333333333336
2014-01-05,FAC,PM10,0,2,4.0,42.1,43.32774322917515,15.8,18.95,22.9,46.05,106.8
2014-01-05,FAC,PM10,6,2,5.0,48.31666666666667,33.881964228775175,14.25,31.0,45.0,47.16666666666666,104.16666666666669
2014-01-05,FAC,PM10,12,2,5.0,40.599999999999994,12.873638007787676,25.666666666666668,27.83333333333333,46.66666666666666,49.66666666666666,53.16666666666666
2014-01-05,FAC,PM10,18,2,5.0,33.13333333333333,16.71218783469783,7.333333333333333,28.83333333333333,35.333333333333336,42.66666666666666,51.5
2014-01-05,FAC,SO2,0,1,5.0,2.9200000000000004,2.555777768116782,0.0,1.8,2.2,3.8,6.8
2014-01-05,FAC,SO2,6,1,5.0,4.166666666666666,2.8601670502884184,0.5,3.0,3.5,5.833333333333333,8.0
2014-01-05,FAC,SO2,12,1,5.0,5.7,5.945820193865418,1.3333333333333333,3.333333333333333,3.5,4.166666666666667,16.166666666666668
2014-01-05,FAC,SO2,18,1,5.0,5.7,5.47265931700485,1.0,2.6666666666666665,3.1666666666666665,7.0,14.666666666666666
2014-01-05,HGM,CO,0,15,4.0,0.985,0.5641217362709341,0.36,0.585,1.0299999999999998,1.43,1.52
2014-01-05,HGM,CO,6,15,5.0,1.2066666666666666,0.46106760169560096,0.6166666666666666,0.8000000000000002,1.5,1.5166666666666666,1.6
2014-01-05,HGM,CO,12,15,5.0,0.82,0.19343388189938873,0.5666666666666667,0.6999999999999998,0.8166666666666668,1.0,1.0166666666666666
2014-01-05,HGM,CO,18,15,5.0,1.0133333333333332,0.3841296077570116,0.5499999999999999,0.75,1.1,1.1166666666666667,1.55
