,,,,,value,value,value,value,value,value,value,value
,,,,,count,mean,std,min,25%,50%,75%,max
date,id_station,id_parameter,hour,unit,,,,,,,,
2014-01-31,ACO,CO,0,15,21.0,0.1980952380952381,0.11998412593418543,0.0,0.12,0.1999999999999999,0.26,0.42
2014-01-31,ACO,CO,6,15,25.0,0.4514666666666666,0.16385144581692376,0.05,0.35,0.48,0.5666666666666668,0.7166666666666668
2014-01-31,ACO,CO,12,15,25.0,0.12999999999999995,0.06066758241067098,0.0,0.0999999999999999,0.1333333333333333,0.1666666666666666,0.2833333333333333
2014-01-31,ACO,CO,18,15,25.0,0.2845333333333334,0.1822032849238373,0.0,0.1666666666666666,0.25,0.3999999999999999,0.8666666666666667
2014-01-31,ACO,NO,0,1,20.0,5.750000000000002,4.0004604998082804,1.0,2.4,4.800000000000001,9.65,14.6
2014-01-31,ACO,NO,6,1,24.0,23.65555555555555,10.391099250767045,3.1666666666666665,18.20833333333333,23.916666666666664,29.45833333333333,42.0
2014-01-31,ACO,NO,12,1,24.0,2.993055555555556,0.9382880477484,2.0,2.2916666666666665,2.75,3.708333333333333,5.0
2014-01-31,ACO,NO,18,1,24.0,4.9444444444444455,5.12021348689376,1.1666666666666667,2.0,3.25,6.041666666666667,25.0
2014-01-31,ACO,NO2,0,1,20.0,19.470000000000006,5.879948084267769,7.4,15.45,20.7,23.8,28.6
2014-01-31,ACO,NO2,6,1,24.0,20.29583333333333,3.966213742257893,10.333333333333334,18.625,20.58333333333333,22.666666666666668,26.33333333333333
2014-01-31,ACO,NO2,12,1,24.0,10.118055555555555,3.3421908283357,4.0,8.416666666666666,10.166666666666666,11.458333333333332,19.5
2014-01-31,ACO,NO2,18,1,24.0,22.10138888888888,9.571704875256112,9.0,14.725000000000001,20.33333333333333,26.791666666666668,48.833333333333336
2014-01-31,ACO,NOX,0,1,20.0,25.240000000000002,9.127310089707931,8.4,18.75,25.1,31.95,40.6
2014-01-31,ACO,NOX,6,1,24.0,43.980555555555554,13.12422591843542,13.166666666666666,37.541666666666664,46.83333333333333,51.291666666666664,64.5
2014-01-31,ACO,NOX,12,1,24.0,13.145833333333336,4.072208299532652,6.166666666666667,11.041666666666666,12.666666666666666,15.083333333333334,24.5
2014-01-31,ACO,NOX,18,1,24.0,27.061111111111106,14.057472325434409,10.833333333333334,17.025000000000002,25.25,32.666666666666664,73.83333333333333
2014-01-31,ACO,O3,0,1,27.0,13.05185185185185,8.327635659028058,2.6,5.8,13.2,18.5,33.4
2014-01-31,ACO,O3,6,1,31.0,14.365591397849464,5.70363421422704,3.0,10.666666666666668,13.166666666666666,17.416666666666668,29.166666666666668
2014-01-31,ACO,O3,12,1,31.0,59.225806451612904,10.455509657512032,39.333333333333336,52.91666666666667,59.16666666666666,67.41666666666667,77.33333333333333
2014-01-31,ACO,O3,18,1,31.0,32.806451612903224,9.912567479028043,17.166666666666668,25.583333333333336,31.6,37.58333333333333,55.0
2014-01-31,ACO,PM10,0,2,26.0,42.73076923076923,20.698903724222095,13.0,28.049999999999997,40.4,51.15,97.8
2014-01-31,ACO,PM10,6,2,26.0,47.103846153846156,14.75298637014238,16.666666666666668,36.125,45.75,59.416666666666664,68.5
2014-01-31,ACO,PM10,12,2,26.0,39.21282051282051,14.23492755138439,22.33333333333333,32.5,36.66666666666666,41.791666666666664,87.0
2014-01-31,ACO,PM10,18,2,26.0,49.22692307692307,14.45577783519492,28.5,36.25,47.91666666666667,56.75,84.83333333333333
2014-01-31,ACO,SO2,0,1,21.0,2.0190476190476194,2.7639860794908224,0.0,1.0,1.0,1.8,11.2
2014-01-31,ACO,SO2,6,1,25.0,3.4733333333333336,4.0035979189094775,0.5,1.1666666666666667,1.8333333333333333,3.1666666666666665,16.166666666666668
2014-01-31,ACO,SO2,12,1,25.0,2.901333333333334,2.966689762706601,0.3333333333333333,1.5,1.8333333333333333,2.5,13.666666666666666
2014-01-31,ACO,SO2,18,1,25.0,2.6226666666666665,2.861424794023399,0.1666666666666666,1.1666666666666667,2.0,2.5,12.333333333333334
2014-01-31,ATI,CO,0,15,31.0,0.4987096774193549,0.21121461337517775,0.2,0.33,0.44,0.6499999999999999,0.9200000000000002
2014-01-31,ATI,CO,6,15,31.0,1.3736559139784947,0.538495403769174,0.4499999999999999,0.9,1.3666666666666665,1.7999999999999998,2.333333333333333
2014-01-31,ATI,CO,12,15,30.0,0.6638888888888891,0.20262091765351753,0.2833333333333333,0.475,0.675,0.8125,1.0000000000000002
2014-01-31,ATI,CO,18,15,31.0,0.7068817204301077,0.1782152994302553,0.3833333333333333,0.6,0.6833333333333332,0.8416666666666668,1.1666666666666667
2014-01-31,ATI,NO,0,1,31.0,5.2774193548387105,7.09303459634494,0.4,1.2,2.2,5.3,30.4
2014-01-31,ATI,NO,6,1,31.0,57.03333333333333,33.680189803283255,6.666666666666667,25.75,59.833333333333336,83.91666666666666,111.66666666666669
2014-01-31,ATI,NO,12,1,30.0,8.277777777777777,3.2277334293086977,2.6666666666666665,5.708333333333334,8.166666666666666,10.791666666666668,15.5
2014-01-31,ATI,NO,18,1,31.0,9.591397849462362,8.841069852061585,2.0,3.25,5.666666666666667,12.583333333333332,37.833333333333336
2014-01-31,ATI,NO2,0,1,31.0,20.61290322580645,7.502165995474635,8.8,13.3,21.2,24.2,40.0
2014-01-31,ATI,NO2,6,1,31.0,33.699999999999996,8.193154324054793,19.0,26.666666666666668,32.666666666666664,40.58333333333333,47.16666666666666
2014-01-31,ATI,NO2,12,1,30.0,28.994444444444444,11.591587924018667,10.5,19.333333333333332,27.58333333333333,39.291666666666664,51.0
2014-01-31,ATI,NO2,18,1,31.0,33.53440860215053,9.404354719710744,17.0,26.583333333333336,31.0,40.08333333333333,59.0
