date,id_station,id_parameter,hour,unit,count,mean,std,min,Q1,Q2,Q3,max
2010-07-31,VIF,SO2,6,1,9.0,1.9074074074074077,1.0175921713341225,0.6666666666666666,1.0,1.8333333333333333,2.1666666666666665,3.6666666666666665
2010-07-31,VIF,SO2,12,1,10.0,2.1016666666666666,1.5619797899452894,0.0,0.875,2.0416666666666665,2.65,5.333333333333333
2010-07-31,VIF,SO2,18,1,9.0,3.866666666666667,6.896919602257228,0.0,0.6,1.0,1.5,21.0
2010-07-31,XAL,CO,0,15,31.0,0.563548387096774,0.3754690256829607,0.1399999999999999,0.29,0.4599999999999999,0.72,1.7399999999999998
2010-07-31,XAL,CO,6,15,31.0,1.2891397849462365,0.4206969241996705,0.45,0.9916666666666668,1.2333333333333332,1.5166666666666666,2.333333333333333
2010-07-31,XAL,CO,12,15,31.0,0.8333333333333333,0.2874214868639976,0.3333333333333333,0.6749999999999999,0.8000000000000002,0.975,1.4666666666666668
2010-07-31,XAL,CO,18,15,31.0,1.0193548387096771,0.3646941075952494,0.3833333333333333,0.7166666666666667,1.0166666666666668,1.25,1.7166666666666668
2010-07-31,XAL,NO,0,1,31.0,22.145161290322584,20.83157601190522,0.6,7.699999999999999,13.8,30.6,74.8
2010-07-31,XAL,NO,6,1,31.0,56.809677419354834,27.45437183501812,9.833333333333334,37.33333333333333,55.5,71.5,127.16666666666669
2010-07-31,XAL,NO,12,1,31.0,22.946236559139784,13.235571256107828,1.6666666666666667,14.583333333333332,23.5,30.5,63.833333333333336
2010-07-31,XAL,NO,18,1,31.0,33.902150537634405,15.48475220262123,2.0,22.666666666666668,30.83333333333333,43.56666666666666,65.66666666666667
2010-07-31,XAL,NO2,0,1,31.0,11.077419354838709,6.207238230615359,1.4,6.5,10.6,15.2,23.0
2010-07-31,XAL,NO2,6,1,31.0,18.605376344086014,7.107857398547639,4.5,13.75,17.833333333333332,22.916666666666664,34.166666666666664
2010-07-31,XAL,NO2,12,1,31.0,18.247311827956988,8.5843172001106,3.8333333333333335,12.583333333333334,16.666666666666668,23.416666666666664,42.333333333333336
2010-07-31,XAL,NO2,18,1,31.0,21.19462365591397,9.622781983105751,8.166666666666666,12.833333333333332,20.0,28.333333333333336,40.0
2010-07-31,XAL,NOX,0,1,31.0,33.067741935483866,23.155148989613156,3.2,14.6,28.8,42.8,85.0
2010-07-31,XAL,NOX,6,1,31.0,75.38817204301077,28.360906254635616,22.33333333333333,58.66666666666667,73.5,89.41666666666667,148.33333333333334
2010-07-31,XAL,NOX,12,1,31.0,41.16129032258065,17.100112836478903,10.0,34.166666666666664,40.333333333333336,50.66666666666667,78.83333333333333
2010-07-31,XAL,NOX,18,1,31.0,55.09032258064517,19.058261926793087,12.0,41.16666666666667,54.333333333333336,70.5,85.0
2010-07-31,XAL,O3,0,1,30.0,9.823333333333332,6.475387531118191,2.2,4.0,9.1,13.2375,25.0
2010-07-31,XAL,O3,6,1,31.0,11.516129032258064,3.725466622205341,3.1666666666666665,9.0,12.0,13.333333333333334,18.5
2010-07-31,XAL,O3,12,1,31.0,35.494623655913976,16.556328311810528,8.333333333333334,24.08333333333333,36.333333333333336,45.75,78.16666666666667
2010-07-31,XAL,O3,18,1,31.0,10.537634408602148,5.14200380263688,2.833333333333333,6.666666666666666,10.666666666666666,13.25,25.33333333333333
2010-07-31,XAL,PM10,0,2,31.0,27.879032258064512,15.496611318788098,9.6,16.2,20.5,35.0,65.4
2010-07-31,XAL,PM10,6,2,31.0,72.1295698924731,29.99008592656772,24.83333333333333,45.83333333333333,72.0,96.0,139.66666666666666
2010-07-31,XAL,PM10,12,2,31.0,78.27849462365592,28.43378343839009,25.33333333333333,63.66666666666667,84.0,96.66666666666669,141.66666666666666
2010-07-31,XAL,PM10,18,2,31.0,57.131182795698926,26.866758940403816,17.0,36.41666666666667,51.5,71.83333333333334,125.66666666666669
2010-07-31,XAL,SO2,0,1,31.0,1.154838709677419,0.9131771312939672,0.0,0.4,1.2,1.7000000000000002,4.0
2010-07-31,XAL,SO2,6,1,31.0,3.568817204301075,1.838012926321188,0.0,2.083333333333333,3.5,4.583333333333334,8.0
2010-07-31,XAL,SO2,12,1,31.0,3.28494623655914,1.6701039823400088,0.3333333333333333,2.0,3.333333333333333,4.083333333333334,7.333333333333333
2010-07-31,XAL,SO2,18,1,31.0,1.98494623655914,1.3403934941782452,0.0,1.4166666666666663,1.6666666666666667,2.25,7.0
2010-08-31,ACO,O3,0,1,31.0,13.698924731182792,7.752349626479885,2.8,10.1,13.0,17.9,36.4
2010-08-31,ACO,O3,6,1,31.0,16.231182795698924,4.32856092315586,11.166666666666666,13.416666666666668,15.166666666666666,17.416666666666664,27.0
2010-08-31,ACO,O3,12,1,31.0,42.83333333333333,9.385962726129712,26.666666666666668,35.75,41.333333333333336,50.16666666666667,62.5
2010-08-31,ACO,O3,18,1,31.0,21.01075268817204,6.661794814861577,7.666666666666667,17.416666666666664,20.83333333333333,23.666666666666664,39.0
2010-08-31,ACO,PM2.5,0,2,29.0,7.917241379310345,4.528337764773891,2.6666666666666665,4.25,6.6,11.6,19.8
2010-08-31,ACO,PM2.5,6,2,31.0,11.31559139784946,4.280124036546118,4.0,8.166666666666668,11.666666666666666,14.5,20.5
2010-08-31,ACO,PM2.5,12,2,31.0,8.180645161290322,4.580601401510735,2.4,4.833333333333333,7.0,10.833333333333334,17.666666666666668
2010-08-31,ACO,PM2.5,18,2,31.0,12.10752688172043,2.621332848386688,7.5,10.333333333333334,12.833333333333334,13.666666666666666,17.333333333333332
2010-08-31,ACO,SO2,0,1,31.0,0.0387096774193548,0.1819842838541078,0.0,0.0,0.0,0.0,1.0
2010-08-31,ACO,SO2,6,1,31.0,1.032258064516129,4.551438387790115,0.0,0.0,0.0,0.4166666666666666,25.5
2010-08-31,ACO,SO2,12,1,31.0,0.053763440860215,0.2449001942371533,0.0,0.0,0.0,0.0,1.3333333333333333
2010-08-31,ACO,SO2,18,1,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-31,ARA,SO2,0,1,0.0,,,,,,,
2010-08-31,ARA,SO2,6,1,0.0,,,,,,,
2010-08-31,ARA,SO2,12,1,0.0,,,,,,,
2010-08-31,ARA,SO2,18,1,0.0,,,,,,,
2010-08-31,ATI,NO,0,1,30.0,4.446666666666667,2.495061789482042,1.6,3.2,3.8,4.9,14.2
2010-08-31,ATI,NO,6,1,30.0,19.666666666666664,8.707133641170941,6.5,13.416666666666666,18.0,24.58333333333333,40.66666666666666
2010-08-31,ATI,NO,12,1,30.0,5.887222222222222,1.6920349994417632,3.0,4.708333333333334,5.916666666666666,6.791666666666666,10.0
2010-08-31,ATI,NO,18,1,30.0,7.633333333333334,4.594557833548704,2.5,4.666666666666667,6.166666666666666,8.625,22.83333333333333
2010-08-31,ATI,NO2,0,1,30.0,9.413333333333336,3.685922271088438,5.2,6.8,8.600000000000001,10.8,19.2
2010-08-31,ATI,NO2,6,1,30.0,15.446666666666667,4.141451057085855,7.666666666666667,13.0,15.0,17.291666666666664,24.666666666666668
2010-08-31,ATI,NO2,12,1,30.0,11.506666666666664,4.385734450085488,7.0,8.233333333333333,10.0,13.166666666666666,23.83333333333333
2010-08-31,ATI,NO2,18,1,30.0,15.839999999999996,4.4522791098526895,8.666666666666666,13.041666666666666,14.916666666666668,18.0,29.0
2010-08-31,ATI,NOX,0,1,30.0,13.953333333333337,5.686931985024864,7.4,9.9,13.6,15.5,33.6
2010-08-31,ATI,NOX,6,1,30.0,35.10333333333333,10.917402712748906,14.166666666666666,27.416666666666664,32.71666666666667,42.0,64.5
2010-08-31,ATI,NOX,12,1,30.0,17.332777777777775,4.8651361223653655,12.333333333333334,13.708333333333332,15.416666666666668,19.33333333333333,30.666666666666668
2010-08-31,ATI,NOX,18,1,30.0,23.40222222222222,8.054450393208334,14.5,17.875,20.366666666666664,27.166666666666668,42.333333333333336
2010-08-31,ATI,SO2,0,1,31.0,5.683870967741936,7.135782917764691,0.2,2.4,2.8,4.800000000000001,36.8
2010-08-31,ATI,SO2,6,1,31.0,9.736021505376344,11.34289800383694,2.1666666666666665,3.0,3.8333333333333335,13.833333333333332,44.5
2010-08-31,ATI,SO2,12,1,31.0,3.925806451612903,2.4609349273895638,0.1666666666666666,3.0,3.333333333333333,4.166666666666667,15.0
2010-08-31,ATI,SO2,18,1,31.0,2.781720430107527,0.983939124497469,0.0,2.6666666666666665,2.833333333333333,3.0,5.333333333333333
2010-08-31,AZC,NO,0,1,28.0,4.071428571428571,4.855913320879418,0.0,1.2,2.4,6.05,24.0
2010-08-31,AZC,NO,6,1,28.0,30.77678571428571,17.867828262454804,9.333333333333334,20.375,25.833333333333336,35.541666666666664,92.0
2010-08-31,AZC,NO,12,1,28.0,4.261309523809524,3.230796553449703,0.6666666666666666,1.8125,3.583333333333333,5.166666666666667,13.0
2010-08-31,AZC,NO,18,1,28.0,7.88095238095238,7.1621227545719925,0.6666666666666666,2.1666666666666665,5.25,10.0,25.5
2010-08-31,AZC,NO2,0,1,28.0,19.192857142857143,4.352430446733273,10.6,16.0,18.1,21.35,29.2
2010-08-31,AZC,NO2,6,1,28.0,24.99404761904762,6.240957597538534,17.333333333333332,19.791666666666668,24.333333333333336,28.0,39.833333333333336
2010-08-31,AZC,NO2,12,1,28.0,20.261904761904763,9.13847275551834,10.333333333333334,14.875,18.333333333333336,22.666666666666668,53.25
2010-08-31,AZC,NO2,18,1,28.0,24.51190476190476,6.106046482374234,13.666666666666666,21.70833333333333,25.166666666666664,27.666666666666668,37.5
2010-08-31,AZC,NOX,0,1,28.0,22.971428571428568,7.322560629990999,13.4,17.55,22.2,26.1,42.4
2010-08-31,AZC,NOX,6,1,28.0,55.77678571428571,21.778534255231467,33.166666666666664,40.58333333333333,48.08333333333333,64.375,131.83333333333334
2010-08-31,AZC,NOX,12,1,28.0,24.42083333333334,11.36544889117638,11.333333333333334,16.916666666666668,21.166666666666664,28.791666666666668,63.75
2010-08-31,AZC,NOX,18,1,28.0,32.26190476190476,11.3514224350623,15.5,26.08333333333333,30.25,38.91666666666666,59.333333333333336
2010-08-31,AZC,O3,0,1,31.0,6.335483870967743,5.832183604054133,0.0,1.9,5.8,8.4,27.2
2010-08-31,AZC,O3,6,1,31.0,8.96774193548387,3.66904452060012,0.3333333333333333,7.75,9.166666666666666,10.5,16.833333333333332
2010-08-31,AZC,O3,12,1,31.0,52.22258064516129,19.40033101492472,14.666666666666666,38.16666666666667,50.5,66.58333333333333,91.5
2010-08-31,AZC,O3,18,1,31.0,11.36559139784946,7.844722141154747,1.3333333333333333,6.75,9.333333333333334,14.083333333333332,39.5
2010-08-31,AZC,SO2,0,1,31.0,4.561290322580645,5.802854321760102,1.6,2.4,3.0,3.2,31.8
2010-08-31,AZC,SO2,6,1,31.0,7.271505376344085,6.911476223226799,1.8333333333333333,3.333333333333333,3.8333333333333335,7.666666666666666,27.83333333333333
2010-08-31,AZC,SO2,12,1,31.0,3.4682795698924727,1.4284435639995237,2.0,2.75,3.1666666666666665,3.916666666666667,9.833333333333334
2010-08-31,AZC,SO2,18,1,31.0,2.838709677419356,0.7334392233748526,1.5,2.5,2.833333333333333,3.25,4.5
2010-08-31,CAM,PM2.5,0,2,29.0,12.73793103448276,4.366991301436256,6.4,9.0,13.2,14.5,25.6
2010-08-31,CAM,PM2.5,6,2,29.0,19.305172413793105,7.436956067142567,9.25,13.8,18.666666666666668,23.0,34.0
2010-08-31,CAM,PM2.5,12,2,30.0,19.252222222222223,8.149350317679037,8.0,12.895833333333334,17.625,23.225,34.6
2010-08-31,CAM,PM2.5,18,2,30.0,16.674999999999997,3.697852618030406,10.333333333333334,14.333333333333332,17.083333333333336,18.5,25.33333333333333
2010-08-31,CES,NO,0,1,30.0,5.013333333333335,7.358023222790645,0.2,1.45,2.4,4.3500000000000005,38.0
2010-08-31,CES,NO,6,1,30.0,41.25666666666668,16.8595986053672,14.833333333333334,30.375,38.16666666666667,52.958333333333336,80.83333333333333
2010-08-31,CES,NO,12,1,30.0,15.83277777777778,8.146844914210293,7.5,9.833333333333334,13.7,17.916666666666668,37.25
2010-08-31,CES,NO,18,1,30.0,17.744444444444444,9.826924985037696,5.5,11.166666666666668,15.0,21.58333333333333,49.16666666666666
2010-08-31,CES,NO2,0,1,30.0,13.860000000000005,5.7970622762294655,6.4,9.45,12.7,18.2,30.8
2010-08-31,CES,NO2,6,1,30.0,24.260000000000005,5.862488062548605,15.333333333333334,19.541666666666668,24.433333333333334,28.08333333333333,36.16666666666666
2010-08-31,CES,NO2,12,1,30.0,25.98555555555556,8.979976377160188,9.5,19.541666666666668,25.916666666666668,29.45833333333333,44.5
2010-08-31,CES,NO2,18,1,30.0,22.91111111111111,5.634753499375359,10.666666666666666,18.166666666666668,23.75,25.33333333333333,36.5
2010-08-31,CES,NOX,0,1,30.0,18.66666666666667,12.304003647070587,6.6,11.15,15.3,21.35,68.8
2010-08-31,CES,NOX,6,1,30.0,65.42666666666665,20.14598141192949,30.33333333333333,51.79166666666666,63.41666666666667,75.45833333333333,112.83333333333331
2010-08-31,CES,NOX,12,1,30.0,41.56722222222221,12.608712310045654,21.5,32.041666666666664,40.46666666666667,47.333333333333336,73.5
2010-08-31,CES,NOX,18,1,30.0,40.55555555555554,11.227389652824352,20.0,31.958333333333336,39.25,48.91666666666666,65.5
2010-08-31,CES,O3,0,1,31.0,9.13548387096774,5.185206417433915,3.0,5.4,8.4,11.7,26.6
2010-08-31,CES,O3,6,1,31.0,9.935483870967744,3.8333906805746216,3.0,7.533333333333333,10.166666666666666,11.333333333333332,19.83333333333333
2010-08-31,CES,O3,12,1,31.0,48.193010752688174,17.572907269216245,14.166666666666666,36.83333333333333,48.0,61.583333333333336,74.16666666666667
2010-08-31,CES,O3,18,1,31.0,12.46236559139785,4.818119672694547,4.5,8.916666666666666,11.166666666666666,16.416666666666664,21.83333333333333
2010-08-31,CES,PM10,0,2,26.0,9.519871794871795,4.489719167735127,2.0,6.1875,9.325,12.55,22.8
2010-08-31,CES,PM10,6,2,30.0,34.255,11.908977223328083,14.166666666666666,24.0,34.75,41.79166666666666,60.5
2010-08-31,CES,PM10,12,2,31.0,33.3989247311828,11.473187693151973,8.6,25.75,32.2,40.5,61.66666666666666
2010-08-31,CES,PM10,18,2,31.0,24.873118279569887,10.116292028043414,5.4,18.566666666666663,24.5,29.25,58.66666666666666
2010-08-31,CES,SO2,0,1,31.0,1.0516129032258066,0.6612467858734415,0.0,0.9,1.0,1.4,2.6
2010-08-31,CES,SO2,6,1,31.0,2.238709677419355,1.1832189858427649,0.0,1.8166666666666669,2.333333333333333,2.75,5.833333333333333
2010-08-31,CES,SO2,12,1,31.0,2.0537634408602155,1.7708478283193392,0.0,1.0833333333333337,2.0,2.25,9.5
2010-08-31,CES,SO2,18,1,31.0,1.4301075268817207,1.0944085105903412,0.0,0.9166666666666669,1.3333333333333333,1.75,4.5
2010-08-31,CHO,CO,0,15,31.0,0.5156451612903225,0.1821022695057362,0.22,0.39,0.52,0.6,1.06
2010-08-31,CHO,CO,6,15,31.0,1.2069892473118278,0.4322802201921973,0.3166666666666666,0.95,1.1166666666666667,1.4999999999999998,2.2666666666666666
2010-08-31,CHO,CO,12,15,31.0,0.7043010752688171,0.245287727567242,0.3166666666666667,0.5,0.6833333333333332,0.8833333333333333,1.2666666666666666
2010-08-31,CHO,CO,18,15,31.0,0.7448387096774194,0.2422194271648279,0.3,0.6083333333333333,0.7333333333333334,0.8916666666666668,1.2833333333333332
2010-08-31,CHO,O3,0,1,31.0,5.259677419354838,3.008942764350925,0.6,2.7,4.4,7.5,11.2
2010-08-31,CHO,O3,6,1,31.0,8.053763440860214,3.883580606522752,2.6666666666666665,4.916666666666666,7.666666666666667,11.166666666666666,16.5
2010-08-31,CHO,O3,12,1,31.0,34.327956989247305,21.678735265785555,4.833333333333333,16.666666666666668,25.666666666666668,56.083333333333336,82.16666666666667
2010-08-31,CHO,O3,18,1,31.0,13.00537634408602,7.768226342080418,1.6666666666666667,8.083333333333334,11.5,16.166666666666664,40.333333333333336
2010-08-31,CHO,SO2,0,1,31.0,1.57258064516129,0.9391342386898528,0.0,1.0,1.6,2.1,3.8
2010-08-31,CHO,SO2,6,1,31.0,2.252688172043011,0.9318152015783348,0.3333333333333333,1.6666666666666667,2.0,2.6666666666666665,4.333333333333333
2010-08-31,CHO,SO2,12,1,31.0,1.0752688172043012,0.8626388344271824,0.0,0.5,1.0,1.5,4.5
2010-08-31,CHO,SO2,18,1,31.0,0.7956989247311829,0.6126893923655965,0.0,0.1666666666666666,1.0,1.1666666666666667,2.0
2010-08-31,COY,O3,0,1,30.0,9.206666666666669,6.258452674987442,1.0,4.25,8.5,12.75,25.6
2010-08-31,COY,O3,6,1,31.0,10.791935483870969,4.718268026094882,3.25,7.383333333333333,10.5,13.583333333333332,21.33333333333333
2010-08-31,COY,O3,12,1,30.0,61.74,23.268449030962795,18.83333333333333,41.375,61.91666666666667,79.375,99.5
2010-08-31,COY,O3,18,1,30.0,14.155555555555557,7.25426725168546,2.1666666666666665,9.0,13.75,16.958333333333336,32.166666666666664
2010-08-31,COY,PM2.5,0,2,31.0,6.1564516129032265,3.819352954264284,1.0,4.1,5.6,7.2,23.0
2010-08-31,COY,PM2.5,6,2,31.0,13.158602150537636,5.894377218646506,5.833333333333333,8.75,11.166666666666666,16.666666666666668,30.5
2010-08-31,COY,PM2.5,12,2,31.0,19.97311827956989,10.092268472210458,2.0,15.083333333333332,18.0,25.25,39.16666666666666
2010-08-31,COY,PM2.5,18,2,31.0,8.584946236559139,4.541861575509233,3.1666666666666665,5.75,7.5,9.75,24.166666666666668
2010-08-31,CUA,O3,0,1,14.0,18.514285714285712,5.96848868163936,9.6,14.3,16.700000000000003,22.55,31.8
2010-08-31,CUA,O3,6,1,14.0,15.809523809523805,5.221936448159846,7.333333333333333,11.791666666666666,16.166666666666664,18.5,27.83333333333333
2010-08-31,CUA,O3,12,1,15.0,55.06,21.52088391410642,17.833333333333332,39.61666666666667,57.5,72.75,88.33333333333333
2010-08-31,CUA,O3,18,1,15.0,21.544444444444444,10.073237107310929,4.0,16.416666666666664,18.0,27.58333333333333,39.16666666666666
2010-08-31,FAC,CO,0,15,31.0,0.2870967741935483,0.2142614220741739,0.0,0.1499999999999999,0.2599999999999999,0.44,0.8800000000000001
2010-08-31,FAC,CO,6,15,31.0,0.8913978494623657,0.4460981242279164,0.3,0.6416666666666666,0.7999999999999999,1.1583333333333332,2.5
2010-08-31,FAC,CO,12,15,31.0,0.6280645161290322,0.2865655819109506,0.1166666666666666,0.4833333333333333,0.5666666666666665,0.725,1.5833333333333333
2010-08-31,FAC,CO,18,15,31.0,0.6725806451612901,0.3185775208612316,0.1333333333333333,0.4583333333333333,0.6166666666666666,0.9166666666666666,1.2999999999999998
2010-08-31,FAC,NO,0,1,30.0,4.706666666666666,6.487278443938983,0.0,1.0,1.6,6.3,29.6
2010-08-31,FAC,NO,6,1,30.0,31.397777777777776,20.559253555731004,4.833333333333333,16.791666666666668,25.0,43.766666666666666,89.16666666666667
2010-08-31,FAC,NO,12,1,30.0,8.608888888888888,3.849813981009736,4.666666666666667,5.991666666666666,7.666666666666667,9.3,20.5
2010-08-31,FAC,NO,18,1,30.0,13.335555555555556,13.074666016505631,1.8333333333333333,4.416666666666667,6.75,21.916666666666668,46.4
2010-08-31,FAC,NO2,0,1,30.0,10.606666666666667,4.098606435441647,4.8,7.6,9.2,13.95,19.6
2010-08-31,FAC,NO2,6,1,30.0,19.64,4.419639207895747,8.666666666666666,16.541666666666664,19.916666666666664,22.08333333333333,31.0
2010-08-31,FAC,NO2,12,1,30.0,21.18111111111111,8.448213592180657,11.0,16.333333333333332,18.5,24.75,42.833333333333336
2010-08-31,FAC,NO2,18,1,30.0,20.254444444444445,5.2720362801248575,11.166666666666666,15.916666666666666,19.666666666666664,23.875,32.8
2010-08-31,FAC,NOX,0,1,30.0,15.213333333333331,9.653862308488993,5.8,8.65,11.0,19.4,43.6
2010-08-31,FAC,NOX,6,1,30.0,50.988888888888894,23.22384217708508,13.333333333333334,34.91666666666667,44.33333333333333,66.45833333333333,111.0
2010-08-31,FAC,NOX,12,1,30.0,29.702222222222225,10.266446233390145,16.666666666666668,22.375,25.633333333333333,34.625,63.16666666666666
2010-08-31,FAC,NOX,18,1,30.0,33.51555555555556,17.33852648406345,15.166666666666666,22.0,24.916666666666664,47.0,78.8
2010-08-31,FAC,O3,0,1,31.0,15.03225806451613,8.570195917510645,1.0,8.9,15.8,19.700000000000003,33.6
2010-08-31,FAC,O3,6,1,31.0,12.49569892473118,4.869517748846608,4.0,9.25,12.333333333333334,14.166666666666668,27.166666666666668
2010-08-31,FAC,O3,12,1,31.0,53.78924731182796,19.066432374428363,19.5,39.25,53.333333333333336,68.0,95.6
2010-08-31,FAC,O3,18,1,31.0,16.61989247311828,8.8242221557891,2.0,10.666666666666668,15.5,23.083333333333336,33.833333333333336
2010-08-31,FAC,PM10,0,2,30.0,9.464444444444442,5.550193696066557,2.6666666666666665,5.3125,8.9,11.8,27.6
2010-08-31,FAC,PM10,6,2,31.0,29.68924731182796,10.311343581299813,9.6,21.166666666666664,31.666666666666668,38.75,47.16666666666666
2010-08-31,FAC,PM10,12,2,31.0,33.38709677419355,13.378124563849676,5.6,27.216666666666665,31.8,38.5,61.6
2010-08-31,FAC,PM10,18,2,31.0,23.0263440860215,8.070187218666302,5.5,19.5,23.33333333333333,28.166666666666664,38.16666666666666
2010-08-31,FAC,SO2,0,1,31.0,5.258064516129032,6.067221999869373,2.2,2.6,3.0,4.8,28.0
2010-08-31,FAC,SO2,6,1,31.0,9.502150537634408,10.687798288612322,2.833333333333333,3.25,4.166666666666667,13.0,46.333333333333336
2010-08-31,FAC,SO2,12,1,31.0,4.255376344086022,1.9892274095681723,2.75,3.1666666666666665,3.5,4.816666666666666,13.666666666666666
2010-08-31,FAC,SO2,18,1,31.0,3.363440860215053,0.8625695823229943,2.0,3.0,3.1666666666666665,3.5,6.5
2010-08-31,IMP,CO,0,15,18.0,0.6744444444444445,0.3222571538424156,0.4,0.4600000000000001,0.59,0.76,1.7599999999999998
2010-08-31,IMP,CO,6,15,18.0,1.3083333333333336,0.3872244962002227,0.9166666666666666,1.05,1.1666666666666663,1.4375,2.3666666666666667
2010-08-31,IMP,CO,12,15,18.0,0.8144444444444443,0.2469103195136909,0.35,0.6708333333333333,0.7749999999999999,0.9166666666666664,1.4
2010-08-31,IMP,CO,18,15,18.0,0.9105555555555556,0.408303120130739,0.5166666666666667,0.6666666666666666,0.7583333333333333,0.9791666666666669,1.95
2010-08-31,IZT,CO,0,15,31.0,0.2599999999999999,0.3092787308130537,0.0,0.08,0.1399999999999999,0.2599999999999999,1.22
2010-08-31,IZT,CO,6,15,31.0,0.9778494623655916,0.342072710905149,0.5,0.725,0.9166666666666666,1.0833333333333337,1.8500000000000003
2010-08-31,IZT,CO,12,15,31.0,0.5166129032258064,0.192438775194417,0.22,0.4083333333333333,0.475,0.6166666666666666,1.2833333333333334
2010-08-31,IZT,CO,18,15,31.0,0.6474193548387095,0.3643855403048721,0.2833333333333333,0.4083333333333333,0.5666666666666667,0.7333333333333334,2.1
2010-08-31,IZT,NO,0,1,31.0,8.058064516129031,11.960289132334228,0.2,1.4,4.0,6.8,44.6
2010-08-31,IZT,NO,6,1,31.0,37.91827956989247,16.432025728255486,13.0,24.166666666666664,36.333333333333336,50.33333333333333,81.16666666666667
2010-08-31,IZT,NO,12,1,31.0,6.681720430107527,3.5594718575120874,2.833333333333333,4.583333333333334,6.166666666666667,8.0,21.166666666666668
2010-08-31,IZT,NO,18,1,31.0,13.287096774193548,12.234543317149663,3.333333333333333,7.416666666666666,10.5,14.616666666666667,68.83333333333333
2010-08-31,IZT,NO2,0,1,31.0,17.56129032258065,6.403003327572399,6.2,12.2,18.0,19.8,38.0
2010-08-31,IZT,NO2,6,1,31.0,26.60268817204301,6.473925045582348,16.833333333333332,22.25,25.166666666666668,28.5,43.833333333333336
2010-08-31,IZT,NO2,12,1,31.0,21.09516129032258,8.669231664819176,5.8,17.583333333333336,21.25,25.25,53.5
2010-08-31,IZT,NO2,18,1,31.0,24.72258064516129,7.54592059080428,14.166666666666666,17.833333333333332,24.0,28.5,39.2
2010-08-31,IZT,NOX,0,1,31.0,25.53548387096774,17.104103764634907,7.0,14.3,20.6,27.8,82.4
2010-08-31,IZT,NOX,6,1,31.0,64.42150537634409,19.84709802163847,33.333333333333336,50.0,59.16666666666666,74.58333333333334,115.83333333333331
2010-08-31,IZT,NOX,12,1,31.0,27.748924731182797,10.956181187469667,12.4,22.75,26.83333333333333,32.166666666666664,74.33333333333333
2010-08-31,IZT,NOX,18,1,31.0,37.93118279569893,17.442166734847266,19.666666666666668,26.83333333333333,34.333333333333336,43.75,105.33333333333331
2010-08-31,IZT,O3,0,1,31.0,5.812903225806451,5.793774931509615,0.0,1.2000000000000002,4.6,8.6,21.0
2010-08-31,IZT,O3,6,1,31.0,8.110752688172042,4.412888422495032,0.3333333333333333,5.166666666666666,8.666666666666666,10.25,18.5
2010-08-31,IZT,O3,12,1,31.0,56.24516129032256,20.82464805338117,15.833333333333334,40.66666666666667,55.833333333333336,74.73333333333333,90.33333333333331
2010-08-31,IZT,O3,18,1,31.0,10.616129032258064,6.960773003943263,0.6666666666666666,6.583333333333334,8.0,14.0,28.2
2010-08-31,IZT,PM10,0,2,31.0,19.37419354838709,7.408417183264609,8.4,15.0,19.0,24.3,37.6
2010-08-31,IZT,PM10,6,2,31.0,33.01612903225806,9.812157504162853,15.166666666666666,27.416666666666664,32.0,40.75,51.66666666666666
2010-08-31,IZT,PM10,12,2,31.0,33.6994623655914,12.02226059030972,9.8,28.166666666666664,33.5,39.25,69.66666666666667
2010-08-31,IZT,PM10,18,2,31.0,26.28924731182796,6.488196616973148,15.666666666666666,21.75,26.0,29.666666666666664,41.6
2010-08-31,IZT,SO2,0,1,31.0,4.425806451612903,1.31731235018768,3.0,3.6,4.2,4.8,9.6
2010-08-31,IZT,SO2,6,1,31.0,6.8317204301075245,3.704012726056826,4.0,5.0,5.833333333333333,7.0,19.33333333333333
2010-08-31,IZT,SO2,12,1,30.0,4.728888888888889,1.464045027188282,3.5,4.0,4.25,4.833333333333333,9.666666666666666
2010-08-31,IZT,SO2,18,1,31.0,4.24731182795699,0.99151116216979,3.0,3.8333333333333335,4.0,4.25,7.5
2010-08-31,LAG,CO,0,15,28.0,0.5264285714285714,0.2295279259329217,0.26,0.38,0.44,0.645,1.1800000000000002
2010-08-31,LAG,CO,6,15,29.0,1.124367816091954,0.2949227817262874,0.7333333333333334,0.9500000000000002,1.05,1.2666666666666666,2.066666666666667
2010-08-31,LAG,CO,12,15,29.0,0.917471264367816,0.204580300476819,0.6166666666666667,0.7666666666666666,0.8833333333333334,1.1,1.375
2010-08-31,LAG,CO,18,15,29.0,1.0120689655172417,0.293815099227744,0.5833333333333334,0.7833333333333333,1.0,1.1666666666666667,1.8333333333333333
2010-08-31,LAG,NO,0,1,31.0,8.896774193548387,9.6883257539153,0.4,1.7000000000000002,4.6,14.0,34.2
2010-08-31,LAG,NO,6,1,31.0,40.28924731182796,16.335773938057436,18.33333333333333,29.0,37.5,46.66666666666667,83.66666666666667
2010-08-31,LAG,NO,12,1,31.0,8.903763440860214,4.5627592968985,1.8333333333333333,5.916666666666666,8.833333333333334,11.416666666666668,19.0
2010-08-31,LAG,NO,18,1,31.0,17.059139784946233,11.250724123781476,2.6666666666666665,10.416666666666668,15.0,20.833333333333336,56.5
2010-08-31,LAG,NO2,0,1,31.0,19.81935483870968,6.035087370526832,11.8,15.5,17.8,23.1,35.4
