,,,,,value,value,value,value,value,value,value,value
,,,,,count,mean,std,min,25%,50%,75%,max
date,id_station,id_parameter,hour,unit,,,,,,,,
2015-01-31,ACO,CO,0,15,31.0,0.3023655913978495,0.1536860521597028,0.0,0.22,0.3,0.36333333333333334,0.8400000000000001
2015-01-31,ACO,CO,6,15,31.0,0.5295698924731184,0.15145648913255064,0.1333333333333333,0.42500000000000004,0.5666666666666667,0.6416666666666667,0.8166666666666668
2015-01-31,ACO,CO,12,15,31.0,0.22290322580645158,0.07785428904421801,0.1166666666666666,0.1583333333333333,0.2166666666666666,0.2833333333333333,0.3666666666666667
2015-01-31,ACO,CO,18,15,31.0,0.29462365591397843,0.11740931068939608,0.0833333333333333,0.22499999999999995,0.3,0.375,0.5666666666666668
2015-01-31,ACO,NO,0,1,31.0,9.253763440860213,7.392136349448724,0.4,2.9000000000000004,7.4,13.5,31.4
2015-01-31,ACO,NO,6,1,31.0,21.978494623655912,8.717345622111152,1.6666666666666667,17.5,23.666666666666668,27.416666666666668,36.16666666666666
2015-01-31,ACO,NO,12,1,31.0,3.0924731182795697,1.0932015393946202,1.5,2.333333333333333,2.833333333333333,3.8333333333333335,5.2
2015-01-31,ACO,NO,18,1,31.0,4.188172043010753,5.542051688460035,1.0,1.8333333333333335,2.5,4.083333333333333,31.666666666666668
2015-01-31,ACO,NO2,0,1,31.0,16.795698924731184,5.915827746067912,2.2,15.266666666666666,18.6,21.066666666666663,25.2
2015-01-31,ACO,NO2,6,1,31.0,16.65591397849462,4.703020204528735,3.8333333333333335,13.75,16.833333333333332,19.5,25.666666666666668
2015-01-31,ACO,NO2,12,1,31.0,7.94516129032258,3.103946691828143,2.2,5.333333333333333,8.166666666666666,10.25,13.5
2015-01-31,ACO,NO2,18,1,31.0,15.78494623655914,6.011900782242806,4.0,10.75,16.333333333333332,20.666666666666668,26.0
2015-01-31,ACO,NOX,0,1,31.0,26.03655913978494,11.262758542561967,3.0,21.5,26.666666666666668,31.6,51.0
2015-01-31,ACO,NOX,6,1,31.0,38.63978494623657,12.130852674848414,5.5,31.583333333333336,41.0,48.91666666666667,55.0
2015-01-31,ACO,NOX,12,1,31.0,11.060215053763441,3.6437609727154645,4.4,8.166666666666668,11.0,13.583333333333334,17.833333333333332
2015-01-31,ACO,NOX,18,1,31.0,19.95698924731183,9.453881011984942,5.166666666666667,12.583333333333332,19.666666666666668,25.083333333333336,52.0
2015-01-31,ACO,O3,0,1,31.0,11.023655913978493,8.90620338760361,2.0,4.8,8.4,15.7,32.333333333333336
2015-01-31,ACO,O3,6,1,31.0,13.591397849462366,6.320431113647675,7.0,10.416666666666666,12.166666666666666,14.333333333333334,35.833333333333336
2015-01-31,ACO,O3,12,1,31.0,54.76129032258065,16.220410317626442,28.8,41.41666666666667,52.16666666666666,65.41666666666666,90.33333333333331
2015-01-31,ACO,O3,18,1,31.0,31.5268817204301,10.925259279421272,16.833333333333332,22.75,28.666666666666668,37.833333333333336,62.0
2015-01-31,ACO,PM10,0,2,31.0,37.290322580645146,20.898921101956596,3.4,25.5,38.2,46.099999999999994,123.2
2015-01-31,ACO,PM10,6,2,31.0,39.3763440860215,20.083389476267097,7.0,27.166666666666664,39.5,46.75,121.0
2015-01-31,ACO,PM10,12,2,31.0,32.853763440860206,14.375794154989103,8.833333333333334,21.83333333333333,33.6,39.33333333333333,80.16666666666667
2015-01-31,ACO,PM10,18,2,31.0,44.09139784946236,17.02877949072825,13.333333333333334,32.75,39.0,57.5,80.0
2015-01-31,ACO,SO2,0,1,31.0,1.1096774193548387,1.6320446968367988,0.0,0.4,0.6,1.1,7.6
2015-01-31,ACO,SO2,6,1,31.0,2.387096774193548,2.5104917242902807,0.0,1.25,1.6666666666666667,2.333333333333333,11.166666666666666
2015-01-31,ACO,SO2,12,1,31.0,1.9333333333333333,1.679484047755937,0.1666666666666666,0.8333333333333334,1.6666666666666667,2.25,7.166666666666667
2015-01-31,ACO,SO2,18,1,31.0,0.967741935483871,0.747117119628546,0.0,0.41666666666666663,1.0,1.25,3.333333333333333
2015-01-31,AJM,CO,0,15,31.0,0.44989247311827957,0.20590447959972935,0.2,0.3,0.42,0.52,1.2
2015-01-31,AJM,CO,6,15,31.0,0.7431182795698926,0.2253999498568267,0.3333333333333333,0.6333333333333333,0.72,0.8500000000000001,1.2166666666666668
2015-01-31,AJM,CO,12,15,31.0,0.6407526881720432,0.1970969110707826,0.2666666666666666,0.5083333333333333,0.6166666666666667,0.7583333333333334,1.1
2015-01-31,AJM,CO,18,15,31.0,0.6103225806451613,0.2157319235613697,0.15,0.475,0.6166666666666667,0.7833333333333332,0.9833333333333334
2015-01-31,AJM,NO,0,1,31.0,0.9376344086021506,2.0052475959708698,0.0,0.0,0.0,0.7333333333333334,7.8
2015-01-31,AJM,NO,6,1,31.0,17.229032258064517,10.424375785328326,4.0,10.25,14.0,23.08333333333333,40.333333333333336
2015-01-31,AJM,NO,12,1,31.0,6.138172043010751,3.9049901445040587,1.75,3.5,5.0,7.0,19.83333333333333
2015-01-31,AJM,NO,18,1,31.0,2.7290322580645157,3.1241916517240926,0.0,0.6333333333333333,1.6666666666666667,4.083333333333333,14.833333333333334
2015-01-31,AJM,NO2,0,1,31.0,15.753763440860217,9.996525053346009,3.6,8.933333333333334,14.0,18.5,49.8
2015-01-31,AJM,NO2,6,1,31.0,24.96451612903226,7.121147095922694,14.333333333333334,20.416666666666664,24.0,27.3,41.0
2015-01-31,AJM,NO2,12,1,31.0,21.206451612903233,9.72965082299439,8.0,15.616666666666667,21.0,24.833333333333336,53.5
2015-01-31,AJM,NO2,18,1,31.0,24.138709677419346,10.524127822661507,5.166666666666667,17.083333333333336,25.4,31.5,40.16666666666666
