,,,,,value,value,value,value,value,value,value,value
,,,,,count,mean,std,min,25%,50%,75%,max
date,id_station,id_parameter,hour,unit,,,,,,,,
2013-01-31,ACO,CO,0,15,28.0,0.42142857142857143,0.3453362750380314,0.0,0.235,0.38,0.5149999999999999,1.82
2013-01-31,ACO,CO,6,15,30.0,0.6405555555555555,0.24442768141756635,0.2833333333333333,0.4166666666666667,0.6749999999999999,0.8125,1.0666666666666669
2013-01-31,ACO,CO,12,15,28.0,0.3116071428571428,0.18651420258527232,0.0999999999999999,0.15,0.2666666666666666,0.40625,0.7166666666666667
2013-01-31,ACO,CO,18,15,29.0,0.3817816091954022,0.2021815205916371,0.1166666666666666,0.2333333333333333,0.3166666666666667,0.5666666666666668,0.8333333333333331
2013-01-31,ACO,NO,0,1,29.0,8.13103448275862,6.925372782554013,1.2,3.8,6.0,10.8,33.2
2013-01-31,ACO,NO,6,1,31.0,26.20860215053763,11.432477997620168,4.166666666666667,17.5,26.166666666666668,32.5,48.66666666666666
2013-01-31,ACO,NO,12,1,30.0,4.092777777777777,1.5041111180454196,2.0,3.333333333333333,3.6666666666666665,4.458333333333333,8.5
2013-01-31,ACO,NO,18,1,31.0,4.473118279569894,2.3711603559632475,1.6666666666666667,3.0,3.6666666666666665,5.416666666666666,11.833333333333334
2013-01-31,ACO,NO2,0,1,29.0,19.944827586206895,5.958642355370208,5.8,16.6,21.2,25.2,28.8
2013-01-31,ACO,NO2,6,1,31.0,20.275268817204303,4.55920694648577,6.666666666666667,18.5,21.2,22.583333333333336,30.33333333333333
2013-01-31,ACO,NO2,12,1,30.0,10.443333333333333,4.08306379593631,4.0,8.225,9.75,13.1875,19.83333333333333
2013-01-31,ACO,NO2,18,1,31.0,17.901612903225804,5.510720788438137,7.333333333333333,14.25,18.0,21.416666666666664,32.166666666666664
2013-01-31,ACO,NOX,0,1,29.0,28.06206896551724,11.325080062571095,7.4,21.8,28.8,33.2,59.8
2013-01-31,ACO,NOX,6,1,31.0,46.511827956989244,13.930006376822067,10.833333333333334,37.25,46.5,57.0,73.5
2013-01-31,ACO,NOX,12,1,30.0,14.553888888888883,5.206236466791355,6.166666666666667,11.333333333333332,13.45,17.083333333333332,28.33333333333333
2013-01-31,ACO,NOX,18,1,31.0,22.34408602150538,7.027846132808239,9.333333333333334,18.166666666666664,20.5,26.0,40.833333333333336
2013-01-31,ACO,O3,0,1,28.0,7.949999999999998,5.775715443898608,1.8,3.1500000000000004,6.1,11.45,20.4
2013-01-31,ACO,O3,6,1,30.0,9.383333333333333,3.6162018346342695,2.0,6.5,9.0,11.875,18.83333333333333
2013-01-31,ACO,O3,12,1,29.0,52.15862068965519,15.68805506871647,23.83333333333333,41.333333333333336,53.66666666666666,59.0,89.66666666666667
2013-01-31,ACO,O3,18,1,30.0,28.962222222222227,9.100687243357221,14.666666666666666,21.708333333333332,28.83333333333333,33.875,49.333333333333336
2013-01-31,ACO,PM10,0,2,30.0,48.19333333333332,31.125219105539095,19.8,26.3,46.3,60.35,185.0
2013-01-31,ACO,PM10,6,2,30.0,57.96444444444445,16.276702042311946,29.83333333333333,46.79166666666666,59.0,65.0,100.66666666666669
2013-01-31,ACO,PM10,12,2,30.0,54.48944444444444,27.33536734909253,21.83333333333333,38.0,44.5,60.916666666666664,152.0
2013-01-31,ACO,PM10,18,2,31.0,64.2284946236559,16.37269926927161,33.333333333333336,50.46666666666667,68.16666666666667,77.25,100.5
2013-01-31,ACO,SO2,0,1,28.0,3.0357142857142847,2.6683625559804893,1.0,1.8,2.0,3.1,11.4
2013-01-31,ACO,SO2,6,1,30.0,5.0,3.8444366930136904,0.6666666666666666,2.6666666666666665,3.1666666666666665,6.625,15.5
2013-01-31,ACO,SO2,12,1,29.0,5.4637931034482765,4.95261088144088,0.3333333333333333,2.0,3.4,8.0,17.75
2013-01-31,ACO,SO2,18,1,30.0,2.453333333333333,1.537839455720551,1.0,1.5,2.0,2.6666666666666665,7.666666666666667
2013-01-31,ATI,CO,0,15,6.0,0.5233333333333332,0.23303790821809803,0.2799999999999999,0.325,0.51,0.665,0.8600000000000001
2013-01-31,ATI,CO,6,15,6.0,1.8972222222222221,0.3138323449562532,1.366666666666667,1.7958333333333334,1.95,2.066666666666667,2.2666666666666666
2013-01-31,ATI,CO,12,15,6.0,0.6333333333333334,0.2987008908962648,0.2833333333333334,0.39166666666666666,0.6583333333333333,0.7875000000000001,1.0666666666666669
2013-01-31,ATI,CO,18,15,6.0,0.7277777777777777,0.26846615070446794,0.3833333333333333,0.5416666666666666,0.7166666666666666,0.9541666666666667,1.0333333333333334
2013-01-31,ATI,NO,0,1,31.0,8.270967741935483,9.760129560218864,1.0,2.4,3.2,9.6,37.6
2013-01-31,ATI,NO,6,1,31.0,57.15053763440862,27.37531852812181,19.33333333333333,31.08333333333333,52.833333333333336,83.33333333333334,100.0
2013-01-31,ATI,NO,12,1,31.0,9.314516129032258,4.630700174910525,3.8333333333333335,5.916666666666666,8.0,11.25,21.0
2013-01-31,ATI,NO,18,1,31.0,10.091397849462362,7.597372683012715,2.333333333333333,5.833333333333334,8.333333333333334,11.75,36.5
2013-01-31,ATI,NO2,0,1,31.0,22.780645161290323,8.888547663701448,6.4,16.1,22.8,28.2,45.2
2013-01-31,ATI,NO2,6,1,31.0,35.48924731182796,8.813598025512428,19.83333333333333,28.916666666666664,31.666666666666668,42.75,50.5
2013-01-31,ATI,NO2,12,1,31.0,27.70161290322581,11.283710279965465,7.166666666666667,21.083333333333336,26.33333333333333,34.0,51.0
2013-01-31,ATI,NO2,18,1,31.0,35.19354838709677,8.460813459511721,21.166666666666668,30.166666666666664,35.166666666666664,42.0,53.333333333333336
2013-01-31,ATI,NOX,0,1,31.0,31.070967741935487,16.829303680354435,9.0,18.6,28.6,34.1,68.0
