,,,,,value,value,value,value,value,value,value,value
2011-01-31,CAM,PM10,6,2,0.0,,,,,,,
2011-01-31,CAM,PM10,12,2,0.0,,,,,,,
2011-01-31,CAM,PM10,18,2,0.0,,,,,,,
2011-01-31,CAM,PM2.5,0,2,31.0,26.53548387096774,10.21755183942797,7.2,19.299999999999997,25.0,31.4,59.6
2011-01-31,CAM,PM2.5,6,2,31.0,34.34946236559139,12.463900082111929,9.166666666666666,26.666666666666664,35.333333333333336,41.83333333333333,60.0
2011-01-31,CAM,PM2.5,12,2,31.0,20.345161290322586,10.377302683820917,6.166666666666667,13.466666666666667,18.5,25.833333333333336,53.0
2011-01-31,CAM,PM2.5,18,2,31.0,19.69462365591398,7.917079974119684,10.0,14.0,18.33333333333333,23.08333333333333,43.0
2011-01-31,CAM,SO2,0,1,0.0,,,,,,,
2011-01-31,CAM,SO2,6,1,0.0,,,,,,,
2011-01-31,CAM,SO2,12,1,0.0,,,,,,,
2011-01-31,CAM,SO2,18,1,0.0,,,,,,,
2011-01-31,CHO,CO,0,15,0.0,,,,,,,
2011-01-31,CHO,CO,6,15,0.0,,,,,,,
2011-01-31,CHO,CO,12,15,0.0,,,,,,,
2011-01-31,CHO,CO,18,15,0.0,,,,,,,
2011-01-31,CHO,NO,0,1,0.0,,,,,,,
2011-01-31,CHO,NO,6,1,0.0,,,,,,,
2011-01-31,CHO,NO,12,1,0.0,,,,,,,
2011-01-31,CHO,NO,18,1,0.0,,,,,,,
2011-01-31,CHO,NO2,0,1,0.0,,,,,,,
2011-01-31,CHO,NO2,6,1,0.0,,,,,,,
2011-01-31,CHO,NO2,12,1,0.0,,,,,,,
2011-01-31,CHO,NO2,18,1,0.0,,,,,,,
2011-01-31,CHO,NOX,0,1,0.0,,,,,,,
2011-01-31,CHO,NOX,6,1,0.0,,,,,,,
2011-01-31,CHO,NOX,12,1,0.0,,,,,,,
2011-01-31,CHO,NOX,18,1,0.0,,,,,,,
2011-01-31,CHO,O3,0,1,10.0,7.26,15.708751983811089,1.0,1.0,2.5,3.65,51.8
2011-01-31,CHO,O3,6,1,10.0,12.750000000000002,9.229331262640624,6.333333333333333,8.541666666666666,10.583333333333332,12.333333333333334,38.0
2011-01-31,CHO,O3,12,1,10.0,57.81666666666666,15.148330389196259,38.333333333333336,44.041666666666664,57.83333333333333,71.25,79.33333333333333
2011-01-31,CHO,O3,18,1,9.0,23.742592592592594,12.513959180959318,7.666666666666667,15.0,20.75,31.25,47.8
2011-01-31,CHO,SO2,0,1,0.0,,,,,,,
2011-01-31,CHO,SO2,6,1,0.0,,,,,,,
2011-01-31,CHO,SO2,12,1,0.0,,,,,,,
2011-01-31,CHO,SO2,18,1,0.0,,,,,,,
2011-01-31,COY,NO,0,1,0.0,,,,,,,
2011-01-31,COY,NO,6,1,0.0,,,,,,,
2011-01-31,COY,NO,12,1,0.0,,,,,,,
2011-01-31,COY,NO,18,1,0.0,,,,,,,
2011-01-31,COY,NO2,0,1,0.0,,,,,,,
2011-01-31,COY,NO2,6,1,0.0,,,,,,,
2011-01-31,COY,NO2,12,1,0.0,,,,,,,
2011-01-31,COY,NO2,18,1,0.0,,,,,,,
2011-01-31,COY,NOX,0,1,0.0,,,,,,,
2011-01-31,COY,NOX,6,1,0.0,,,,,,,
2011-01-31,COY,NOX,12,1,0.0,,,,,,,
2011-01-31,COY,NOX,18,1,0.0,,,,,,,
2011-01-31,COY,O3,0,1,31.0,3.4387096774193546,3.5010167493986497,1.4,2.0,2.0,3.3,18.6
2011-01-31,COY,O3,6,1,31.0,8.187634408602149,2.7322286647904326,2.4,6.366666666666667,8.0,9.416666666666668,13.833333333333334
2011-01-31,COY,O3,12,1,31.0,61.08978494623655,13.363742876002743,31.666666666666668,53.58333333333333,60.75,69.25,84.83333333333333
2011-01-31,COY,O3,18,1,31.0,19.597849462365584,7.551560719156109,4.5,14.583333333333332,18.83333333333333,23.666666666666668,42.66666666666666
2011-01-31,COY,PM2.5,0,2,31.0,25.167741935483875,11.749507425044795,5.8,19.299999999999997,22.6,28.9,70.2
2011-01-31,COY,PM2.5,6,2,31.0,28.34193548387097,14.542570886225173,7.8,20.0,25.0,32.983333333333334,84.0
2011-01-31,COY,PM2.5,12,2,31.0,31.696774193548386,14.177562750473301,11.0,22.583333333333336,28.0,43.25,61.333333333333336
2011-01-31,COY,PM2.5,18,2,31.0,25.663978494623652,10.365641336194939,11.166666666666666,18.75,23.33333333333333,27.08333333333333,48.66666666666666
2011-01-31,CUA,CO,0,15,0.0,,,,,,,
2011-01-31,CUA,CO,6,15,0.0,,,,,,,
2011-01-31,CUA,CO,12,15,0.0,,,,,,,
2011-01-31,CUA,CO,18,15,0.0,,,,,,,
2011-01-31,CUA,NO,0,1,0.0,,,,,,,
2011-01-31,CUA,NO,6,1,0.0,,,,,,,
2011-01-31,CUA,NO,12,1,0.0,,,,,,,
2011-01-31,CUA,NO,18,1,0.0,,,,,,,
2011-01-31,CUA,NO2,0,1,0.0,,,,,,,
2011-01-31,CUA,NO2,6,1,0.0,,,,,,,
2011-01-31,CUA,NO2,12,1,0.0,,,,,,,
2011-01-31,CUA,NO2,18,1,0.0,,,,,,,
2011-01-31,CUA,NOX,0,1,0.0,,,,,,,
2011-01-31,CUA,NOX,6,1,0.0,,,,,,,
2011-01-31,CUA,NOX,12,1,0.0,,,,,,,
2011-01-31,CUA,NOX,18,1,0.0,,,,,,,
2011-01-31,CUA,O3,0,1,10.0,27.199999999999996,11.94580354024886,12.0,19.35,25.1,32.4,46.2
2011-01-31,CUA,O3,6,1,10.0,22.549999999999997,9.034587175521565,11.166666666666666,16.875,20.5,27.5,38.66666666666666
2011-01-31,CUA,O3,12,1,9.0,67.29629629629629,10.27192025275763,50.5,61.16666666666666,70.16666666666667,74.5,80.83333333333333
2011-01-31,CUA,O3,18,1,9.0,33.37037037037037,15.838546899928494,13.5,21.5,27.0,46.0,55.16666666666666
2011-01-31,CUA,SO2,0,1,0.0,,,,,,,
2011-01-31,CUA,SO2,6,1,0.0,,,,,,,
2011-01-31,CUA,SO2,12,1,0.0,,,,,,,
2011-01-31,CUA,SO2,18,1,0.0,,,,,,,
2011-01-31,FAC,CO,0,15,31.0,0.7109677419354838,0.3688121006574999,0.14,0.4800000000000001,0.62,0.8300000000000001,1.6200000000000003
2011-01-31,FAC,CO,6,15,31.0,1.982688172043011,0.7512372113189355,0.2833333333333333,1.7333333333333334,2.266666666666667,2.5483333333333333,2.9166666666666665
2011-01-31,FAC,CO,12,15,31.0,0.8564516129032257,0.3176498602105096,0.1666666666666666,0.6833333333333333,0.9333333333333332,1.125,1.4166666666666667
2011-01-31,FAC,CO,18,15,31.0,0.9413978494623656,0.3772922771083333,0.5333333333333333,0.6416666666666667,0.8166666666666668,1.0666666666666669,2.0666666666666664
2011-01-31,FAC,NO,0,1,31.0,9.845161290322578,13.264359230903375,0.0,3.2,6.2,11.4,70.6
2011-01-31,FAC,NO,6,1,31.0,87.94838709677417,44.403177929904864,4.0,72.25,90.66666666666669,127.25000000000001,145.5
2011-01-31,FAC,NO,12,1,31.0,11.217741935483874,5.400131917942636,2.6666666666666665,8.166666666666668,10.0,13.333333333333332,28.5
2011-01-31,FAC,NO,18,1,31.0,23.134408602150536,19.58695802648239,2.5,10.166666666666668,15.666666666666666,31.75,69.83333333333333
2011-01-31,FAC,NO2,0,1,31.0,24.535483870967745,7.967331146086364,6.6,21.0,24.4,30.4,38.0
2011-01-31,FAC,NO2,6,1,31.0,40.067741935483866,12.692197906357505,10.5,34.083333333333336,42.333333333333336,49.5,58.5
2011-01-31,FAC,NO2,12,1,31.0,33.59408602150537,14.099854575285713,8.0,23.583333333333336,36.0,45.08333333333333,59.16666666666666
2011-01-31,FAC,NO2,18,1,31.0,30.623655913978492,11.740714829484954,13.333333333333334,21.25,27.166666666666668,39.083333333333336,58.16666666666666
2011-01-31,FAC,NOX,0,1,31.0,34.15483870967742,18.70149439144151,6.2,24.1,32.0,37.400000000000006,101.8
2011-01-31,FAC,NOX,6,1,31.0,127.93440860215054,54.58413518248752,14.333333333333334,112.16666666666666,139.33333333333334,169.58333333333331,195.83333333333331
2011-01-31,FAC,NOX,12,1,31.0,44.70967741935484,18.347719998728245,10.833333333333334,31.0,49.0,56.16666666666666,82.5
2011-01-31,FAC,NOX,18,1,31.0,53.54301075268817,27.132834002432997,21.0,31.75,45.833333333333336,68.25,125.66666666666669
2011-01-31,FAC,O3,0,1,31.0,12.30967741935484,10.828091701332841,1.0,4.9,7.4,15.4,45.2
2011-01-31,FAC,O3,6,1,31.0,8.826881720430109,6.332207030580744,3.5,5.333333333333333,7.166666666666667,8.416666666666668,36.333333333333336
2011-01-31,FAC,O3,12,1,31.0,54.43817204301075,9.758329009913066,33.5,49.75,53.66666666666666,62.04166666666667,71.5
2011-01-31,FAC,O3,18,1,31.0,20.844086021505376,8.034063531114455,7.5,15.75,19.666666666666668,25.33333333333333,49.833333333333336
2011-01-31,FAC,PM10,0,2,30.0,29.613333333333337,15.597341359067075,9.4,20.799999999999997,26.1,34.05,96.0
2011-01-31,FAC,PM10,6,2,31.0,65.68817204301077,24.457133396099383,14.166666666666666,52.33333333333333,69.33333333333333,79.16666666666667,108.66666666666669
2011-01-31,FAC,PM10,12,2,31.0,50.96881720430109,17.31825612528662,22.666666666666668,40.25,50.5,58.0,99.83333333333331
2011-01-31,FAC,PM10,18,2,31.0,59.39784946236559,24.900939942818265,25.5,42.41666666666667,49.833333333333336,76.5,141.33333333333334
2011-01-31,FAC,SO2,0,1,31.0,5.15483870967742,10.819083100696885,0.0,0.6,1.4,4.3,47.4
2011-01-31,FAC,SO2,6,1,31.0,6.255913978494623,7.556274739122076,0.0,3.6666666666666665,4.666666666666667,5.916666666666666,39.333333333333336
2011-01-31,FAC,SO2,12,1,31.0,3.3279569892473115,3.940878796281014,0.1666666666666666,1.1666666666666667,2.0,3.583333333333333,18.33333333333333
2011-01-31,FAC,SO2,18,1,31.0,6.74731182795699,9.079165299346382,0.1666666666666666,0.75,1.5,10.75,26.166666666666668
2011-01-31,IZT,CO,0,15,31.0,1.1593548387096773,0.530521350395822,0.3,0.84,1.08,1.31,2.66
2011-01-31,IZT,CO,6,15,31.0,2.377956989247312,0.6199454440867894,0.8833333333333333,2.1666666666666665,2.35,2.666666666666667,4.166666666666667
2011-01-31,IZT,CO,12,15,31.0,0.7937634408602151,0.24821248653266587,0.4333333333333333,0.6283333333333333,0.75,0.9416666666666667,1.5
2011-01-31,IZT,CO,18,15,31.0,1.2683870967741933,0.3961938086974343,0.5666666666666667,1.0333333333333332,1.2166666666666666,1.4416666666666667,2.083333333333333
2011-01-31,IZT,NO,0,1,31.0,33.1741935483871,29.98638544119576,1.0,14.100000000000001,23.0,44.8,132.0
2011-01-31,IZT,NO,6,1,31.0,94.0215053763441,35.87634064950109,28.33333333333333,76.91666666666667,90.8,106.41666666666666,198.0
2011-01-31,IZT,NO,12,1,31.0,7.728494623655913,4.0068302646124865,3.333333333333333,4.916666666666666,7.0,8.833333333333332,20.0
2011-01-31,IZT,NO,18,1,31.0,20.499999999999996,14.360246051745307,2.6666666666666665,10.833333333333332,18.83333333333333,24.166666666666664,63.833333333333336
2011-01-31,IZT,NO2,0,1,31.0,35.270967741935486,8.197324504511096,19.4,29.1,35.0,40.099999999999994,51.4
2011-01-31,IZT,NO2,6,1,31.0,44.96774193548386,10.509764362411033,27.666666666666668,36.66666666666667,43.333333333333336,51.75,67.83333333333333
2011-01-31,IZT,NO2,12,1,31.0,26.4758064516129,11.811398950221362,11.333333333333334,19.5,24.0,33.08333333333333,62.66666666666666
2011-01-31,IZT,NO2,18,1,31.0,39.18817204301076,12.271748791392534,20.0,29.833333333333336,35.333333333333336,47.58333333333333,65.33333333333333
2011-01-31,IZT,NOX,0,1,31.0,68.33548387096776,34.34986218688606,20.4,44.7,64.0,80.1,175.4
2011-01-31,IZT,NOX,6,1,31.0,138.90752688172046,43.26549365785147,55.833333333333336,119.66666666666666,134.16666666666666,159.16666666666669,254.0
2011-01-31,IZT,NOX,12,1,31.0,34.18064516129032,15.204307440823397,15.0,24.25,31.0,43.5,82.66666666666667
2011-01-31,IZT,NOX,18,1,31.0,59.63978494623657,23.50579506065881,25.666666666666668,41.41666666666667,59.833333333333336,65.16666666666666,115.16666666666669
2011-01-31,IZT,O3,0,1,31.0,2.406451612903226,4.249387052573659,0.0,0.0,0.4,2.4000000000000004,18.8
2011-01-31,IZT,O3,6,1,31.0,5.4752688172043005,2.5200083442239203,1.4,4.333333333333333,5.0,6.0,13.833333333333334
2011-01-31,IZT,O3,12,1,31.0,56.01505376344086,12.771698569448974,33.166666666666664,46.41666666666667,58.833333333333336,62.16666666666666,78.5
2011-01-31,IZT,O3,18,1,31.0,13.946236559139784,6.47107339781834,5.333333333333333,9.333333333333332,11.833333333333334,17.5,31.83333333333333
2011-01-31,IZT,PM10,0,2,31.0,53.148387096774194,24.780420644368167,18.6,35.900000000000006,50.4,67.0,148.0
2011-01-31,IZT,PM10,6,2,31.0,68.23655913978497,25.374337217892247,25.0,50.25,68.66666666666667,85.16666666666667,137.66666666666666
2011-01-31,IZT,PM10,12,2,31.0,53.52365591397849,16.80467404898033,29.166666666666668,41.16666666666667,51.0,63.125,88.0
2011-01-31,IZT,PM10,18,2,31.0,61.24408602150539,20.26625253066778,37.0,47.16666666666667,56.5,68.75,131.83333333333334
2011-01-31,IZT,SO2,0,1,31.0,8.225806451612902,12.18061212862297,2.0,3.0,3.8,6.3,50.8
2011-01-31,IZT,SO2,6,1,31.0,10.386021505376345,11.619851386164935,3.1666666666666665,4.833333333333334,6.0,9.583333333333334,56.833333333333336
2011-01-31,IZT,SO2,12,1,29.0,4.583333333333333,3.7463050579606554,2.1666666666666665,2.333333333333333,3.1666666666666665,4.5,20.166666666666668
2011-01-31,IZT,SO2,18,1,31.0,3.9935483870967743,2.4282506941606656,2.0,2.6666666666666665,3.1666666666666665,4.416666666666666,14.666666666666666
2011-01-31,LLA,CO,0,15,0.0,,,,,,,
2011-01-31,LLA,CO,6,15,0.0,,,,,,,
2011-01-31,LLA,CO,12,15,0.0,,,,,,,
2011-01-31,LLA,CO,18,15,0.0,,,,,,,
2011-01-31,LLA,NO,0,1,0.0,,,,,,,
2011-01-31,LLA,NO,6,1,0.0,,,,,,,
2011-01-31,LLA,NO,12,1,0.0,,,,,,,
2011-01-31,LLA,NO,18,1,0.0,,,,,,,
2011-01-31,LLA,NO2,0,1,0.0,,,,,,,
2011-01-31,LLA,NO2,6,1,0.0,,,,,,,
2011-01-31,LLA,NO2,12,1,0.0,,,,,,,
2011-01-31,LLA,NO2,18,1,0.0,,,,,,,
2011-01-31,LLA,NOX,0,1,0.0,,,,,,,
2011-01-31,LLA,NOX,6,1,0.0,,,,,,,
2011-01-31,LLA,NOX,12,1,0.0,,,,,,,
2011-01-31,LLA,NOX,18,1,0.0,,,,,,,
2011-01-31,LLA,O3,0,1,0.0,,,,,,,
2011-01-31,LLA,O3,6,1,0.0,,,,,,,
2011-01-31,LLA,O3,12,1,0.0,,,,,,,
2011-01-31,LLA,O3,18,1,0.0,,,,,,,
2011-01-31,LLA,SO2,0,1,31.0,10.348387096774193,22.38135937140164,0.0,1.7000000000000002,2.8,4.0,104.0
2011-01-31,LLA,SO2,6,1,31.0,7.802150537634408,10.446005564715371,0.0,4.0,4.666666666666667,5.583333333333334,51.5
2011-01-31,LLA,SO2,12,1,31.0,3.816666666666667,4.609179649030513,0.1666666666666666,1.3333333333333333,2.0,3.9166666666666665,17.833333333333332
2011-01-31,LLA,SO2,18,1,31.0,3.4451612903225817,4.536473980617765,0.1666666666666666,1.45,2.1666666666666665,3.25,24.5
2011-01-31,LPR,CO,0,15,0.0,,,,,,,
2011-01-31,LPR,CO,6,15,0.0,,,,,,,
2011-01-31,LPR,CO,12,15,0.0,,,,,,,
2011-01-31,LPR,CO,18,15,0.0,,,,,,,
2011-01-31,LPR,NO,0,1,0.0,,,,,,,
2011-01-31,LPR,NO,6,1,0.0,,,,,,,
2011-01-31,LPR,NO,12,1,0.0,,,,,,,
2011-01-31,LPR,NO,18,1,0.0,,,,,,,
2011-01-31,LPR,NO2,0,1,0.0,,,,,,,
2011-01-31,LPR,NO2,6,1,0.0,,,,,,,
2011-01-31,LPR,NO2,12,1,0.0,,,,,,,
2011-01-31,LPR,NO2,18,1,0.0,,,,,,,
2011-01-31,LPR,NOX,0,1,0.0,,,,,,,
2011-01-31,LPR,NOX,6,1,0.0,,,,,,,
2011-01-31,LPR,NOX,12,1,0.0,,,,,,,
2011-01-31,LPR,NOX,18,1,0.0,,,,,,,
2011-01-31,LPR,O3,0,1,0.0,,,,,,,
2011-01-31,LPR,O3,6,1,0.0,,,,,,,
2011-01-31,LPR,O3,12,1,0.0,,,,,,,
2011-01-31,LPR,O3,18,1,0.0,,,,,,,
2011-01-31,LPR,SO2,0,1,31.0,5.599999999999999,7.463153935613727,1.6,2.6,3.8,4.9,42.2
2011-01-31,LPR,SO2,6,1,31.0,9.248387096774193,9.922103416147042,2.0,5.083333333333334,6.333333333333333,8.083333333333332,51.66666666666666
2011-01-31,LPR,SO2,12,1,31.0,5.005376344086022,4.6179348179975,1.8333333333333333,2.833333333333333,3.5,4.5,26.166666666666668
2011-01-31,LPR,SO2,18,1,31.0,4.849462365591398,3.8312445610401062,2.0,2.833333333333333,3.5,4.916666666666666,18.83333333333333
2011-01-31,MER,CO,0,15,30.0,1.2760000000000002,0.5586026284862292,0.4600000000000001,0.8250000000000001,1.26,1.52,2.7
2011-01-31,MER,CO,6,15,30.0,2.5172222222222227,0.564531530826732,1.3833333333333335,2.2125000000000004,2.4583333333333335,2.9541666666666666,3.6833333333333336
2011-01-31,MER,CO,12,15,29.0,0.9627011494252872,0.3244936268216034,0.4166666666666667,0.6833333333333335,0.95,1.1833333333333331,1.9
2011-01-31,MER,CO,18,15,29.0,1.2178160919540229,0.37806763888631173,0.5333333333333333,0.9666666666666668,1.1833333333333331,1.4500000000000002,1.9833333333333332
2011-01-31,MER,NO,0,1,31.0,48.83870967741935,37.48803966973426,0.8,27.8,47.0,55.4,163.6
2011-01-31,MER,NO,6,1,31.0,133.52688172043017,41.34417637288485,43.333333333333336,116.5,139.5,157.83333333333334,217.5
2011-01-31,MER,NO,12,1,31.0,12.199462365591396,6.2358795807615355,2.1666666666666665,7.416666666666666,12.5,14.916666666666668,28.5
2011-01-31,MER,NO,18,1,31.0,24.64516129032258,18.67954624793316,2.6666666666666665,11.583333333333334,22.666666666666668,28.83333333333333,77.33333333333333
2011-01-31,MER,NO2,0,1,31.0,40.99032258064516,9.01233801846889,21.8,37.0,39.4,47.9,62.4
2011-01-31,MER,NO2,6,1,31.0,51.64301075268818,10.977128389075661,30.166666666666668,42.083333333333336,52.16666666666666,59.583333333333336,73.5
2011-01-31,MER,NO2,12,1,31.0,35.65161290322581,13.569406872350152,16.0,24.583333333333336,35.833333333333336,42.18333333333333,70.66666666666667
2011-01-31,MER,NO2,18,1,31.0,43.483870967741936,12.134535566102969,23.666666666666668,32.916666666666664,42.0,52.75,69.33333333333333
2011-01-31,MER,NOX,0,1,31.0,89.68387096774194,42.23893225271517,21.6,57.45,88.8,106.0,211.4
2011-01-31,MER,NOX,6,1,31.0,185.0602150537634,49.41586746166909,73.33333333333333,167.33333333333331,190.5,216.08333333333331,278.3333333333333
2011-01-31,MER,NOX,12,1,31.0,47.6741935483871,18.836119183686193,22.166666666666668,32.58333333333333,46.833333333333336,60.33333333333333,99.16666666666669
2011-01-31,MER,NOX,18,1,31.0,68.05913978494624,26.756015190326718,27.33333333333333,48.5,66.5,79.91666666666666,142.16666666666666
2011-01-31,MER,O3,0,1,31.0,1.5774193548387097,2.75644211226711,0.0,0.0,0.2,1.0,8.8
2011-01-31,MER,O3,6,1,31.0,4.607526881720429,2.3192225657401817,1.0,3.5,4.166666666666667,4.833333333333333,12.333333333333334
2011-01-31,MER,O3,12,1,31.0,50.31397849462366,10.614925809456365,30.5,43.08333333333333,49.66666666666666,56.25,70.33333333333333
2011-01-31,MER,O3,18,1,31.0,11.720430107526882,5.092730312029425,4.166666666666667,7.25,10.666666666666666,15.416666666666668,24.0
2011-01-31,MER,PM10,0,2,31.0,59.93548387096775,23.263613195820014,17.2,44.8,58.4,79.1,111.4
2011-01-31,MER,PM10,6,2,31.0,99.46236559139786,34.57620969945095,40.5,74.08333333333334,98.33333333333331,124.91666666666666,170.0
2011-01-31,MER,PM10,12,2,31.0,79.9247311827957,25.44455987515098,42.5,59.58333333333333,79.33333333333333,97.0,129.66666666666666
2011-01-31,MER,PM10,18,2,31.0,73.29569892473118,29.065179296725084,36.66666666666666,47.833333333333336,64.16666666666667,94.0,135.16666666666666
2011-01-31,MER,PM2.5,0,2,31.0,26.4258064516129,11.86296668184749,6.4,19.5,24.0,33.400000000000006,62.8
2011-01-31,MER,PM2.5,6,2,31.0,39.96774193548388,17.089276438036432,14.166666666666666,27.333333333333336,40.0,48.83333333333333,92.5
2011-01-31,MER,PM2.5,12,2,31.0,29.75268817204301,13.898765663802664,10.166666666666666,18.583333333333336,27.33333333333333,40.75,69.16666666666667
2011-01-31,MER,PM2.5,18,2,31.0,21.499999999999993,8.836582211759545,7.5,15.166666666666668,19.83333333333333,26.75,44.0
2011-01-31,MER,SO2,0,1,31.0,8.463440860215051,12.939249376702536,0.2,2.2,3.6,5.2,43.6
2011-01-31,MER,SO2,6,1,31.0,9.282795698924732,8.874511445990587,2.0,5.416666666666666,6.833333333333333,8.0,40.66666666666666
2011-01-31,MER,SO2,12,1,31.0,3.1462365591397847,3.5768150266357113,0.8333333333333334,1.0,2.0,3.083333333333333,19.0
2011-01-31,MER,SO2,18,1,31.0,3.3010752688172036,3.5369529036013327,0.6666666666666666,1.5,2.5,3.666666666666667,20.33333333333333
2011-01-31,MON,CO,0,15,0.0,,,,,,,
2011-01-31,MON,CO,6,15,0.0,,,,,,,
