,,,,value,value,value,value,value,value,value,value
2011-01-02,TLI,NOX,1,46.0,33.97826086956522,23.188588314499082,8.0,15.0,26.5,46.75,86.0
2011-01-02,TLI,O3,1,0.0,,,,,,,
2011-01-02,TLI,PM10,2,44.0,76.61363636363636,69.11709508494243,5.0,29.0,62.5,93.0,309.0
2011-01-02,TLI,SO2,1,46.0,7.043478260869565,15.039143772523355,0.0,0.0,1.5,5.0,87.0
2011-01-02,TPN,CO,15,0.0,,,,,,,
2011-01-02,TPN,NO,1,0.0,,,,,,,
2011-01-02,TPN,NO2,1,0.0,,,,,,,
2011-01-02,TPN,NOX,1,0.0,,,,,,,
2011-01-02,TPN,O3,1,46.0,37.15217391304348,22.810297276356327,3.0,20.0,28.0,52.75,97.0
2011-01-02,TPN,SO2,1,0.0,,,,,,,
2011-01-02,UIZ,CO,15,21.0,1.2285714285714286,0.7163399033579361,0.1,0.7,1.5,1.6,2.4
2011-01-02,UIZ,NO,1,45.0,16.11111111111111,18.451684109171346,0.0,2.0,10.0,24.0,67.0
2011-01-02,UIZ,NO2,1,45.0,29.0,13.350178752633717,4.0,19.0,31.0,33.0,68.0
2011-01-02,UIZ,NOX,1,45.0,45.044444444444444,28.392505057397518,5.0,23.0,42.0,61.0,128.0
2011-01-02,UIZ,O3,1,45.0,21.044444444444444,25.573384206983235,0.0,0.0,5.0,40.0,91.0
2011-01-02,UIZ,PM10,2,0.0,,,,,,,
2011-01-02,UIZ,PM2.5,2,46.0,45.630434782608695,35.76426440870344,3.0,19.25,34.0,59.25,143.0
2011-01-02,UIZ,SO2,1,45.0,5.311111111111111,6.8616928146652185,1.0,2.0,4.0,5.0,36.0
2011-01-02,VIF,CO,15,46.0,0.8869565217391304,0.8253238275306584,0.2,0.325,0.5,1.0750000000000002,2.9
2011-01-02,VIF,NO,1,46.0,12.108695652173912,16.500812452549198,0.0,1.0,3.0,16.75,56.0
2011-01-02,VIF,NO2,1,46.0,19.565217391304348,8.172180924502463,7.0,12.5,18.0,26.5,37.0
2011-01-02,VIF,NOX,1,46.0,31.652173913043477,22.96298218273571,8.0,15.0,24.5,41.0,91.0
2011-01-02,VIF,O3,1,0.0,,,,,,,
2011-01-02,VIF,PM10,2,45.0,102.22222222222223,111.66078681941711,11.0,34.0,46.0,114.0,425.0
2011-01-02,VIF,SO2,1,46.0,8.804347826086957,21.778296602318346,0.0,0.0,1.0,5.5,98.0
2011-01-02,XAL,CO,15,45.0,1.2199999999999998,0.8564196082847154,0.3,0.6,1.0,1.8,4.3
2011-01-02,XAL,NO,1,45.0,36.111111111111114,49.90000101212525,0.0,3.0,16.0,56.0,259.0
2011-01-02,XAL,NO2,1,45.0,28.77777777777778,9.949620570401141,11.0,21.0,31.0,36.0,52.0
2011-01-02,XAL,NOX,1,45.0,64.53333333333333,54.774579372684784,11.0,22.0,51.0,92.0,290.0
2011-01-02,XAL,O3,1,45.0,19.22222222222222,22.050447211388303,1.0,2.0,8.0,37.0,75.0
2011-01-02,XAL,PM10,2,43.0,74.97674418604652,49.83089898756786,12.0,42.0,67.0,90.5,224.0
2011-01-02,XAL,PM2.5,2,0.0,,,,,,,
2011-01-02,XAL,SO2,1,45.0,6.222222222222222,5.28242751053343,2.0,3.0,5.0,7.0,31.0
2011-01-09,ACO,CO,15,0.0,,,,,,,
2011-01-09,ACO,NO,1,0.0,,,,,,,
2011-01-09,ACO,NO2,1,0.0,,,,,,,
2011-01-09,ACO,NOX,1,0.0,,,,,,,
2011-01-09,ACO,O3,1,160.0,34.225,26.038421055609007,1.0,8.0,33.5,55.25,92.0
2011-01-09,ACO,PM10,2,0.0,,,,,,,
2011-01-09,ACO,SO2,1,160.0,0.975,2.163010945927283,0.0,0.0,0.0,1.0,12.0
2011-01-09,ATI,NO,1,161.0,20.993788819875775,32.828245630556076,0.0,2.0,4.0,24.0,142.0
2011-01-09,ATI,NO2,1,161.0,30.149068322981368,16.104429196700913,4.0,17.0,29.0,40.0,88.0
2011-01-09,ATI,NOX,1,161.0,50.993788819875775,43.62489210508289,6.0,19.0,33.0,68.0,193.0
2011-01-09,ATI,SO2,1,161.0,4.590062111801243,8.663480860550116,0.0,0.0,1.0,4.0,49.0
2011-01-09,CAM,CO,15,0.0,,,,,,,
2011-01-09,CAM,NO,1,0.0,,,,,,,
2011-01-09,CAM,NO2,1,0.0,,,,,,,
2011-01-09,CAM,NOX,1,0.0,,,,,,,
2011-01-09,CAM,O3,1,0.0,,,,,,,
2011-01-09,CAM,PM10,2,0.0,,,,,,,
2011-01-09,CAM,PM2.5,2,159.0,27.57861635220126,13.583023492114185,2.0,18.0,25.0,33.5,60.0
2011-01-09,CAM,SO2,1,0.0,,,,,,,
2011-01-09,CHO,CO,15,0.0,,,,,,,
2011-01-09,CHO,NO,1,0.0,,,,,,,
2011-01-09,CHO,NO2,1,0.0,,,,,,,
2011-01-09,CHO,NOX,1,0.0,,,,,,,
2011-01-09,CHO,O3,1,127.0,23.0,24.707173946941897,1.0,1.0,10.0,42.5,102.0
2011-01-09,CHO,SO2,1,0.0,,,,,,,
2011-01-09,COY,NO,1,0.0,,,,,,,
2011-01-09,COY,NO2,1,0.0,,,,,,,
2011-01-09,COY,NOX,1,0.0,,,,,,,
2011-01-09,COY,O3,1,158.0,27.056962025316455,32.27612627032026,1.0,2.0,8.5,46.75,121.0
2011-01-09,COY,PM2.5,2,154.0,30.305194805194805,11.978918258404704,8.0,22.0,28.0,37.75,64.0
2011-01-09,CUA,CO,15,0.0,,,,,,,
2011-01-09,CUA,NO,1,0.0,,,,,,,
2011-01-09,CUA,NO2,1,0.0,,,,,,,
2011-01-09,CUA,NOX,1,0.0,,,,,,,
2011-01-09,CUA,O3,1,160.0,39.56875,23.722351500047893,1.0,21.0,37.0,55.0,108.0
2011-01-09,CUA,SO2,1,0.0,,,,,,,
2011-01-09,FAC,CO,15,161.0,1.0596273291925458,0.8120482499509787,0.0,0.5,0.8,1.7,3.6
2011-01-09,FAC,NO,1,161.0,30.73913043478261,40.775991977377195,0.0,3.0,10.0,43.0,166.0
2011-01-09,FAC,NO2,1,161.0,36.608695652173914,21.099814546887455,6.0,22.0,34.0,43.0,136.0
2011-01-09,FAC,NOX,1,161.0,67.19875776397515,54.552820719438564,6.0,24.0,45.0,100.0,251.0
2011-01-09,FAC,O3,1,161.0,28.565217391304348,24.456794201380852,1.0,7.0,22.0,46.0,92.0
2011-01-09,FAC,PM10,2,158.0,51.80379746835443,27.475631093001653,6.0,29.25,47.0,71.75,125.0
2011-01-09,FAC,SO2,1,161.0,4.62111801242236,6.672653238572797,0.0,1.0,3.0,5.0,48.0
2011-01-09,IZT,CO,15,155.0,1.5774193548387097,0.8753884768131481,0.4,1.0,1.3,2.05,5.0
2011-01-09,IZT,NO,1,155.0,39.71612903225807,46.01704298038463,0.0,6.5,19.0,57.0,196.0
2011-01-09,IZT,NO2,1,155.0,41.96774193548387,17.326287870214486,10.0,31.0,41.0,51.0,100.0
2011-01-09,IZT,NOX,1,155.0,81.60645161290323,55.21498676357005,10.0,42.0,68.0,104.5,260.0
2011-01-09,IZT,O3,1,155.0,22.348387096774193,29.31658666821833,0.0,0.0,6.0,41.5,106.0
2011-01-09,IZT,PM10,2,155.0,61.83870967741935,21.94369532594778,16.0,45.0,61.0,75.0,132.0
2011-01-09,IZT,SO2,1,150.0,5.886666666666667,3.9807197532500314,2.0,3.0,5.0,7.0,22.0
2011-01-09,LLA,CO,15,0.0,,,,,,,
2011-01-09,LLA,NO,1,0.0,,,,,,,
2011-01-09,LLA,NO2,1,0.0,,,,,,,
2011-01-09,LLA,NOX,1,0.0,,,,,,,
2011-01-09,LLA,O3,1,0.0,,,,,,,
2011-01-09,LLA,SO2,1,161.0,5.571428571428571,7.414271951542406,1.0,3.0,3.0,6.0,59.0
2011-01-09,LPR,CO,15,0.0,,,,,,,
2011-01-09,LPR,NO,1,0.0,,,,,,,
2011-01-09,LPR,NO2,1,0.0,,,,,,,
2011-01-09,LPR,NOX,1,0.0,,,,,,,
2011-01-09,LPR,O3,1,0.0,,,,,,,
2011-01-09,LPR,SO2,1,160.0,6.725,7.719085226214289,2.0,3.0,4.0,8.0,62.0
2011-01-09,MER,CO,15,159.0,1.7100628930817598,0.823791402298202,0.7,1.1,1.5,2.1,5.3
2011-01-09,MER,NO,1,156.0,55.55769230769231,64.03539750790212,0.0,9.75,33.5,81.25,301.0
2011-01-09,MER,NO2,1,156.0,49.717948717948715,17.621392743387457,13.0,37.0,49.0,58.0,106.0
2011-01-09,MER,NOX,1,156.0,105.13461538461539,72.62596057115788,18.0,50.0,89.0,140.5,384.0
2011-01-09,MER,O3,1,159.0,19.855345911949687,26.410545572609433,0.0,0.0,6.0,36.0,95.0
2011-01-09,MER,PM10,2,158.0,85.18987341772151,34.783250947556496,26.0,61.0,81.0,107.5,224.0
2011-01-09,MER,PM2.5,2,158.0,33.949367088607595,15.632237419212567,5.0,24.0,31.0,43.0,86.0
2011-01-09,MER,SO2,1,158.0,5.6835443037974684,6.70971214281402,0.0,2.0,4.0,7.0,55.0
2011-01-09,MON,CO,15,0.0,,,,,,,
2011-01-09,MON,NO,1,0.0,,,,,,,
2011-01-09,MON,NO2,1,0.0,,,,,,,
2011-01-09,MON,NOX,1,0.0,,,,,,,
2011-01-09,MON,O3,1,161.0,33.24223602484472,28.62991800492877,1.0,2.0,34.0,56.0,91.0
2011-01-09,MON,SO2,1,0.0,,,,,,,
2011-01-09,NEZ,CO,15,0.0,,,,,,,
2011-01-09,NEZ,NO,1,0.0,,,,,,,
2011-01-09,NEZ,NO2,1,0.0,,,,,,,
2011-01-09,NEZ,NOX,1,0.0,,,,,,,
2011-01-09,NEZ,O3,1,0.0,,,,,,,
2011-01-09,NEZ,PM2.5,2,0.0,,,,,,,
2011-01-09,NEZ,SO2,1,0.0,,,,,,,
2011-01-09,PED,CO,15,161.0,0.698136645962733,0.42108075972570874,0.1,0.4,0.6,1.0,1.9
2011-01-09,PED,NO,1,161.0,15.583850931677018,23.4799273333126,0.0,2.0,5.0,17.0,109.0
2011-01-09,PED,NO2,1,161.0,30.32919254658385,16.742825477467775,4.0,17.0,28.0,41.0,73.0
2011-01-09,PED,NOX,1,161.0,45.83229813664596,34.90813587561728,6.0,19.0,34.0,62.0,175.0
2011-01-09,PED,O3,1,161.0,29.53416149068323,27.189159387497764,0.0,8.0,21.0,46.0,101.0
2011-01-09,PED,PM10,2,157.0,44.47133757961783,21.441500769551887,9.0,27.0,41.0,62.0,109.0
2011-01-09,PED,PM2.5,2,0.0,,,,,,,
2011-01-09,PED,SO2,1,161.0,3.6956521739130435,3.786560903809802,0.0,2.0,3.0,4.0,27.0
2011-01-09,PER,PM2.5,2,160.0,44.9125,31.754836703847964,6.0,27.75,40.0,52.25,302.0
2011-01-09,SAG,CO,15,152.0,1.1309210526315794,0.5713042534564464,0.3,0.7,1.0,1.4,3.2
2011-01-09,SAG,NO,1,139.0,29.287769784172664,40.774076128350586,0.0,1.0,12.0,39.0,198.0
2011-01-09,SAG,NO2,1,139.0,33.83453237410072,13.065940412918787,8.0,24.0,35.0,43.0,70.0
2011-01-09,SAG,NOX,1,139.0,62.431654676258994,46.45958979020468,10.0,25.0,53.0,81.0,241.0
2011-01-09,SAG,O3,1,152.0,22.875,23.728685102397513,2.0,3.0,11.5,40.5,88.0
2011-01-09,SAG,PM10,2,154.0,86.85064935064935,37.07593029741432,20.0,64.25,81.0,101.0,321.0
2011-01-09,SAG,PM2.5,2,153.0,31.477124183006534,13.220341666558006,7.0,20.0,29.0,38.0,73.0
2011-01-09,SAG,SO2,1,152.0,5.3618421052631575,5.765332959495445,2.0,3.0,4.0,5.0,51.0
2011-01-09,SJA,CO,15,0.0,,,,,,,
2011-01-09,SJA,NO,1,0.0,,,,,,,
2011-01-09,SJA,NO2,1,0.0,,,,,,,
2011-01-09,SJA,NOX,1,0.0,,,,,,,
2011-01-09,SJA,O3,1,0.0,,,,,,,
2011-01-09,SJA,PM2.5,2,138.0,29.97826086956522,14.114478455218853,1.0,19.0,30.0,37.0,75.0
2011-01-09,SJA,SO2,1,0.0,,,,,,,
2011-01-09,SUR,CO,15,156.0,1.9878205128205122,0.8244914717153526,0.2,1.5,2.0,2.6,4.0
2011-01-09,SUR,NO,1,156.0,27.647435897435898,31.20314386294029,0.0,3.0,17.5,42.0,148.0
2011-01-09,SUR,NO2,1,156.0,37.64102564102564,14.517152799116177,8.0,27.0,38.5,47.0,77.0
2011-01-09,SUR,NOX,1,156.0,65.18589743589743,38.50677434948707,10.0,33.0,60.0,87.5,198.0
2011-01-09,SUR,O3,1,156.0,26.942307692307693,30.975378439639897,2.0,3.0,9.5,47.5,110.0
2011-01-09,SUR,PM10,2,154.0,59.51948051948052,27.836643170403114,7.0,40.0,54.5,80.0,130.0
2011-01-09,SUR,SO2,1,156.0,3.358974358974359,3.0500105085989597,0.0,2.0,3.0,4.0,24.0
2011-01-09,TAH,CO,15,0.0,,,,,,,
2011-01-09,TAH,NO,1,0.0,,,,,,,
2011-01-09,TAH,NO2,1,0.0,,,,,,,
2011-01-09,TAH,NOX,1,0.0,,,,,,,
2011-01-09,TAH,O3,1,152.0,36.49342105263158,26.163519598007365,2.0,11.0,36.5,59.0,99.0
2011-01-09,TAH,PM10,2,153.0,68.38562091503267,34.48514634154035,9.0,45.0,62.0,91.0,196.0
2011-01-09,TAH,SO2,1,142.0,1.5211267605633803,2.63559462078188,0.0,0.0,0.0,2.0,19.0
2011-01-09,TLA,CO,15,157.0,1.2471337579617825,0.704159847597461,0.5,0.7,1.0,1.5,4.4
2011-01-09,TLA,NO,1,156.0,37.66025641025641,50.329686845820405,0.0,5.0,18.0,44.0,273.0
2011-01-09,TLA,NO2,1,156.0,40.90384615384615,19.985084388485536,9.0,24.75,39.0,50.0,111.0
2011-01-09,TLA,NOX,1,156.0,78.41666666666667,61.84005991873462,10.0,31.75,62.5,101.25,330.0
2011-01-09,TLA,O3,1,142.0,24.556338028169016,25.04733806099292,0.0,1.0,13.5,45.0,98.0
2011-01-09,TLA,PM10,2,159.0,51.64779874213836,23.41457361947946,18.0,35.0,45.0,64.0,121.0
2011-01-09,TLA,PM2.5,2,159.0,24.459119496855347,13.141750137944404,4.0,16.0,22.0,29.0,69.0
2011-01-09,TLA,SO2,1,157.0,6.044585987261146,8.360732354319882,0.0,2.0,3.0,8.0,60.0
2011-01-09,TLI,CO,15,158.0,0.8455696202531642,0.7627134711483682,0.0,0.2,0.6499999999999999,1.3,3.2
2011-01-09,TLI,NO,1,158.0,35.65822784810127,48.103758894387994,0.0,1.0,13.5,58.0,262.0
2011-01-09,TLI,NO2,1,158.0,35.0126582278481,17.190571901934174,6.0,20.0,34.0,45.0,81.0
2011-01-09,TLI,NOX,1,158.0,70.49367088607595,59.301211772180146,7.0,20.0,55.5,98.75,307.0
2011-01-09,TLI,O3,1,0.0,,,,,,,
2011-01-09,TLI,PM10,2,149.0,78.76510067114094,48.80620658107319,4.0,42.0,72.0,114.0,273.0
2011-01-09,TLI,SO2,1,158.0,4.8164556962025316,6.275864807151482,0.0,1.0,3.0,6.0,40.0
2011-01-09,TPN,CO,15,0.0,,,,,,,
2011-01-09,TPN,NO,1,0.0,,,,,,,
2011-01-09,TPN,NO2,1,0.0,,,,,,,
2011-01-09,TPN,NOX,1,0.0,,,,,,,
2011-01-09,TPN,O3,1,156.0,44.794871794871796,23.180280259019373,14.0,28.0,38.0,58.25,109.0
2011-01-09,TPN,SO2,1,0.0,,,,,,,
2011-01-09,UIZ,CO,15,135.0,1.1096296296296295,0.8697120877241181,0.0,0.4,0.9,1.6,4.5
2011-01-09,UIZ,NO,1,150.0,29.6,42.13656289834171,0.0,2.0,11.5,39.25,234.0
2011-01-09,UIZ,NO2,1,150.0,36.553333333333335,17.27493302337142,3.0,22.0,35.0,50.5,81.0
2011-01-09,UIZ,NOX,1,150.0,65.99333333333334,52.13733756800485,3.0,25.0,53.0,94.5,295.0
2011-01-09,UIZ,O3,1,150.0,26.326666666666668,27.225258866683742,0.0,2.0,16.5,45.5,102.0
2011-01-09,UIZ,PM10,2,0.0,,,,,,,
