,,,,value,value,value,value,value,value,value,value
,,,,count,mean,std,min,25%,50%,75%,max
date,id_station,id_parameter,unit,,,,,,,,
2020-01-05,ACO,CO,15,0.0,,,,,,,
2020-01-05,ACO,NO,1,0.0,,,,,,,
2020-01-05,ACO,NO2,1,0.0,,,,,,,
2020-01-05,ACO,NOX,1,0.0,,,,,,,
2020-01-05,ACO,O3,1,0.0,,,,,,,
2020-01-05,ACO,PM10,2,0.0,,,,,,,
2020-01-05,ACO,SO2,1,0.0,,,,,,,
2020-01-05,AJM,CO,15,69.0,0.26376811594202887,0.17737548614761858,0.0,0.1,0.2,0.4,0.7
2020-01-05,AJM,NO,1,69.0,4.608695652173913,7.025619904205118,0.0,0.0,2.0,5.0,32.0
2020-01-05,AJM,NO2,1,69.0,19.942028985507246,10.193544753725579,3.0,12.0,19.0,27.0,43.0
2020-01-05,AJM,NOX,1,69.0,24.594202898550726,14.688249445790202,3.0,14.0,22.0,33.0,63.0
2020-01-05,AJM,O3,1,69.0,38.028985507246375,21.128438470245815,2.0,22.0,32.0,50.0,90.0
2020-01-05,AJM,PM10,2,1.0,29.0,,29.0,29.0,29.0,29.0,29.0
2020-01-05,AJM,PM2.5,2,1.0,16.0,,16.0,16.0,16.0,16.0,16.0
2020-01-05,AJM,PMCO,2,1.0,13.0,,13.0,13.0,13.0,13.0,13.0
2020-01-05,AJM,SO2,1,69.0,5.550724637681159,5.306866339896936,1.0,1.0,4.0,9.0,24.0
2020-01-05,AJU,O3,1,89.0,30.84269662921348,24.632249222035448,3.0,11.0,23.0,43.0,98.0
2020-01-05,AJU,PM2.5,2,57.0,18.842105263157894,14.54032505247317,1.0,10.0,15.0,20.0,62.0
2020-01-05,ATI,CO,15,0.0,,,,,,,
2020-01-05,ATI,NO,1,112.0,8.723214285714286,16.70151841909045,0.0,1.0,2.0,9.25,113.0
2020-01-05,ATI,NO2,1,112.0,17.107142857142858,11.119625652245428,2.0,7.75,16.5,25.0,49.0
2020-01-05,ATI,NOX,1,112.0,25.848214285714285,25.389296823246085,1.0,8.75,21.0,34.0,150.0
2020-01-05,ATI,O3,1,112.0,19.857142857142858,15.830098565455001,0.0,8.75,18.5,27.0,63.0
2020-01-05,ATI,PM10,2,106.0,37.009433962264154,26.52491920297155,1.0,16.25,29.5,54.0,123.0
2020-01-05,ATI,SO2,1,112.0,6.544642857142857,12.996803760133027,0.0,1.0,2.0,6.0,88.0
2020-01-05,BJU,CO,15,112.0,0.3383928571428571,0.3414979022568326,0.0,0.1,0.2,0.4,1.7
2020-01-05,BJU,NO2,1,112.0,22.607142857142858,14.449263295449004,2.0,11.0,21.5,32.25,72.0
2020-01-05,BJU,O3,1,83.0,19.3855421686747,15.865925541865794,0.0,9.0,16.0,26.0,74.0
2020-01-05,BJU,PM10,2,112.0,36.723214285714285,22.15758866666757,6.0,20.0,33.5,49.25,103.0
2020-01-05,BJU,PM2.5,2,112.0,19.544642857142858,18.610221154054873,1.0,6.0,12.5,26.0,87.0
2020-01-05,BJU,PMCO,2,112.0,17.169642857142858,10.969152810714844,3.0,10.0,15.5,22.0,65.0
2020-01-05,BJU,SO2,1,112.0,5.169642857142857,6.7888201589509745,0.0,1.0,1.0,8.0,26.0
2020-01-05,CAM,CO,15,112.0,0.3928571428571428,0.3942638906164442,0.0,0.1,0.2,0.42500000000000004,1.5
2020-01-05,CAM,NO,1,112.0,14.901785714285714,25.366843586446738,0.0,1.0,4.5,18.0,143.0
2020-01-05,CAM,NO2,1,112.0,23.9375,16.02491373956067,2.0,9.0,26.0,33.0,65.0
2020-01-05,CAM,NOX,1,112.0,38.8125,35.47427217698041,2.0,10.5,33.5,55.25,184.0
2020-01-05,CAM,O3,1,112.0,22.258928571428573,18.72453010546667,1.0,4.75,20.0,31.25,78.0
2020-01-05,CAM,PM10,2,0.0,,,,,,,
2020-01-05,CAM,PM2.5,2,0.0,,,,,,,
2020-01-05,CAM,PMCO,2,0.0,,,,,,,
2020-01-05,CAM,SO2,1,112.0,8.910714285714286,14.699116582775588,1.0,1.0,2.0,11.25,77.0
2020-01-05,CCA,CO,15,112.0,0.32053571428571415,0.2578980847862623,0.0,0.1,0.2,0.5,1.1
2020-01-05,CCA,NO,1,112.0,6.723214285714286,9.648983348797929,0.0,0.0,2.0,10.0,47.0
2020-01-05,CCA,NO2,1,112.0,19.151785714285715,13.022648200418615,1.0,9.75,19.0,28.0,70.0
2020-01-05,CCA,NOX,1,112.0,25.830357142857142,19.980570919914033,0.0,10.75,21.5,39.0,89.0
2020-01-05,CCA,O3,1,112.0,23.732142857142858,20.45781515148186,1.0,10.0,18.5,31.5,80.0
2020-01-05,CCA,PM2.5,2,109.0,17.10091743119266,14.602729928775263,1.0,5.0,14.0,23.0,63.0
2020-01-05,CCA,SO2,1,112.0,3.419642857142857,4.445137829331091,1.0,1.0,1.0,4.0,27.0
2020-01-05,CHO,CO,15,0.0,,,,,,,
2020-01-05,CHO,NO,1,0.0,,,,,,,
2020-01-05,CHO,NO2,1,0.0,,,,,,,
2020-01-05,CHO,NOX,1,0.0,,,,,,,
2020-01-05,CHO,O3,1,0.0,,,,,,,
2020-01-05,CHO,PM10,2,0.0,,,,,,,
2020-01-05,CHO,SO2,1,0.0,,,,,,,
2020-01-05,COY,NO,1,0.0,,,,,,,
2020-01-05,COY,NO2,1,0.0,,,,,,,
2020-01-05,COY,NOX,1,0.0,,,,,,,
2020-01-05,COY,O3,1,0.0,,,,,,,
2020-01-05,COY,PM2.5,2,0.0,,,,,,,
2020-01-05,CUA,CO,15,112.0,0.2366071428571428,0.2928565542888897,0.0,0.1,0.1,0.3,1.7
2020-01-05,CUA,NO,1,112.0,6.678571428571429,10.187622136084787,0.0,2.0,3.0,6.0,58.0
2020-01-05,CUA,NO2,1,112.0,17.571428571428573,15.049296943091345,2.0,6.0,14.0,25.25,80.0
2020-01-05,CUA,NOX,1,112.0,24.276785714285715,23.475196732878757,3.0,8.0,17.0,33.0,137.0
2020-01-05,CUA,O3,1,112.0,25.366071428571427,16.60944892030718,1.0,15.0,22.0,29.25,76.0
2020-01-05,CUA,PM10,2,111.0,34.13513513513514,31.092672766333543,4.0,15.0,25.0,38.5,200.0
2020-01-05,CUA,SO2,1,112.0,3.5,4.975616218797101,1.0,1.0,1.0,4.0,31.0
2020-01-05,CUT,NO,1,112.0,16.758928571428573,26.472574806008524,0.0,1.0,4.0,21.75,148.0
2020-01-05,CUT,NO2,1,112.0,19.607142857142858,11.741477371365617,3.0,10.0,18.5,27.0,48.0
2020-01-05,CUT,NOX,1,112.0,36.392857142857146,34.148946969863935,3.0,11.0,22.5,52.25,180.0
2020-01-05,CUT,O3,1,112.0,19.669642857142858,19.969521097018646,0.0,2.0,14.0,30.0,89.0
2020-01-05,CUT,PM10,2,109.0,59.22018348623853,53.884024602598394,1.0,21.0,40.0,74.0,245.0
2020-01-05,CUT,SO2,1,112.0,4.964285714285714,8.033632649010878,1.0,1.0,2.0,4.0,50.0
2020-01-05,FAC,CO,15,112.0,0.34642857142857153,0.33475244892188905,0.0,0.1,0.2,0.42500000000000004,1.5
2020-01-05,FAC,NO,1,112.0,12.964285714285714,18.13062143776196,0.0,2.0,5.0,16.25,101.0
2020-01-05,FAC,NO2,1,112.0,19.973214285714285,13.159081967369087,2.0,9.75,18.0,28.0,58.0
2020-01-05,FAC,NOX,1,112.0,32.892857142857146,28.664369426974574,3.0,12.75,24.0,42.25,133.0
2020-01-05,FAC,O3,1,112.0,21.401785714285715,16.19112192576318,1.0,9.0,18.0,28.0,70.0
2020-01-05,FAC,PM10,2,101.0,36.00990099009901,25.97594850992161,1.0,17.0,27.0,52.0,124.0
2020-01-05,FAC,SO2,1,112.0,4.830357142857143,6.202133304674895,1.0,2.0,2.0,4.25,36.0
2020-01-05,FAR,CO,15,0.0,,,,,,,
2020-01-05,FAR,NO,1,0.0,,,,,,,
2020-01-05,FAR,NO2,1,112.0,19.321428571428573,11.740600446386841,3.0,10.0,19.0,26.25,73.0
2020-01-05,FAR,NOX,1,0.0,,,,,,,
2020-01-05,FAR,O3,1,112.0,23.375,20.655529547820866,1.0,7.75,18.5,32.0,86.0
2020-01-05,FAR,PM2.5,2,112.0,19.651785714285715,18.610134709335508,1.0,7.0,15.0,24.25,117.0
2020-01-05,FAR,SO2,1,112.0,3.1160714285714284,5.618094216501057,0.0,0.0,1.0,3.0,31.0
2020-01-05,GAM,NO2,1,107.0,25.7196261682243,12.684706578829754,3.0,16.0,27.0,34.0,60.0
2020-01-05,GAM,O3,1,107.0,22.439252336448597,23.21197542669108,1.0,4.0,18.0,30.5,101.0
2020-01-05,GAM,PM10,2,0.0,,,,,,,
2020-01-05,GAM,PM2.5,2,0.0,,,,,,,
2020-01-05,GAM,PMCO,2,0.0,,,,,,,
2020-01-05,HGM,CO,15,0.0,,,,,,,
2020-01-05,HGM,NO,1,0.0,,,,,,,
2020-01-05,HGM,NO2,1,0.0,,,,,,,
2020-01-05,HGM,NOX,1,0.0,,,,,,,
2020-01-05,HGM,O3,1,0.0,,,,,,,
2020-01-05,HGM,PM10,2,1.0,51.0,,51.0,51.0,51.0,51.0,51.0
2020-01-05,HGM,PM2.5,2,1.0,32.0,,32.0,32.0,32.0,32.0,32.0
2020-01-05,HGM,PMCO,2,1.0,18.0,,18.0,18.0,18.0,18.0,18.0
2020-01-05,HGM,SO2,1,0.0,,,,,,,
2020-01-05,INN,CO,15,112.0,0.19285714285714278,0.14439328533356682,0.0,0.1,0.1,0.2,0.7
2020-01-05,INN,O3,1,112.0,35.63392857142857,16.334893583713622,17.0,24.0,30.0,44.5,87.0
2020-01-05,INN,PM10,2,74.0,21.7972972972973,21.14138947088669,2.0,9.0,14.0,25.25,97.0
2020-01-05,INN,PM2.5,2,74.0,11.567567567567568,12.228510456094975,1.0,5.0,7.0,15.0,64.0
2020-01-05,INN,PMCO,2,74.0,10.297297297297296,11.464931318136259,1.0,3.0,7.0,11.0,57.0
2020-01-05,INN,SO2,1,112.0,1.1785714285714286,1.2463589183740589,0.0,1.0,1.0,1.0,8.0
2020-01-05,IZT,CO,15,102.0,0.4686274509803923,0.457063462057397,0.0,0.1,0.3,0.6,2.2
2020-01-05,IZT,NO,1,104.0,11.961538461538462,13.156210890252465,1.0,3.0,6.5,16.25,61.0
2020-01-05,IZT,NO2,1,104.0,27.759615384615383,15.654333555726215,4.0,14.75,28.5,35.0,79.0
2020-01-05,IZT,NOX,1,104.0,39.73076923076923,24.69433753309968,6.0,19.75,37.5,54.0,121.0
2020-01-05,IZT,O3,1,104.0,18.432692307692307,18.518300800175094,0.0,5.0,12.0,23.25,77.0
2020-01-05,IZT,PM10,2,115.0,38.08695652173913,27.001808002295505,4.0,18.0,30.0,50.5,148.0
2020-01-05,IZT,SO2,1,104.0,5.509615384615385,7.166528444632183,1.0,1.0,2.0,7.0,37.0
2020-01-05,LLA,CO,15,112.0,0.44464285714285723,0.4643777752506232,0.1,0.2,0.3,0.5,2.7
2020-01-05,LLA,NO,1,112.0,15.107142857142858,21.87654021053173,0.0,3.0,7.0,16.0,119.0
2020-01-05,LLA,NO2,1,112.0,22.883928571428573,11.856305986035093,4.0,13.75,22.0,32.0,48.0
2020-01-05,LLA,NOX,1,112.0,37.99107142857143,29.534983238148875,5.0,16.75,29.5,51.25,147.0
2020-01-05,LLA,O3,1,112.0,18.991071428571427,16.137637466055647,1.0,6.0,15.5,27.25,69.0
2020-01-05,LLA,SO2,1,0.0,,,,,,,
2020-01-05,LPR,CO,15,111.0,0.5297297297297294,0.41573474816928757,0.0,0.2,0.4,0.8,1.9
2020-01-05,LPR,NO,1,0.0,,,,,,,
