,,,,value,value,value,value,value,value,value,value
2019-01-06,IZT,O3,1,133.0,28.57894736842105,31.65419463953415,0.0,2.0,14.0,52.0,110.0
2019-01-06,IZT,PM10,2,136.0,76.4779411764706,36.094314092442886,25.0,54.0,67.5,83.25,202.0
2019-01-06,IZT,SO2,1,133.0,4.330827067669173,4.476744292707826,1.0,2.0,3.0,5.0,29.0
2019-01-06,LLA,CO,15,135.0,0.8407407407407409,0.5154763477782954,0.2,0.5,0.7,1.0,2.5
2019-01-06,LLA,NO,1,135.0,29.266666666666666,42.61598747019364,0.0,2.0,10.0,40.5,230.0
2019-01-06,LLA,NO2,1,135.0,34.19259259259259,13.004876408197118,9.0,24.0,35.0,43.0,63.0
2019-01-06,LLA,NOX,1,135.0,63.45185185185185,48.81746667449267,10.0,27.5,51.0,84.5,278.0
2019-01-06,LLA,O3,1,135.0,28.51851851851852,29.441784666626408,1.0,3.0,19.0,50.5,105.0
2019-01-06,LLA,SO2,1,135.0,6.940740740740741,10.252602846050863,1.0,2.0,4.0,6.0,58.0
2019-01-06,LPR,CO,15,135.0,1.0007407407407412,0.7161772790096013,0.1,0.4,0.8,1.4,3.2
2019-01-06,LPR,NO,1,0.0,,,,,,,
2019-01-06,LPR,NO2,1,0.0,,,,,,,
2019-01-06,LPR,NOX,1,0.0,,,,,,,
2019-01-06,LPR,O3,1,135.0,31.007407407407406,33.052083795553685,0.0,2.0,17.0,56.5,112.0
2019-01-06,LPR,SO2,1,135.0,4.42962962962963,4.051056137842501,0.0,2.0,3.0,5.0,22.0
2019-01-06,MER,CO,15,135.0,0.7711111111111114,0.4951807549769101,0.1,0.4,0.6,1.0,2.7
2019-01-06,MER,NO,1,135.0,34.888888888888886,44.48824541493519,0.0,5.0,15.0,50.0,224.0
2019-01-06,MER,NO2,1,135.0,42.903703703703705,14.28070092873704,14.0,34.0,43.0,50.5,90.0
2019-01-06,MER,NOX,1,135.0,77.78518518518518,52.613542491550874,15.0,42.0,60.0,98.5,277.0
2019-01-06,MER,O3,1,135.0,27.437037037037037,31.498307798045413,0.0,1.0,12.0,50.0,110.0
2019-01-06,MER,PM10,2,138.0,83.18115942028986,37.073262544942345,27.0,61.25,74.5,93.5,227.0
2019-01-06,MER,PM2.5,2,138.0,44.072463768115945,29.790420662162614,7.0,26.0,37.5,48.75,165.0
2019-01-06,MER,PMCO,2,138.0,39.166666666666664,13.743523137239745,12.0,29.25,39.0,47.5,92.0
2019-01-06,MER,SO2,1,135.0,6.637037037037037,6.250501361869895,2.0,3.0,5.0,7.0,46.0
2019-01-06,MGH,CO,15,135.0,0.6466666666666666,0.4552840674672815,0.0,0.3,0.5,0.9,2.1
2019-01-06,MGH,NO,1,135.0,36.762962962962966,54.847442069827636,0.0,3.0,11.0,49.5,283.0
2019-01-06,MGH,NO2,1,135.0,40.614814814814814,13.588837157802406,12.0,32.0,40.0,49.5,70.0
2019-01-06,MGH,NOX,1,135.0,77.38518518518518,61.9092963367636,13.0,36.5,56.0,93.0,332.0
2019-01-06,MGH,O3,1,135.0,29.562962962962963,30.29299889743685,0.0,2.5,20.0,50.0,107.0
2019-01-06,MGH,PM10,2,138.0,59.0,27.748873851023216,16.0,41.0,53.0,68.0,168.0
2019-01-06,MGH,PM2.5,2,138.0,40.35507246376812,26.456078661999292,9.0,25.25,32.0,47.0,152.0
2019-01-06,MGH,PMCO,2,138.0,18.68840579710145,7.6088698956941805,6.0,13.0,18.0,22.75,44.0
2019-01-06,MGH,SO2,1,135.0,5.377777777777778,4.851321818132101,1.0,3.0,4.0,7.0,37.0
2019-01-06,MON,CO,15,134.0,0.4679104477611942,0.4073757472394446,0.0,0.2,0.35,0.6,1.8
2019-01-06,MON,NO,1,135.0,23.355555555555554,38.0099096793303,0.0,1.0,6.0,32.0,202.0
2019-01-06,MON,NO2,1,135.0,20.644444444444446,10.459921139700636,4.0,12.0,20.0,28.0,47.0
2019-01-06,MON,NOX,1,135.0,44.044444444444444,43.62011494552366,4.0,13.5,29.0,59.0,230.0
2019-01-06,MON,O3,1,135.0,32.022222222222226,30.90342845943252,0.0,2.0,27.0,57.0,110.0
2019-01-06,MON,PM2.5,2,137.0,33.91970802919708,23.22905710595618,1.0,20.0,28.0,41.0,125.0
2019-01-06,MON,SO2,1,135.0,1.7333333333333334,1.8656358205516343,0.0,1.0,1.0,2.0,12.0
2019-01-06,MPA,CO,15,135.0,0.19999999999999993,0.10927167294163063,0.1,0.1,0.2,0.3,0.6
2019-01-06,MPA,NO2,1,135.0,5.348148148148148,3.915751807341,1.0,3.0,5.0,7.0,30.0
2019-01-06,MPA,O3,1,135.0,53.592592592592595,21.728067100980724,26.0,37.5,48.0,62.0,132.0
2019-01-06,MPA,PM10,2,0.0,,,,,,,
2019-01-06,MPA,PM2.5,2,0.0,,,,,,,
2019-01-06,MPA,PMCO,2,0.0,,,,,,,
2019-01-06,MPA,SO2,1,135.0,2.4518518518518517,3.229339654597207,0.0,1.0,1.0,3.0,21.0
2019-01-06,NEZ,CO,15,135.0,0.8288888888888887,0.594108722482134,0.1,0.4,0.7,1.1,3.3
2019-01-06,NEZ,NO,1,135.0,22.666666666666668,33.420433467181844,0.0,2.0,6.0,29.5,164.0
2019-01-06,NEZ,NO2,1,135.0,30.762962962962963,12.265232629422153,7.0,19.5,33.0,40.0,63.0
2019-01-06,NEZ,NOX,1,135.0,53.355555555555554,39.07674551188975,7.0,22.5,43.0,70.0,197.0
2019-01-06,NEZ,O3,1,135.0,28.325925925925926,29.6617321254346,0.0,3.0,15.0,50.0,106.0
2019-01-06,NEZ,PM2.5,2,137.0,51.2992700729927,65.87481052138212,5.0,21.0,33.0,47.0,393.0
2019-01-06,NEZ,SO2,1,135.0,4.0814814814814815,4.85775553456632,1.0,2.0,2.0,4.0,31.0
2019-01-06,PED,CO,15,135.0,0.46518518518518504,0.26011436018778017,0.0,0.3,0.4,0.6,1.3
2019-01-06,PED,NO,1,135.0,8.718518518518518,16.088677696679735,0.0,1.0,2.0,7.0,105.0
2019-01-06,PED,NO2,1,135.0,29.74074074074074,13.095494817754512,8.0,19.5,29.0,37.5,73.0
2019-01-06,PED,NOX,1,135.0,38.46666666666667,24.993372255788497,8.0,21.5,32.0,47.0,162.0
2019-01-06,PED,O3,1,135.0,42.44444444444444,33.408075408313515,2.0,17.0,30.0,64.0,128.0
2019-01-06,PED,PM10,2,0.0,,,,,,,
2019-01-06,PED,PM2.5,2,0.0,,,,,,,
2019-01-06,PED,PMCO,2,0.0,,,,,,,
2019-01-06,PED,SO2,1,135.0,3.688888888888889,2.933254182559446,1.0,2.0,3.0,5.0,18.0
2019-01-06,SAG,CO,15,128.0,0.7499999999999998,0.4319886262719732,0.1,0.4,0.7,0.9,2.0
2019-01-06,SAG,NO,1,128.0,23.859375,29.827782423953487,0.0,3.0,11.0,35.25,129.0
2019-01-06,SAG,NO2,1,128.0,33.1640625,11.333719006387446,10.0,26.75,34.5,40.0,61.0
2019-01-06,SAG,NOX,1,128.0,56.9765625,36.08922993393471,11.0,32.0,48.5,73.0,170.0
2019-01-06,SAG,O3,1,128.0,25.0546875,27.87862009083827,0.0,1.0,14.0,45.5,93.0
2019-01-06,SAG,PM10,2,123.0,98.42276422764228,44.68340509246212,38.0,65.5,82.0,124.0,247.0
2019-01-06,SAG,PM2.5,2,123.0,47.1219512195122,32.82681465046467,8.0,26.0,38.0,51.5,177.0
2019-01-06,SAG,PMCO,2,123.0,51.3089430894309,23.377910998296567,15.0,35.5,46.0,60.5,145.0
2019-01-06,SAG,SO2,1,127.0,7.377952755905512,7.820332812568632,2.0,4.0,5.0,7.0,41.0
2019-01-06,SFE,CO,15,134.0,0.4410447761194029,0.21977866055229295,0.1,0.3,0.4,0.6,1.1
2019-01-06,SFE,NO,1,134.0,9.171641791044776,13.735156646770458,0.0,1.0,3.0,10.0,81.0
2019-01-06,SFE,NO2,1,134.0,32.582089552238806,14.779735419133502,8.0,20.0,33.5,40.0,86.0
2019-01-06,SFE,NOX,1,134.0,41.74626865671642,23.867014569665695,9.0,23.0,39.0,53.0,125.0
2019-01-06,SFE,O3,1,133.0,38.72932330827068,29.605007720221536,0.0,16.0,28.0,61.0,116.0
2019-01-06,SFE,PM10,2,131.0,49.48091603053435,22.534879339520348,8.0,33.0,46.0,64.5,113.0
2019-01-06,SFE,PM2.5,2,131.0,29.221374045801525,14.70441591251568,1.0,18.0,27.0,40.0,73.0
2019-01-06,SFE,PMCO,2,131.0,20.259541984732824,9.57768864542006,5.0,13.0,18.0,26.5,50.0
2019-01-06,SFE,SO2,1,133.0,4.992481203007519,4.1678717783335,1.0,2.0,4.0,6.0,28.0
2019-01-06,SJA,CO,15,0.0,,,,,,,
2019-01-06,SJA,NO,1,0.0,,,,,,,
2019-01-06,SJA,NO2,1,0.0,,,,,,,
2019-01-06,SJA,NOX,1,0.0,,,,,,,
2019-01-06,SJA,O3,1,0.0,,,,,,,
2019-01-06,SJA,PM2.5,2,0.0,,,,,,,
2019-01-06,SJA,SO2,1,0.0,,,,,,,
2019-01-06,TAH,CO,15,135.0,0.5140740740740741,0.3771778477064132,0.0,0.2,0.4,0.7,1.7
2019-01-06,TAH,NO,1,135.0,6.844444444444444,11.03580784203712,0.0,1.0,3.0,7.5,79.0
2019-01-06,TAH,NO2,1,135.0,21.785185185185185,10.395453358326996,4.0,14.5,21.0,28.0,52.0
2019-01-06,TAH,NOX,1,135.0,28.659259259259258,17.828437355856124,5.0,17.5,25.0,35.5,104.0
2019-01-06,TAH,O3,1,135.0,34.50370370370371,28.398779160766768,1.0,12.0,22.0,54.5,118.0
2019-01-06,TAH,PM10,2,129.0,68.01550387596899,38.29429308332951,3.0,43.0,63.0,84.0,225.0
2019-01-06,TAH,SO2,1,135.0,2.22962962962963,1.731795465245216,0.0,1.0,2.0,3.0,9.0
2019-01-06,TLA,CO,15,135.0,0.7725925925925929,0.5499565287609648,0.2,0.4,0.6,1.0,3.6
2019-01-06,TLA,NO,1,135.0,27.77777777777778,38.22921182572197,0.0,5.0,12.0,32.0,224.0
2019-01-06,TLA,NO2,1,135.0,41.42962962962963,16.5950634364204,15.0,28.0,39.0,53.0,95.0
2019-01-06,TLA,NOX,1,135.0,69.14074074074074,48.2934381011159,17.0,34.5,58.0,88.0,279.0
2019-01-06,TLA,O3,1,129.0,27.651162790697676,27.159727528430853,1.0,4.0,18.0,46.0,92.0
2019-01-06,TLA,PM10,2,138.0,66.59420289855072,28.23070691399068,20.0,48.0,63.0,79.0,199.0
2019-01-06,TLA,PM2.5,2,138.0,34.68115942028985,18.65279592249442,9.0,24.0,30.0,41.0,151.0
2019-01-06,TLA,PMCO,2,138.0,31.92753623188406,15.343101676910727,8.0,21.0,30.0,42.0,92.0
2019-01-06,TLA,SO2,1,135.0,8.503703703703703,7.403986495865347,1.0,4.0,7.0,11.0,51.0
2019-01-06,TLI,CO,15,0.0,,,,,,,
2019-01-06,TLI,NO,1,0.0,,,,,,,
2019-01-06,TLI,NO2,1,0.0,,,,,,,
2019-01-06,TLI,NOX,1,0.0,,,,,,,
2019-01-06,TLI,O3,1,135.0,31.288888888888888,32.4821114182723,0.0,3.0,18.0,55.5,105.0
2019-01-06,TLI,PM10,2,0.0,,,,,,,
2019-01-06,TLI,SO2,1,0.0,,,,,,,
2019-01-06,UAX,CO,15,135.0,0.6503703703703706,0.38417853321625084,0.1,0.4,0.6,0.8,1.9
2019-01-06,UAX,NO,1,135.0,12.985185185185186,21.121886924268143,1.0,1.5,5.0,15.5,148.0
2019-01-06,UAX,NO2,1,135.0,27.274074074074075,11.089479773021958,5.0,19.5,28.0,33.5,60.0
2019-01-06,UAX,NOX,1,135.0,40.22962962962963,27.328280890479853,6.0,22.0,35.0,47.5,179.0
2019-01-06,UAX,O3,1,135.0,31.57777777777778,30.77299326402716,1.0,5.0,17.0,55.5,112.0
2019-01-06,UAX,PM2.5,2,137.0,39.5985401459854,33.954870536452866,6.0,22.0,31.0,40.0,180.0
2019-01-06,UAX,SO2,1,135.0,2.7037037037037037,2.202691955733222,1.0,1.0,2.0,3.0,10.0
2019-01-06,UIZ,CO,15,135.0,0.6385185185185183,0.42179169811033956,0.1,0.3,0.6,0.8500000000000001,2.2
2019-01-06,UIZ,NO,1,135.0,19.266666666666666,29.1504588940096,0.0,1.0,8.0,24.5,167.0
2019-01-06,UIZ,NO2,1,135.0,34.28148148148148,14.463877729808953,7.0,21.5,35.0,45.0,72.0
2019-01-06,UIZ,NOX,1,135.0,53.48888888888889,38.31270913929267,7.0,25.0,47.0,67.0,212.0
2019-01-06,UIZ,O3,1,135.0,30.674074074074074,32.69233093455973,0.0,3.0,15.0,52.5,114.0
2019-01-06,UIZ,PM10,2,135.0,70.68148148148148,34.128303098977824,21.0,47.0,61.0,82.0,192.0
2019-01-06,UIZ,PM2.5,2,135.0,41.79259259259259,33.196856598244686,2.0,23.0,32.0,45.5,168.0
2019-01-06,UIZ,PMCO,2,135.0,28.8,9.738981527553584,13.0,21.0,27.0,35.0,56.0
2019-01-06,UIZ,SO2,1,135.0,3.8222222222222224,3.6607369510626704,1.0,2.0,3.0,4.0,23.0
2019-01-06,VIF,CO,15,133.0,0.6308270676691727,0.615848816936752,0.0,0.2,0.4,0.8,3.6
2019-01-06,VIF,NO,1,133.0,23.090225563909776,31.0123285960396,0.0,2.0,9.0,31.0,123.0
2019-01-06,VIF,NO2,1,133.0,28.63157894736842,13.443187800726955,5.0,19.0,29.0,37.0,61.0
2019-01-06,VIF,NOX,1,133.0,51.766917293233085,40.011340668510364,6.0,21.0,39.0,74.0,161.0
2019-01-06,VIF,O3,1,133.0,26.548872180451127,26.12338618051972,1.0,3.0,16.0,50.0,86.0
2019-01-06,VIF,PM10,2,129.0,111.13953488372093,111.34579753141551,14.0,50.0,77.0,133.0,653.0
2019-01-06,VIF,SO2,1,132.0,11.424242424242424,20.20094518691139,1.0,3.0,5.0,8.0,113.0
2019-01-06,XAL,CO,15,135.0,1.0074074074074078,0.6623825865687416,0.1,0.5,0.9,1.4,2.9
2019-01-06,XAL,NO,1,134.0,50.23880597014925,56.28781824492846,1.0,7.25,28.0,76.5,261.0
2019-01-06,XAL,NO2,1,134.0,41.04477611940298,14.574086422904271,12.0,31.0,41.5,50.0,88.0
2019-01-06,XAL,NOX,1,134.0,90.33582089552239,64.18112809429576,12.0,38.5,74.0,123.5,322.0
2019-01-06,XAL,O3,1,135.0,24.444444444444443,27.07277827233629,1.0,2.0,11.0,47.5,83.0
2019-01-06,XAL,PM10,2,134.0,113.11194029850746,57.75026093717844,14.0,73.0,94.5,132.75,337.0
2019-01-06,XAL,PM2.5,2,134.0,53.5,41.307711963617315,13.0,28.0,42.0,59.75,249.0
2019-01-06,XAL,PMCO,2,134.0,59.59701492537314,28.02633546763002,1.0,42.25,55.0,71.0,150.0
2019-01-06,XAL,SO2,1,135.0,6.703703703703703,5.294426912278963,1.0,3.0,5.0,7.0,36.0
2019-01-13,ACO,CO,15,155.0,0.23161290322580666,0.19664551755045254,0.0,0.1,0.2,0.3,1.2
2019-01-13,ACO,NO,1,155.0,5.774193548387097,10.074107473660739,0.0,1.0,2.0,5.5,59.0
2019-01-13,ACO,NO2,1,155.0,16.129032258064516,8.500351159605996,5.0,9.0,14.0,22.0,54.0
2019-01-13,ACO,NOX,1,155.0,21.903225806451612,16.52812408080538,6.0,10.0,17.0,27.0,93.0
2019-01-13,ACO,O3,1,155.0,26.135483870967743,20.12334607847857,0.0,8.0,22.0,42.0,92.0
2019-01-13,ACO,PM10,2,161.0,49.56521739130435,22.556258169490253,9.0,32.0,50.0,63.0,133.0
2019-01-13,ACO,SO2,1,155.0,2.206451612903226,2.940308257966206,0.0,1.0,1.0,2.0,19.0
2019-01-13,AJM,CO,15,155.0,0.2800000000000003,0.19453574438687576,0.0,0.1,0.2,0.4,1.1
2019-01-13,AJM,NO,1,155.0,4.916129032258064,8.654219628934767,0.0,0.0,2.0,4.0,47.0
2019-01-13,AJM,NO2,1,155.0,19.967741935483872,9.908948700470434,5.0,12.0,18.0,25.5,50.0
