,,,,value,value,value,value,value,value,value,value
,,,,count,mean,std,min,25%,50%,75%,max
date,id_station,id_parameter,unit,,,,,,,,
2013-01-06,ACO,CO,15,137.0,0.6474452554744529,0.3267667570685826,0.2,0.4,0.6,0.8,2.4
2013-01-06,ACO,NO,1,137.0,11.08029197080292,13.433966166882733,2.0,3.0,5.0,14.0,72.0
2013-01-06,ACO,NO2,1,137.0,15.963503649635037,6.509505221014347,3.0,12.0,16.0,20.0,35.0
2013-01-06,ACO,NOX,1,137.0,27.05109489051095,17.171848185793216,5.0,16.0,22.0,34.0,91.0
2013-01-06,ACO,O3,1,137.0,19.854014598540147,18.40857382803291,1.0,3.0,16.0,31.0,71.0
2013-01-06,ACO,PM10,2,135.0,52.44444444444444,34.59740018415384,17.0,32.0,45.0,61.0,225.0
2013-01-06,ACO,SO2,1,137.0,4.248175182481752,5.046520382311503,1.0,1.0,2.0,5.0,30.0
2013-01-06,ATI,NO,1,138.0,22.963768115942027,25.29516540758197,2.0,5.25,14.0,32.5,144.0
2013-01-06,ATI,NO2,1,138.0,28.44927536231884,10.815690456693414,6.0,20.0,28.0,35.0,63.0
2013-01-06,ATI,NOX,1,138.0,51.41304347826087,29.710950145574955,8.0,30.25,44.5,68.5,176.0
2013-01-06,ATI,SO2,1,138.0,15.652173913043478,25.483829758912062,1.0,3.0,8.0,17.0,197.0
2013-01-06,CAM,CO,15,138.0,1.107246376811594,0.581168930446822,0.3,0.7,1.0,1.4,3.3
2013-01-06,CAM,NO,1,138.0,44.68115942028985,43.98921326095144,4.0,10.0,29.0,68.5,189.0
2013-01-06,CAM,NO2,1,138.0,32.56521739130435,14.662109925609078,8.0,22.0,29.0,41.0,68.0
2013-01-06,CAM,NOX,1,138.0,77.23913043478261,45.00471254283439,13.0,42.25,70.5,100.0,218.0
2013-01-06,CAM,O3,1,138.0,17.007246376811594,22.921795440820645,1.0,1.0,4.5,23.0,93.0
2013-01-06,CAM,PM10,2,137.0,62.09489051094891,36.652759147340106,12.0,37.0,52.0,81.0,198.0
2013-01-06,CAM,PM2.5,2,137.0,42.81751824817518,31.5762892657706,1.0,23.0,35.0,54.0,167.0
2013-01-06,CAM,PMCO,2,137.0,19.21167883211679,7.452230871015489,6.0,13.0,18.0,23.0,43.0
2013-01-06,CAM,SO2,1,138.0,18.60144927536232,22.751125697688156,2.0,6.0,10.0,24.75,149.0
2013-01-06,CHO,CO,15,0.0,,,,,,,
2013-01-06,CHO,NO,1,138.0,28.297101449275363,41.25979811441384,1.0,5.0,9.0,36.5,273.0
2013-01-06,CHO,NO2,1,138.0,15.695652173913043,11.084024602840888,0.0,5.25,15.5,23.0,53.0
2013-01-06,CHO,NOX,1,138.0,43.94927536231884,46.825241565273856,0.0,11.25,25.5,61.0,294.0
2013-01-06,CHO,O3,1,138.0,19.202898550724637,18.52012494648534,1.0,2.0,14.0,30.75,66.0
2013-01-06,CHO,SO2,1,138.0,3.789855072463768,2.429901618718939,2.0,2.0,3.0,4.0,15.0
2013-01-06,COY,NO,1,138.0,30.391304347826086,36.04142684996182,1.0,3.25,15.0,45.75,171.0
2013-01-06,COY,NO2,1,138.0,28.181159420289855,14.99695127521064,0.0,21.0,29.0,36.0,74.0
2013-01-06,COY,NOX,1,138.0,58.630434782608695,42.76554245777077,1.0,25.0,54.5,80.75,202.0
2013-01-06,COY,O3,1,138.0,19.485507246376812,20.348150620693485,2.0,3.0,10.5,28.0,77.0
2013-01-06,COY,PM2.5,2,135.0,40.53333333333333,29.772470505485437,3.0,16.5,35.0,51.5,126.0
2013-01-06,CUA,CO,15,132.0,0.9272727272727278,0.4096341523756353,0.3,0.6,0.9,1.2,2.4
2013-01-06,CUA,NO,1,132.0,18.810606060606062,24.18886646163042,0.0,4.0,9.0,23.25,118.0
2013-01-06,CUA,NO2,1,132.0,24.03787878787879,13.424032967590867,3.0,14.0,23.0,31.25,59.0
2013-01-06,CUA,NOX,1,132.0,42.84848484848485,30.498275473329585,4.0,19.0,36.5,59.0,142.0
2013-01-06,CUA,O3,1,132.0,22.848484848484848,21.05734984321665,1.0,7.0,16.0,32.25,94.0
2013-01-06,CUA,SO2,1,132.0,9.886363636363637,10.268641753893874,0.0,2.0,7.0,14.0,67.0
2013-01-06,CUT,NO,1,0.0,,,,,,,
2013-01-06,CUT,NO2,1,0.0,,,,,,,
2013-01-06,CUT,NOX,1,0.0,,,,,,,
2013-01-06,CUT,SO2,1,0.0,,,,,,,
2013-01-06,FAC,CO,15,56.0,0.6964285714285715,0.5363053016924003,0.1,0.275,0.6,1.0,2.3
2013-01-06,FAC,NO,1,131.0,37.80152671755725,36.87492786899403,1.0,10.5,26.0,55.5,181.0
2013-01-06,FAC,NO2,1,131.0,31.519083969465647,14.600501121557,11.0,21.0,28.0,38.0,78.0
2013-01-06,FAC,NOX,1,131.0,69.29770992366412,40.89154410548216,13.0,40.0,57.0,93.5,210.0
2013-01-06,FAC,O3,1,75.0,20.84,25.46860282248968,1.0,1.0,8.0,31.0,94.0
2013-01-06,FAC,PM10,2,130.0,53.184615384615384,32.74562154656833,1.0,30.0,43.5,68.25,160.0
2013-01-06,FAC,SO2,1,131.0,14.595419847328245,27.13294297059296,1.0,2.5,5.0,16.0,219.0
2013-01-06,HGM,CO,15,133.0,1.1548872180451124,0.5650779197293827,0.3,0.7,1.0,1.5,2.8
2013-01-06,HGM,NO,1,133.0,35.02255639097744,38.53343022533173,1.0,7.0,18.0,48.0,168.0
2013-01-06,HGM,NO2,1,133.0,36.24812030075188,15.83456423367143,6.0,27.0,34.0,43.0,79.0
2013-01-06,HGM,NOX,1,133.0,71.21804511278195,44.8545356555693,9.0,39.0,62.0,95.0,229.0
2013-01-06,HGM,O3,1,132.0,17.992424242424242,22.698655242180703,0.0,1.0,8.0,27.25,89.0
2013-01-06,HGM,PM10,2,124.0,66.2258064516129,37.43522073364693,14.0,38.75,57.0,90.0,186.0
2013-01-06,HGM,PM2.5,2,124.0,44.16129032258065,32.32743733774141,1.0,20.75,35.5,63.5,149.0
2013-01-06,HGM,PMCO,2,124.0,22.048387096774192,8.940503285800492,4.0,16.0,20.0,27.0,60.0
2013-01-06,HGM,SO2,1,133.0,20.887218045112782,28.93059985743792,1.0,3.0,8.0,24.0,122.0
2013-01-06,IZT,CO,15,138.0,0.960144927536232,0.5796474960858605,0.1,0.6,0.8500000000000001,1.3,3.4
2013-01-06,IZT,NO,1,138.0,35.95652173913044,37.721776236173355,2.0,8.0,20.0,51.75,173.0
2013-01-06,IZT,NO2,1,138.0,30.318840579710145,13.74745391543036,4.0,22.0,30.0,38.0,75.0
2013-01-06,IZT,NOX,1,138.0,66.2536231884058,43.88905415212231,8.0,30.5,56.0,90.5,215.0
2013-01-06,IZT,O3,1,138.0,18.333333333333332,21.532299056914454,0.0,2.0,10.0,26.75,81.0
2013-01-06,IZT,PM10,2,138.0,51.492753623188406,37.16156211640672,5.0,30.0,40.5,56.75,220.0
2013-01-06,IZT,SO2,1,138.0,16.956521739130434,27.65529992769496,0.0,1.0,6.0,19.75,128.0
2013-01-06,LLA,CO,15,0.0,,,,,,,
2013-01-06,LLA,NO,1,138.0,35.51449275362319,44.56918438995804,0.0,3.0,15.0,54.75,213.0
2013-01-06,LLA,NO2,1,138.0,28.391304347826086,10.93740303488777,7.0,23.25,28.0,34.0,64.0
2013-01-06,LLA,NOX,1,138.0,63.77536231884058,47.65953127550262,8.0,29.0,51.5,85.75,239.0
2013-01-06,LLA,O3,1,138.0,18.181159420289855,22.43245677348131,0.0,1.0,8.0,27.75,93.0
2013-01-06,LLA,SO2,1,138.0,21.318840579710145,38.05642861895836,1.0,4.0,7.0,12.75,201.0
2013-01-06,LPR,CO,15,137.0,1.232116788321168,0.8903844432875233,0.1,0.5,1.0,1.7,3.5
2013-01-06,LPR,NO,1,137.0,45.13138686131387,49.4556868671708,0.0,10.0,24.0,60.0,225.0
2013-01-06,LPR,NO2,1,137.0,35.85401459854015,15.128148746617521,11.0,28.0,33.0,41.0,98.0
2013-01-06,LPR,NOX,1,137.0,81.01459854014598,55.58657600873082,15.0,39.0,65.0,105.0,272.0
2013-01-06,LPR,O3,1,137.0,21.37956204379562,24.532430932417657,2.0,3.0,9.0,34.0,100.0
2013-01-06,LPR,SO2,1,137.0,7.927007299270073,10.487832611633932,0.0,2.0,4.0,8.0,54.0
2013-01-06,MER,CO,15,132.0,1.1810606060606064,0.6420545000478471,0.3,0.7,1.0,1.5,3.1
2013-01-06,MER,NO,1,125.0,40.168,41.456105040889824,1.0,9.0,28.0,50.0,186.0
2013-01-06,MER,NO2,1,125.0,36.896,15.343814557054916,8.0,28.0,36.0,45.0,96.0
2013-01-06,MER,NOX,1,125.0,77.032,48.91845354029698,9.0,39.0,70.0,103.0,227.0
2013-01-06,MER,O3,1,132.0,16.65909090909091,20.29094843717814,1.0,1.75,7.5,22.25,80.0
2013-01-06,MER,PM10,2,116.0,58.85344827586207,32.81973274679754,12.0,37.0,51.0,70.25,209.0
2013-01-06,MER,PM2.5,2,116.0,32.63793103448276,26.35391120274483,3.0,17.0,26.0,37.25,156.0
2013-01-06,MER,PMCO,2,116.0,26.25,9.285683229761732,5.0,19.75,25.0,30.25,62.0
2013-01-06,MER,SO2,1,132.0,17.363636363636363,25.639090124283076,0.0,2.75,7.0,18.25,122.0
2013-01-06,MON,CO,15,0.0,,,,,,,
2013-01-06,MON,NO,1,138.0,15.514492753623188,31.025357066884578,0.0,1.0,3.0,19.25,242.0
2013-01-06,MON,NO2,1,138.0,16.369565217391305,7.802372919006658,3.0,10.0,16.5,22.0,37.0
2013-01-06,MON,NOX,1,138.0,31.884057971014492,34.59506577697754,4.0,12.0,21.0,42.75,263.0
2013-01-06,MON,O3,1,138.0,23.181159420289855,20.237363546605202,1.0,4.0,20.0,34.75,79.0
2013-01-06,MON,SO2,1,0.0,,,,,,,
2013-01-06,NEZ,CO,15,138.0,1.1021739130434787,0.44810507619809825,0.5,0.8,1.0,1.3,3.2
2013-01-06,NEZ,NO,1,138.0,20.97826086956522,25.521843339858844,1.0,5.0,12.0,25.0,156.0
2013-01-06,NEZ,NO2,1,138.0,27.659420289855074,11.407192235514378,5.0,20.0,27.0,34.75,59.0
2013-01-06,NEZ,NOX,1,138.0,48.608695652173914,31.008930849786527,8.0,25.25,42.0,63.0,186.0
2013-01-06,NEZ,O3,1,138.0,19.471014492753625,21.86527828736076,1.0,3.0,9.5,31.0,89.0
2013-01-06,NEZ,PM2.5,2,137.0,30.2992700729927,26.448163775777473,3.0,14.0,23.0,31.0,148.0
2013-01-06,NEZ,SO2,1,138.0,13.282608695652174,26.3729537222425,0.0,2.0,4.0,9.0,165.0
2013-01-06,PED,CO,15,133.0,0.6127819548872182,0.3220233225683626,0.1,0.4,0.6,0.9,1.5
2013-01-06,PED,NO,1,133.0,16.49624060150376,18.213641266482007,1.0,3.0,8.0,25.0,83.0
2013-01-06,PED,NO2,1,133.0,27.0,12.976669040780049,5.0,19.0,26.0,33.0,58.0
2013-01-06,PED,NOX,1,133.0,43.5187969924812,25.493790540395647,6.0,24.0,41.0,60.0,118.0
2013-01-06,PED,O3,1,133.0,24.42105263157895,23.886160100319973,3.0,5.0,13.0,37.0,93.0
2013-01-06,PED,PM10,2,131.0,51.57251908396947,26.871497778057915,8.0,33.0,47.0,68.0,116.0
2013-01-06,PED,PM2.5,2,131.0,32.267175572519086,20.596797520854814,1.0,18.0,27.0,44.5,92.0
2013-01-06,PED,PMCO,2,131.0,19.259541984732824,8.89216404071978,4.0,13.0,17.0,24.5,42.0
2013-01-06,PED,SO2,1,133.0,4.669172932330827,3.2138945611470944,1.0,2.0,4.0,6.0,16.0
